iteration,mode,success,intercept,beta_bmi_std,sigma,bmi_mean,bmi_sd,n_left,n_interval,n_right,n_uninformative,rho80_cuts,rho80_times,rho80_cost,rho90_cuts,rho90_times,rho90_cost
240,measurement,True,2.091502815443593,0.09134480573245017,0.5243037726329044,31.854895297526443,2.794020380621143,215,45,7,0,"[31.03269094054825, 33.6163850333305, 35.642604625000004]","[12.014236762146417, 13.159073842396678, 14.023003262890992, 15.662385546281218]",27.488935547964722,"[30.8086540818733, 33.6163850333305, 35.642604625000004]","[15.158875680745831, 16.66226537260688, 17.756473077742996, 19.74459632156723]",22.194995869476728
241,measurement,True,2.005546509141724,0.1513116630958425,0.6174276907063543,31.941156573240843,2.934104368514416,220,40,7,0,"[30.97970272281495, 33.6181502639047, 36.39922521]","[11.588453786026252, 13.338917557635753, 15.087488920931559, 18.127936427269674]",45.94071851072021,"[30.97970272281495, 33.6181502639047, 36.086685880000005]","[15.286085505862939, 17.620289691177614, 19.883692955218127, 23.960728001999005]",41.79534652304804
242,measurement,True,2.1316858900429305,0.07817973574476239,0.5274003409488321,31.792974003912633,2.8411248862704594,214,44,9,0,"[30.97518203281495, 33.61575142335015, 36.116941345]","[12.668496353275259, 13.636553958978048, 14.589643161156879, 16.530381757540308]",23.866682684257377,"[30.97518203281495, 33.61575142335015, 36.116941345]","[16.047563916707908, 17.263701186671355, 18.446883205480912, 21.425517316052513]",16.404125840012732
243,measurement,True,2.2833105322498106,0.14557914968646093,0.3932323947354399,31.868894786497023,3.0601694053180384,209,49,9,0,"[30.89358230054825, 33.222241455, 36.43617476]","[12.761976432885756, 14.12164073835722, 16.284964939683753, 21.220521145968856]",52.455134458478355,"[30.70173971, 32.63123790044895, 34.01253445026795]","[15.1901939215381, 16.73976061735125, 17.861517295172963, 23.124045484247368]",52.46913527009873
244,measurement,True,2.0794590006488614,0.1314227046625197,0.5614989919724264,32.04098294067251,3.2539505668851536,213,44,10,0,"[31.0253201733632, 33.64656209997105, 36.270103745]","[12.002874618469198, 13.4542407093077, 14.797874896332049, 18.527114211202996]",44.87178572160599,"[30.68221255328655, 32.643977997384354, 34.71715821732065]","[15.418198467794006, 16.716884080786933, 17.99935229701769, 23.71850938576223]",46.201060118721806
245,measurement,True,1.9494539287395374,0.010708894106213174,0.6529524768081695,31.858050015085002,2.9859523262011316,217,40,10,0,"[31.021087095, 33.61575142335015, 35.913889964999996]","[12.108656819735751, 12.226518154990588, 12.315040800673207, 12.499519054570777]",2.854995469869717,"[30.79587317513085, 33.61575142335015, 35.913889964999996]","[16.140248256771343, 16.308547209678114, 16.439153695556573, 16.708926234364334]",2.223378184451197
246,measurement,True,2.2148467715523545,0.10559499290336459,0.4194307455623607,31.686419447894767,3.006898470728499,213,46,8,0,"[29.858344816033252, 31.939963215, 34.827108005]","[12.03986501096988, 12.929918966487982, 14.002721591444374, 16.824161575508462]",40.90495142221513,"[29.97147683, 31.835775192944702, 33.82618036210485]","[14.64998183374069, 15.654535918645713, 16.72133922586122, 20.487472090171888]",38.62216073539019
247,measurement,True,2.1590532148417605,0.00543648111529686,0.4586054606263652,31.84111878308196,3.0108928397102797,214,47,6,0,"[30.90865332054825, 33.1562658323878, 35.818592644999995]","[12.711058042365265, 12.763110657842816, 12.823051799835135, 12.935906962681813]",1.6319011860648565,"[30.70173971, 32.9759465231214, 35.818592644999995]","[15.554161456449725, 15.616272548987029, 15.697621361125039, 15.85614120770884]",1.1943260046625688
248,measurement,True,2.2368748762483937,0.0,0.3707518327439399,31.287564019384995,2.8342763662217414,216,45,6,0,"[28.229752970471452, 28.938497648086297, 29.398260685]","[12.793119547777337, 12.793119547777337, 12.793119547777337, 12.793119547777337]",0.0,"[28.229752970471452, 28.938497648086297, 29.398260685]","[15.059551904772519, 15.059551904772519, 15.059551904772519, 15.059551904772519]",0.0
249,measurement,True,2.0781502060363173,0.1613209786151379,0.5494066370764307,32.18318683734726,3.2374729460224696,218,43,6,0,"[30.90865332054825, 33.6163850333305, 36.746059105]","[11.562246335941538, 13.287717875215968, 15.041195092026362, 19.816124819410998]",53.47474420156146,"[30.67039543933135, 32.6679377690737, 34.111694459999995]","[14.83239991399314, 16.351532711528083, 17.729267623307884, 24.014220602221357]",63.82754200162242
250,measurement,True,2.101683632197389,0.10162046567531698,0.4982144934757315,31.73212259930569,2.6469994241002,215,46,6,0,"[30.7025185345311, 32.39706706890675, 34.85984614]","[11.78482689214741, 12.577801964742832, 13.50719350848812, 16.075487467654394]",29.431052758631836,"[30.8086540818733, 33.6163850333305, 35.78833718]","[14.764577843382767, 16.470737810025746, 17.969155341334837, 20.58771915021957]",20.80126930369055
251,measurement,True,2.2283920494699663,0.1523754053413756,0.3854446940860604,32.094496542089466,3.0682132535826927,212,47,8,0,"[31.016566405, 33.751971415, 36.43617476]","[11.85520784981958, 13.575939244739766, 15.307209672359551, 18.370375027075116]",44.312854104070745,"[31.016566405, 33.61575142335015, 36.09730783]","[14.148328387571679, 16.181735038930217, 18.1866980796109, 22.688104631098586]",34.45110047745522
252,measurement,True,2.026677699151533,0.16247744391164584,0.5668623299808688,31.66987794233329,2.9949663987987187,214,46,7,0,"[30.97518203281495, 32.9759465231214, 35.5839735271325]","[11.441513263205318, 12.771619056908788, 14.596825746618594, 19.359442902000158]",56.139999186812176,"[30.68221255328655, 32.65507661899595, 34.187725467824]","[14.713438313974377, 16.388918102936795, 17.78313618597451, 24.842607881240344]",58.91653461954721
253,measurement,True,2.0427889689269447,0.05564707496650957,0.5865445636395747,31.964615553678545,3.1281135763083374,214,46,7,0,"[30.98707349, 33.61878387388505, 36.379591695]","[12.284487507431747, 12.917904424219497, 13.466162972718756, 14.61200869162658]",15.533452472189865,"[30.8086540818733, 33.61878387388505, 36.09730783]","[15.928690579502842, 16.757143721238535, 17.446597226768354, 19.25117778410443]",11.591652369851651
254,measurement,True,1.9994803973264477,0.1866237370578432,0.5758745800095147,31.974208861290656,2.966616225752214,216,45,6,0,"[31.0253201733632, 33.6163850333305, 35.81474854]","[10.90742058365259, 12.961312336082532, 14.648300880112433, 18.824240265206463]",72.24149703801393,"[30.71007222013085, 32.7659476898655, 34.492691086543104]","[14.053893631691572, 16.03001451473328, 17.78755702615248, 24.251782268019223]",75.04323934999928
255,measurement,True,2.028382783442674,0.2165440720994648,0.5278489006827836,31.895991761819104,3.1217890500352494,214,43,10,0,"[31.066704545548248, 33.61878387388505, 36.696902405]","[10.717763580583588, 12.896055709549392, 15.270788691017335, 20.996798021727567]",79.41296597532443,"[29.858344816033252, 31.820637599999998, 33.43796273185215]","[12.764685587892714, 14.680471940161787, 16.51792177997959, 24.99252268688211]",95.12187055614405
256,measurement,True,2.1026982237562515,0.16994531926722423,0.5072407216278533,31.968654672010985,2.7460983555733267,215,45,7,0,"[30.97518203281495, 33.6163850333305, 35.661028654999996]","[11.40678135417361, 13.552372237807404, 15.40771806892087, 19.75569621841247]",62.29127274663928,"[30.70173971, 32.7659476898655, 35.10594088]","[14.308238116905978, 16.27232939295541, 18.426001790398356, 24.694793821022984]",56.06348383473299
257,measurement,True,2.122338100243682,0.09032247635293293,0.4693968687496225,31.706769849170236,2.716482270069113,216,43,8,0,"[30.89358230054825, 33.400077130867246, 35.442671914072704]","[11.863238482839398, 12.944131341525372, 13.797494857089495, 15.490347991513017]",27.283948168719157,"[30.72266034328655, 33.20719191798945, 35.442671914072704]","[14.624972124297514, 15.91312797661768, 16.96541676115517, 19.52523150369459]",20.16811454034332
258,measurement,True,2.1407463161226454,0.05502607417405712,0.4745262915403107,31.914970879118282,3.345559374982005,214,46,7,0,"[31.0253201733632, 33.80998091497105, 36.738591400000004]","[12.3830797805604, 12.980474016465044, 13.494166664334385, 14.517759199870953]",17.34209973332989,"[30.90865332054825, 33.6163850333305, 36.738591400000004]","[15.30237231956951, 16.005021197582057, 16.67900606382044, 19.371591404399737]",12.616123327757467
259,measurement,True,2.082822696999143,0.0937640075196026,0.5406005754429948,31.702029782722754,3.0295969604658257,217,43,7,0,"[30.798090995000003, 33.197586625, 36.43617476]","[12.122436756981829, 12.991495310124272, 14.311805815429421, 16.006919577248578]",26.903112614689036,"[30.70173971, 32.8449168645578, 36.307053295]","[15.448560865594382, 16.479571568395578, 18.15437119271016, 21.488258137878354]",21.27907761746102
260,measurement,True,2.1067198115911916,0.0,0.456584202990158,31.84691407069043,2.877605486142263,218,42,7,0,"[28.62300417, 29.130029079670052, 29.756464415]","[12.073232013796002, 12.073232013796002, 12.073232013796002, 12.073232013796002]",0.0,"[28.62300417, 29.130029079670052, 29.756464415]","[14.759043473237575, 14.759043473237575, 14.759043473237575, 14.759043473237575]",0.0
261,measurement,True,2.1049821764163523,0.16336901247439056,0.5020283381983142,31.92649536248283,2.9981219668381476,209,51,7,0,"[30.98707349, 33.734176606179446, 36.696902405]","[11.567080991254157, 13.4835741211985, 15.368526017198482, 19.58904947318377]",57.14158058555016,"[30.7981037518733, 32.6790363906853, 34.150535677646346]","[14.517147413435561, 16.13242399391354, 17.531780763363624, 24.430398651275272]",56.03160221687484
262,measurement,True,1.9785855784115545,0.1460539287880574,0.5808866504434005,31.70594823061143,2.665672293874244,215,44,8,0,"[30.7025185345311, 32.98221378316275, 35.362169727132496]","[10.907925774162555, 12.266861631525764, 14.073627537054481, 16.01400524936835]",50.299067662008575,"[30.7025185345311, 32.86919610593305, 35.362169727132496]","[14.228327535319172, 15.957343250223872, 18.293633927909287, 22.175105975997795]",45.92450231408206
263,measurement,True,2.0514562848656968,0.026639060584671744,0.5572373532071383,32.130461740146025,3.551658223063495,214,45,8,0,"[30.90413263054825, 33.6163850333305, 36.43617476]","[12.27233361639839, 12.525852150942933, 12.7588207137696, 13.69234241829717]",7.941234107497686,"[30.712302796873303, 33.6163850333305, 36.43617476]","[15.691530205365858, 16.0321408873143, 16.349364999513096, 17.746272001686226]",5.602662450076831
264,measurement,True,2.13102558384856,0.07721223936357367,0.48887629144425615,31.953276192240608,2.6630082350730895,220,39,8,0,"[31.0253201733632, 33.6163850333305, 35.818592644999995]","[12.16090837152714, 13.183270802635874, 14.000451423231954, 15.65744085442856]",22.026991838861154,"[30.84344416, 33.6163850333305, 35.818592644999995]","[15.135345362633018, 16.404564910486243, 17.49241152549056, 19.50402017846251]",15.038623141290902
265,measurement,True,1.9574956809757318,0.16298825066707906,0.5040411835789722,31.614036959096047,2.919497314766634,216,46,5,0,"[30.70960608162975, 32.98221378316275, 35.4267878412052]","[10.048068570040536, 11.417924516392873, 12.704453463547553, 16.62509818551058]",51.27779648819991,"[30.70960608162975, 32.7794053198655, 34.411814519222446]","[12.655871071689027, 14.270103272720547, 15.573533597948106, 21.744151650746776]",49.239854606444844
266,measurement,True,1.9994945014377354,0.1601859599533434,0.5874012615741823,32.02344924728335,3.003186719211184,218,42,7,0,"[31.0253201733632, 33.96154718, 36.696902405]","[11.129615143606552, 13.039953907958097, 14.924267248444721, 17.851686872601487]",50.61485053463289,"[30.85879222242155, 33.6163850333305, 35.614437525]","[14.444433082842927, 16.860613491111863, 18.657947491255555, 24.170202241106775]",46.63154687563146
267,measurement,True,1.9934132595053418,0.08250421203556751,0.556258129123649,31.968954448268022,2.79314765917633,217,41,9,0,"[30.90865332054825, 33.2720211849674, 35.689195755]","[11.206824665398083, 12.040131047985822, 12.79388026333317, 14.5585622207568]",21.892345813927214,"[30.67039543933135, 33.05440183439835, 35.5985534521325]","[14.325281428156002, 15.378341872163766, 16.341073346870246, 19.628242738355812]",16.7177515732892
268,measurement,True,2.077959948519491,0.1273342725779308,0.4887876449616028,32.15620556081601,3.369121931998073,220,40,7,0,"[31.03269094054825, 33.61575142335015, 37.277296705]","[11.314691551547226, 12.491549208134117, 13.743791456405297, 19.572096229179348]",38.24906012407483,"[30.89358230054825, 33.48942369335015, 36.886309245]","[14.106841507754824, 15.552816213115527, 17.24513037397238, 24.267485303557745]",27.470938027490774
269,measurement,True,2.002683916568857,0.09582804331463957,0.5330546344324436,32.03582181427029,3.1199257041251096,221,40,6,0,"[31.08587628054825, 33.80998091497105, 36.09730783]","[11.063198887198912, 12.075358449474296, 12.979987771870459, 15.344033484515073]",30.14917527988672,"[30.90865332054825, 33.6163850333305, 36.09730783]","[14.063776388845893, 15.291626174899024, 16.41428206845546, 21.834303313268634]",22.19689427840955
270,measurement,True,2.120503690824158,0.13421592096996604,0.49313046366157676,32.01104473875473,3.003596903233728,214,45,8,0,"[31.08587628054825, 33.6163850333305, 36.738591400000004]","[11.760641146329878, 13.2598802590949, 14.818836287718284, 17.48484614494091]",38.09176628743104,"[30.90413263054825, 33.6163850333305, 36.09730783]","[14.753597378242926, 16.6358891627781, 18.409045411533185, 22.548027108142115]",29.641522780031284
271,measurement,True,2.010904406165565,0.14469780663272377,0.6038729487303889,31.896181848072118,2.9983608357916496,213,47,7,0,"[30.90865332054825, 32.9759465231214, 35.444663407132495]","[11.577321460982311, 12.823287517009494, 14.091945045630474, 17.617243763454592]",45.167481772854075,"[30.70173971, 32.7642609869354, 35.23874368]","[15.129074147100939, 16.7253391194021, 18.563188884176576, 24.108394295130818]",39.42906416696482
272,measurement,True,2.1692350200229007,0.10124029998623361,0.4801931527199164,31.86573538041027,3.154713520608782,216,44,7,0,"[30.90865332054825, 33.0599213759062, 35.78658144]","[12.535242259694543, 13.404511849339622, 14.463654689295785, 16.5677248232318]",32.543586337016116,"[30.72266034328655, 33.0599213759062, 35.78658144]","[15.490980806793354, 16.707778757427633, 17.93935111789105, 21.80248806041755]",25.097385697951687
273,measurement,True,2.0793458893673433,0.11872804126471528,0.5236349419732035,31.992920169084094,3.106503297195926,215,46,6,0,"[30.21434031247735, 32.18924892207405, 35.07972461]","[11.4090231580399, 12.28380847479013, 13.407863253277721, 16.213112685188406]",33.2242724435618,"[30.97970272281495, 34.104405105, 36.696902405]","[14.812824528884526, 16.81559709560906, 18.597013839143912, 20.692316857484368]",25.57189237864174
274,measurement,True,1.9229057840596464,0.08477357789491749,0.6390836666825684,31.831838849736076,2.8642847463487904,214,45,8,0,"[30.59267890122185, 33.081189297680254, 35.756325974999996]","[11.133907569726551, 11.973269156820079, 12.837865456236017, 14.543870836678355]",21.9383882061448,"[30.3483792711496, 32.788220758624746, 35.43452652765335]","[14.749970387599937, 15.853909211687558, 17.00859283996902, 19.27501551403428]",16.88835648273728
275,measurement,True,2.0450330209164314,0.06395917643583836,0.496649635072377,31.607173870194,2.5427481242400405,220,39,8,0,"[31.0253201733632, 33.56429046185215, 35.362169727132496]","[11.396921760455957, 12.203211408444623, 12.764765278909891, 13.986614029843517]",17.18295758973889,"[30.8086540818733, 33.400077130867246, 35.362169727132496]","[14.200081445307056, 15.208638538752048, 15.90983191559756, 17.568951482005613]",11.598341294934746
276,measurement,True,1.865298233151422,0.11079099746928689,0.6351363557674622,31.708869363164787,2.7824549289200817,222,38,7,0,"[30.85879222242155, 33.6521916860684, 35.78833718]","[10.400436014993831, 11.654872720725798, 12.726401779953658, 14.828088233709693]",30.01881628911495,"[30.85879222242155, 33.6521916860684, 35.78833718]","[13.880181204892663, 15.547205067261558, 17.0363545499671, 19.608026223060932]",24.7390944501451
277,measurement,True,2.13152152481675,0.12521790743104652,0.435139476468286,31.853280856693246,2.88690944960617,210,50,7,0,"[30.97970272281495, 33.080608131774056, 35.78833718]","[11.446579826936361, 12.48515106601383, 14.128084302597747, 16.790824583801605]",37.363984371044054,"[30.68221255328655, 32.88265373593305, 35.78833718]","[13.87039304162991, 15.15302155380606, 17.293016020761836, 20.333375226493526]",30.804455808882135
278,measurement,True,1.8039023668371144,0.20617812826700024,0.6904869761087543,31.669955567195903,2.7734015474963942,219,43,5,0,"[31.145124715, 33.61878387388505, 35.58841657265335]","[10.0, 12.117711263188665, 14.072272071083994, 18.652898310364034]",64.09316451269356,"[29.883279957240703, 31.5110045453528, 33.35885589395795]","[12.758768232814207, 14.30237654586692, 16.648880722208812, 24.571041413837712]",72.21129359581825
279,measurement,True,2.132920439044051,0.12357630184989805,0.4444410255302771,31.920189113122948,2.6701322194203763,209,51,7,0,"[30.7981037518733, 32.89893226593305, 34.85984614]","[11.39248534584079, 12.635235284255725, 13.607510156044803, 15.72927034993697]",39.405058889446934,"[30.7981037518733, 33.61878387388505, 35.784493075]","[13.947782359956618, 15.931451427180189, 17.660365428322656, 20.838244690567393]",29.54154540610706
280,measurement,True,2.169433178600873,0.10438067366909072,0.43311279339718495,32.14582091334466,2.7766317940507177,212,47,8,0,"[30.90413263054825, 33.161785373895654, 35.78658144]","[11.82207166327982, 12.876261402750279, 13.99555537632774, 16.395477703917607]",27.680932517558535,"[30.80642350513085, 33.6163850333305, 35.78658144]","[14.363989047782376, 15.949943550815364, 17.15891025387968, 19.95565973858785]",18.93527630239328
281,measurement,True,2.1108642292617557,0.10110020057531538,0.4462807089443048,31.859541876467343,2.892244075249284,210,49,8,0,"[29.5907377837715, 31.820637599999998, 35.27550745765335]","[10.927379256673145, 11.781094755009827, 12.974663545953709, 15.58989962521465]",32.70938420764623,"[30.6746588676868, 32.84223616, 35.6267205521325]","[13.938901682779706, 14.99471916499039, 16.284964734604912, 20.22559628338422]",25.986220959800345
282,measurement,True,2.128350159699117,0.10439031065562818,0.40252654763665063,31.760914336669586,3.009025597629148,219,41,7,0,"[30.69418602440025, 33.028798761774055, 35.913889964999996]","[11.18741845891658, 12.104103307675855, 13.19196172230399, 15.238294467526213]",27.494559206065155,"[30.69418602440025, 32.82264379579855, 35.43452652765335]","[13.455398605479957, 14.47386926306961, 15.747652733922113, 18.28042675709575]",20.355968583841168
283,measurement,True,2.170090403654185,0.014284678282261347,0.4832960061954368,31.767512091875144,2.821734174763159,212,46,9,0,"[30.927611047945803, 33.0756697561724, 35.43452652765335]","[13.06767540934033, 13.218856036230813, 13.338844820492142, 13.64245884974255]",4.344272487400909,"[30.927611047945803, 33.61575142335015, 35.661028654999996]","[16.166777977884625, 16.401590822016402, 16.567607758350377, 16.97659749772808]",3.343807299219744
284,measurement,True,2.1598872278925856,0.07558494808596186,0.46544402739272916,31.97345000386012,3.134228186451932,214,47,6,0,"[30.97518203281495, 33.5885526, 36.696902405]","[12.363230148950526, 13.18499660395873, 14.029060207945552, 15.998607727816823]",22.002292231145198,"[30.97518203281495, 33.5885526, 36.696902405]","[15.240609583507858, 16.26755532398167, 17.469721758428978, 19.634037101559123]",17.008790664652373
285,measurement,True,2.0329295691624933,0.013272202244207436,0.5975462311162808,32.18838648579602,3.1170593784176446,218,42,7,0,"[30.6508682826179, 33.06560747004135, 36.067052364999995]","[12.516247321354872, 12.646884467890583, 12.779245687057324, 13.061745336564249]",3.7946652727324,"[30.6508682826179, 33.173932113621404, 36.813770845]","[16.301998813787254, 16.471416308653442, 16.665918447991427, 17.34307148410212]",2.976001364849166
286,measurement,True,1.9285681303725082,0.05124341163677186,0.6579372437904262,31.696654405559013,2.685371976492505,218,41,8,0,"[30.90865332054825, 33.1577184559062, 35.661028654999996]","[11.686044247554559, 12.19794954140053, 12.7856003054355, 13.637912599264443]",13.937698518362698,"[30.70173971, 33.1577184559062, 35.661028654999996]","[15.621668496368082, 16.36599120123309, 17.131424561469817, 18.43340273852719]",10.813864237297114
287,measurement,True,2.0569953860066983,0.058148631996460726,0.6030114327890234,31.623856026753515,2.6706627268585015,212,46,9,0,"[30.7981037518733, 32.8784311031214, 35.43452652765335]","[12.648380760765844, 13.247520080573093, 13.838993756608355, 15.105325521237477]",17.533110530609218,"[30.66624308199585, 32.788220758624746, 35.1705589940727]","[16.512092555495663, 17.291402994393167, 18.12417528418929, 19.9627394638963]",12.975011637960211
288,measurement,True,2.1195049333488876,0.14083413443228013,0.5852078029909888,32.1675719962077,3.45728967811118,208,50,9,0,"[30.63776876310955, 33.0606690944397, 35.971755044999995]","[12.535869716351975, 13.865507977169903, 15.24821368599464, 18.22249290720969]",52.40005071131692,"[30.4015372572209, 32.741668448490245, 34.35003519704645]","[16.21676929733818, 17.920597773151123, 19.103645966814433, 23.573126794652726]",55.92022323416047
289,measurement,True,2.092456621136824,0.08213185407922047,0.43935386586850367,31.8963560189085,2.981325927265395,215,44,8,0,"[30.97970272281495, 33.61575142335015, 35.689195755]","[11.278490066515214, 12.126827370785637, 12.891619159056503, 14.385857592972625]",23.889358141749227,"[30.97970272281495, 33.61575142335015, 35.689195755]","[13.756160530619889, 14.806972863753582, 15.773660260042057, 17.860108237451485]",17.92284321637016
290,measurement,True,2.1378674129642095,0.15696293185189036,0.4839379848944329,32.02546971928569,3.4132816839208986,219,39,9,0,"[31.0253201733632, 33.91226361784895, 37.188725885]","[11.864760367277952, 13.5343943660614, 15.47847692726624, 23.12721657855204]",51.6642756504604,"[29.241501552017148, 31.0253201733632, 33.48942369335015]","[13.778174990125098, 14.876939441491109, 16.74556043776326, 23.971569422987447]",67.9771465613752
291,measurement,True,1.926069533889974,0.13759487221863873,0.6303021272645353,31.658391057962202,2.6678396822110213,218,39,10,0,"[30.077126405, 31.95259136745955, 34.392796086077254]","[10.572176963755659, 11.511464534159183, 13.076534593707756, 14.811570629570047]",43.36158329990984,"[30.90865332054825, 33.4651615552023, 35.5839735271325]","[14.573069183489144, 16.66822925134952, 18.81083069250747, 22.82969503723624]",36.89643662547179
292,measurement,True,1.9173705119642528,0.08038630137878937,0.685524382727933,32.12307817345087,3.0875606102954567,219,42,6,0,"[31.0253201733632, 33.6163850333305, 36.067052364999995]","[11.590308008617876, 12.458984244377378, 13.056784573328141, 14.603078999678226]",25.86004417297715,"[30.7981037518733, 33.6163850333305, 36.067052364999995]","[15.69300255166724, 16.901713408375237, 17.904825213433558, 22.890283120153043]",19.125226561767526
293,measurement,True,2.055895127894156,0.04379616599546389,0.6560931152620589,31.653847653554816,2.7519438555488813,221,36,10,0,"[30.56642096440025, 32.84223616, 35.41665096172605]","[13.245486992153925, 13.73984348205427, 14.217765142769675, 15.243327528277025]",13.154925150776874,"[30.56642096440025, 32.7659476898655, 35.41665096172605]","[17.752374745149808, 18.351621776496167, 19.08502670294948, 20.459177889276965]",10.017706893719478
294,measurement,True,2.064310347261577,0.04974258089897499,0.5403321736759816,31.85897907317064,2.8609273305438125,221,38,8,0,"[30.60783565533905, 32.84223616, 35.2208681140727]","[12.052622222581178, 12.53559444078378, 13.004246655311155, 14.09760013695543]",15.78565999292763,"[30.68221255328655, 32.73998174556015, 35.2208681140727]","[15.376689053043837, 15.928405240642384, 16.61369405184689, 19.78559889843919]",11.83518087825686
295,measurement,True,1.9855099884998564,0.07239703373580304,0.48416461840731495,32.10534546514315,2.788996354732192,218,42,7,0,"[30.79587317513085, 32.7642609869354, 35.444663407132495]","[10.468143837070714, 11.021252953672045, 11.58826831980143, 13.1459607216594]",17.003698749284144,"[30.90865332054825, 33.6163850333305, 35.784493075]","[13.046332155254829, 14.002656229290212, 14.818525965076724, 16.685080309314785]",12.030205847530073
296,measurement,True,1.9839996084540052,0.11448700377624602,0.6454426446651363,31.882145052454835,2.7502253272962096,217,43,7,0,"[30.96463170281495, 33.451538092365254, 35.78833718]","[11.803318413324215, 13.142304127382484, 14.214085377948532, 16.936811581638057]",34.83057192377587,"[30.72266034328655, 32.9081672631214, 35.3118606071325]","[15.688536592689253, 17.216710585316267, 18.716304020563403, 22.498288735626677]",29.75952664848422
297,measurement,True,2.206516483049891,0.06338170108870998,0.3900551441252721,31.650692586824366,2.978469493373991,215,46,6,0,"[30.77856383828655, 32.63123790044895, 35.784493075]","[12.289672310394446, 12.720443397443749, 13.546610517747109, 14.73250540705394]",19.752628939543037,"[30.6746588676868, 32.4888459890051, 35.784493075]","[14.607745295666593, 15.130314626730117, 16.179427276841803, 17.62316334932203]",15.293903974039967
298,measurement,True,2.1271007413087517,0.03567973408987042,0.45650951636644976,31.7767986998435,2.665323710671091,214,46,7,0,"[30.90865332054825, 33.243574335000005, 35.614437525]","[12.107177566670508, 12.493061448126292, 12.87389229708799, 13.600995909278753]",11.026443563040562,"[31.03269094054825, 33.624359252737904, 35.614437525]","[14.854327798693658, 15.380391423407795, 15.845631994527515, 16.845357511073225]",8.15131774425225
299,measurement,True,1.9018722127619905,0.21522195351427706,0.6062399983893537,31.771485177786953,2.4925787204606937,211,49,7,0,"[30.97970272281495, 32.93975158, 35.362169727132496]","[10.0, 11.892618720666551, 14.102378673332623, 20.73143346597117]",63.88544788685272,"[30.622393963731597, 32.18924892207405, 33.38110521706205]","[13.01776854522267, 14.923827848828838, 16.683202987834466, 23.46139129450962]",73.74508763366525
300,measurement,True,2.0354280262562203,0.08233818800306329,0.6025693408188109,31.788137898966298,2.9896597936987837,218,43,6,0,"[31.0253201733632, 33.83156313, 35.78833718]","[12.259176030730458, 13.26487267296357, 14.119286635140295, 15.999186622897605]",28.600877687696055,"[30.90865332054825, 33.65284250835015, 35.78833718]","[16.03687488723802, 17.295482995506458, 18.448532537230815, 23.832327840443384]",20.209920292599197
301,measurement,True,2.0567408749373626,0.11686434667381095,0.5764039698188732,31.881607019020727,3.2109079726629157,207,52,8,0,"[30.7981037518733, 33.2770827458784, 36.696902405]","[12.001726027625253, 13.036951631334514, 14.559527766286987, 17.156371055482605]",39.58720698708909,"[30.71007222013085, 32.93975158, 35.784493075]","[15.549210709939196, 16.79977256229484, 18.720246906446782, 22.92297225980923]",35.50695257953394
302,measurement,True,2.054267071611668,0.16937629395182638,0.46984547679591937,32.026471922889556,3.0906494554732857,219,42,6,0,"[31.0253201733632, 33.6163850333305, 36.43617476]","[10.636925157574831, 12.294381773255086, 14.113455620338641, 18.07005158682322]",56.52149355483823,"[30.7981037518733, 33.6163850333305, 36.43617476]","[13.089788947670549, 15.301267694623512, 17.99397940621897, 23.463625867394338]",44.7674777459393
303,measurement,True,1.9158099539334976,0.15262308959268375,0.698791764425599,31.92078565809334,3.0888413650440145,217,43,7,0,"[31.0253201733632, 33.61878387388505, 35.913889964999996]","[11.369682340591833, 13.036311785705065, 14.279489051475545, 17.475562987702098]",46.45027062211022,"[30.90413263054825, 33.61878387388505, 35.71572509765335]","[15.604143805846222, 17.842249166922354, 19.640646768180844, 23.95236783551075]",43.101782942278746
304,measurement,True,2.18439023186243,0.11841921094545879,0.43458307120483725,31.872200679414387,2.7328622404365066,217,42,8,0,"[30.69418602440025, 32.94601884004135, 35.444663407132495]","[11.90601783724542, 13.168249385936965, 14.364181447332808, 17.552834228641128]",38.574854951610526,"[30.69418602440025, 32.788220758624746, 35.5985534521325]","[14.592637577893417, 15.95077036408355, 17.760944704182332, 22.187267752279787]",30.058034538063886
305,measurement,True,2.1097435744544524,0.11810091954061086,0.4345657231161127,31.81701165073423,2.957840655919589,214,49,4,0,"[30.90865332054825, 33.080608131774056, 35.46054748]","[11.245754821398474, 12.309381577892896, 13.24048674505111, 15.937399849794241]",34.594750455101206,"[30.78308452828655, 32.99721444489545, 35.46054748]","[13.645537819193668, 14.975415694238327, 16.34431829811922, 19.404940481748067]",28.403170546753863
306,measurement,True,2.235579944131346,0.08721865022150163,0.4074541845392648,31.666435045292154,2.7961601030873666,214,45,8,0,"[30.9825528, 33.0606690944397, 35.43452652765335]","[12.694879852398739, 13.548984497755196, 14.588415069754836, 16.647143475884803]",30.74335770007398,"[30.84344416, 32.788220758624746, 35.43452652765335]","[15.27060193596869, 16.208941823404537, 17.455513289466424, 21.17945331361707]",23.950783518532702
307,measurement,True,2.1345576187681714,0.07975230933921391,0.5240153026274093,32.33861663449348,3.386686480741727,209,52,6,0,"[31.03269094054825, 33.796870885554554, 36.999319045]","[12.565567559534461, 13.449864403474026, 14.216333151584676, 17.69589411676176]",23.82983334850988,"[30.8086540818733, 33.6181502639047, 36.999319045]","[15.838151611187461, 16.937576366406695, 18.190409850155792, 22.283864864674452]",16.751567966049905
