target,variant,seed,outer_fold,quality,low_threshold,high_threshold,negative_records,negative_women,pooled_fallback
T18,unweighted,21160851,0,marg,0.2379602921982177,0.2379602921982177,60,48,False
T18,unweighted,21160851,1,good,0.164591493617847,0.164591493617847,71,49,False
T18,unweighted,21160851,1,typ,0.3426254561842813,0.37410635387367963,205,98,False
T18,unweighted,21160851,1,marg,0.659652936433061,0.659652936433061,69,55,False
T18,unweighted,21160851,2,good,0.1751664200784119,0.1751664200784119,74,51,False
T18,unweighted,21160851,2,typ,0.334118349795156,0.3672619593840495,202,98,False
T18,unweighted,21160851,2,marg,0.6133992571111001,0.6133992571111001,68,50,False
T18,unweighted,21160851,3,good,0.11833569175662394,0.12054194445158185,70,52,False
T18,unweighted,21160851,3,typ,0.1437628919691038,0.15256420185654743,211,100,False
T18,unweighted,21160851,3,marg,0.19923179269267438,0.19923179269267438,70,52,False
T21,unweighted,21160851,0,good,0.1922457947684426,0.1922457947684426,73,50,False
T21,unweighted,21160851,0,typ,0.09397431531505586,0.09397431531505586,216,98,False
T21,unweighted,21160851,0,marg,0.10648896713280238,0.10648896713280238,71,55,False
T21,unweighted,21160851,1,good,0.054306662439508255,0.054306662439508255,76,52,False
T21,unweighted,21160851,1,typ,0.18861515226390088,0.23946262802657162,215,95,False
T21,unweighted,21160851,1,marg,0.39514648205462455,0.39514648205462455,75,54,False
T21,unweighted,21160851,2,good,0.18296013923278595,0.18296013923278595,70,49,False
T21,unweighted,21160851,2,typ,0.30242467971487885,0.45497870160595333,226,100,False
T21,unweighted,21160851,2,marg,0.5237560663846464,0.5237560663846464,76,61,False
T21,unweighted,21160851,3,good,0.08111801787942723,0.11371973415085536,77,54,False
T21,unweighted,21160851,3,typ,0.09461130521831032,0.1053808745145229,214,98,False
T21,unweighted,21160851,3,marg,0.10785749462091669,0.10785749462091669,77,57,False
T13,group_class_weighted,21160851,0,good,0.8699264136141416,0.8699264136141416,77,53,False
T13,group_class_weighted,21160851,0,typ,0.9341556086575422,0.9488733081785613,218,95,False
T13,group_class_weighted,21160851,0,marg,0.9203559871447353,0.9203559871447353,66,55,False
T13,group_class_weighted,21160851,1,good,0.818647099272748,0.818647099272748,75,52,False
T13,group_class_weighted,21160851,1,typ,0.7409411715740097,0.7491198433195617,218,98,False
T13,group_class_weighted,21160851,1,marg,0.9209313136759493,0.9209313136759493,65,49,False
T13,group_class_weighted,21160851,2,good,0.7780271012963021,0.7780271012963021,78,54,False
T13,group_class_weighted,21160851,2,typ,0.8205964769366768,0.8474104429849701,219,99,False
T13,group_class_weighted,21160851,2,marg,0.8362283604227103,0.8913567912050875,65,53,False
T13,group_class_weighted,21160851,3,good,0.8815538738307526,0.9359708988066446,74,49,False
T13,group_class_weighted,21160851,3,typ,0.9598869416929524,0.9812430521846798,213,95,False
T13,group_class_weighted,21160851,3,marg,0.8964747485858519,0.9497922259074103,72,60,False
T18,group_class_weighted,21160851,0,good,0.8179423966640861,0.8179423966640861,73,50,False
T18,group_class_weighted,21160851,0,typ,0.7721533998653239,0.8579133139451142,214,96,False
T18,group_class_weighted,21160851,0,marg,0.7958437991008456,0.7958437991008456,60,48,False
T18,group_class_weighted,21160851,1,good,0.7278757166237815,0.7278757166237815,71,49,False
T18,group_class_weighted,21160851,1,typ,0.8537034423990488,0.8680388924845034,205,98,False
T18,group_class_weighted,21160851,1,marg,0.9332694898061238,0.9332694898061238,69,55,False
T18,group_class_weighted,21160851,2,good,0.7099225116439861,0.7499854557000849,74,51,False
T18,group_class_weighted,21160851,2,typ,0.8502973407536294,0.8810074086740616,202,98,False
T18,group_class_weighted,21160851,2,marg,0.9548113118124026,0.9548113118124026,68,50,False
T18,group_class_weighted,21160851,3,good,0.8702031171787431,0.9176233756528096,70,52,False
T18,group_class_weighted,21160851,3,typ,0.8572541198635926,0.8896002043804624,211,100,False
T18,group_class_weighted,21160851,3,marg,0.8806917196224427,0.8806917196224427,70,52,False
T21,group_class_weighted,21160851,0,good,0.8939263065651376,0.8939263065651376,73,50,False
T21,group_class_weighted,21160851,0,typ,0.9796260810281674,0.9796260810281674,216,98,False
T21,group_class_weighted,21160851,0,marg,0.95200036015122,0.9681789593096872,71,55,False
T21,group_class_weighted,21160851,1,good,0.800673488269538,0.800673488269538,76,52,False
T21,group_class_weighted,21160851,1,typ,0.9472351101130987,0.9569080780584238,215,95,False
T21,group_class_weighted,21160851,1,marg,0.9895841981936783,0.9895841981936783,75,54,False
T21,group_class_weighted,21160851,2,good,0.9371128673341724,0.9371128673341724,70,49,False
T21,group_class_weighted,21160851,2,typ,0.9556684182259955,0.9964866292073931,226,100,False
T21,group_class_weighted,21160851,2,marg,0.996503600300847,0.996503600300847,76,61,False
T21,group_class_weighted,21160851,3,good,0.8529452189727774,0.8529452189727774,77,54,False
T21,group_class_weighted,21160851,3,typ,0.9563872029832661,0.9787170977331163,214,98,False
T21,group_class_weighted,21160851,3,marg,0.9596212796823134,0.9596212796823134,77,57,False
T13,unweighted,21260854,0,good,0.12125947164962339,0.12125947164962339,75,51,False
T13,unweighted,21260854,0,typ,0.7266130413926916,0.7266130413926916,218,96,False
T13,unweighted,21260854,0,marg,0.3130991266586069,0.4089866439332758,71,57,False
T13,unweighted,21260854,1,good,0.1681881765821029,0.38800927517482453,74,51,False
T13,unweighted,21260854,1,typ,0.16103345657528634,0.26377427021327493,216,99,False
T13,unweighted,21260854,1,marg,0.49275941856368155,0.49275941856368155,73,55,False
T13,unweighted,21260854,2,good,0.054299370950681505,0.054299370950681505,73,50,False
T13,unweighted,21260854,2,typ,0.08494097244359443,0.11020113495473095,214,97,False
T13,unweighted,21260854,2,marg,0.11725497693865931,0.11725497693865931,76,57,False
T13,unweighted,21260854,3,good,0.09813769301116244,0.09813769301116244,76,53,False
T13,unweighted,21260854,3,typ,0.13940501342642986,0.13940501342642986,207,96,False
T13,unweighted,21260854,3,marg,0.18348063196650638,0.18348063196650638,76,58,False
T18,unweighted,21260854,0,good,0.2523075532881693,0.3144868105085857,75,52,False
T18,unweighted,21260854,0,typ,0.3036138264785465,0.4274422364344319,206,96,False
T18,unweighted,21260854,0,marg,0.39473171970809606,0.4302330962951564,58,47,False
T18,unweighted,21260854,1,good,0.30450695318839544,0.30450695318839544,68,46,False
T18,unweighted,21260854,1,typ,0.2864599949099573,0.31100951749974676,216,98,False
T18,unweighted,21260854,1,marg,0.3588696198940261,0.3588696198940261,67,49,False
T18,unweighted,21260854,2,good,0.12127939990253205,0.12127939990253205,70,48,False
T18,unweighted,21260854,2,typ,0.1866243894811974,0.19360138467495014,221,101,False
T18,unweighted,21260854,2,marg,0.26775499392112073,0.26775499392112073,56,43,False
T18,unweighted,21260854,3,good,0.3198603951842647,0.3198603951842647,68,50,False
T18,unweighted,21260854,3,typ,0.35043135714080476,0.35043135714080476,210,99,False
T18,unweighted,21260854,3,marg,0.475218514129725,0.475218514129725,67,54,False
T21,unweighted,21260854,0,good,0.40020711604481346,0.40020711604481346,81,55,False
T21,unweighted,21260854,0,typ,0.3462792493865074,0.38597267528495754,210,97,False
T21,unweighted,21260854,0,marg,0.312603899373403,0.6567560743022974,74,56,False
T21,unweighted,21260854,1,good,0.10968310025060655,0.10968310025060655,73,52,False
T21,unweighted,21260854,1,typ,0.1517088035990056,0.15641910950644464,231,98,False
T21,unweighted,21260854,1,marg,0.13901750732848597,0.13901750732848597,67,53,False
T21,unweighted,21260854,2,good,0.2165859419431041,0.2765314060970911,75,52,False
T21,unweighted,21260854,2,typ,0.21582663388252357,0.2965561293840933,214,100,False
T21,unweighted,21260854,2,marg,0.06352158804774038,0.06352158804774038,83,62,False
T21,unweighted,21260854,3,good,0.060011528990668896,0.060011528990668896,82,54,False
T21,unweighted,21260854,3,typ,0.0720726328721076,0.13433000143839988,210,95,False
T21,unweighted,21260854,3,marg,0.22496943035413028,0.25339960192073707,74,54,False
T13,group_class_weighted,21260854,0,good,0.8313680190106028,0.8313680190106028,75,51,False
T13,group_class_weighted,21260854,0,typ,0.9930657060753719,0.9930657060753719,218,96,False
T13,group_class_weighted,21260854,0,marg,0.9110968326895168,0.9110968326895168,71,57,False
T13,group_class_weighted,21260854,1,good,0.8808216681908622,0.8808216681908622,74,51,False
T13,group_class_weighted,21260854,1,typ,0.820570934942793,0.9425450349442763,216,99,False
T13,group_class_weighted,21260854,1,marg,0.9200861781382011,0.9200861781382011,73,55,False
T13,group_class_weighted,21260854,2,good,0.8866377919457206,0.8866377919457206,73,50,False
T13,group_class_weighted,21260854,2,typ,0.8910033670128784,0.9630864524949173,214,97,False
T13,group_class_weighted,21260854,2,marg,0.9386265190756001,0.9524048878392134,76,57,False
T13,group_class_weighted,21260854,3,good,0.788354186751599,0.788354186751599,76,53,False
T13,group_class_weighted,21260854,3,typ,0.8133553289687926,0.8796045944644518,207,96,False
T13,group_class_weighted,21260854,3,marg,0.8737726527279709,0.9157588670385317,76,58,False
T18,group_class_weighted,21260854,0,good,0.8534139892483104,0.8726742725305968,75,52,False
T18,group_class_weighted,21260854,0,typ,0.8266259844116252,0.9067389001567261,206,96,False
T18,group_class_weighted,21260854,0,marg,0.8699818947748347,0.8699818947748347,58,47,False
T18,group_class_weighted,21260854,1,good,0.8062950241405217,0.8062950241405217,68,46,False
T18,group_class_weighted,21260854,1,typ,0.8370259602798743,0.8603415494782408,216,98,False
T18,group_class_weighted,21260854,1,marg,0.8735713079240692,0.8924685363309586,67,49,False
T18,group_class_weighted,21260854,2,good,0.6815513028515461,0.6815513028515461,70,48,False
T18,group_class_weighted,21260854,2,typ,0.7871841667069495,0.7930316366129924,221,101,False
T18,group_class_weighted,21260854,2,marg,0.9096460541183944,0.9096460541183944,56,43,False
T18,group_class_weighted,21260854,3,good,0.8513449705514337,0.8513449705514337,68,50,False
T18,group_class_weighted,21260854,3,typ,0.8766029506655402,0.8768539596398213,210,99,False
T18,group_class_weighted,21260854,3,marg,0.9206833041687601,0.9206833041687601,67,54,False
T21,group_class_weighted,21260854,0,good,0.9927910120876932,0.9927910120876932,81,55,False
T21,group_class_weighted,21260854,0,typ,0.9924901460165944,0.9946459894385061,210,97,False
T21,group_class_weighted,21260854,0,marg,0.9954892014046762,0.9989949372032942,74,56,False
T21,group_class_weighted,21260854,1,good,0.8676036421592432,0.8676036421592432,73,52,False
T21,group_class_weighted,21260854,1,typ,0.9769350181041605,0.9872383287481855,231,98,False
T21,group_class_weighted,21260854,1,marg,0.9766990643760167,0.9766990643760167,67,53,False
T21,group_class_weighted,21260854,2,good,0.8612836923674524,0.8690067458627432,75,52,False
T21,group_class_weighted,21260854,2,typ,0.8517806478350564,0.8653443533277642,214,100,False
T21,group_class_weighted,21260854,2,marg,0.778637862406701,0.778637862406701,83,62,False
T21,group_class_weighted,21260854,3,good,0.9903773211150749,0.9903773211150749,82,54,False
T21,group_class_weighted,21260854,3,typ,0.9507129597587968,0.9696726444718123,210,95,False
T21,group_class_weighted,21260854,3,marg,0.9989943467843982,0.9989943467843982,74,54,False
T13,unweighted,21360857,0,good,0.501038207064872,0.501038207064872,78,54,False
T13,unweighted,21360857,0,typ,0.1658630167830327,0.2339776305261724,216,97,False
T13,unweighted,21360857,0,marg,0.32666354526190555,0.32666354526190555,61,51,False
T13,unweighted,21360857,1,good,0.09576340471566301,0.09576340471566301,74,50,False
T13,unweighted,21360857,1,typ,0.1272037147011348,0.13848955060861454,219,96,False
T13,unweighted,21360857,1,marg,0.1774112912730872,0.1774112912730872,68,57,False
T13,unweighted,21360857,2,good,0.12443367624428232,0.12443367624428232,77,52,False
T13,unweighted,21360857,2,typ,0.49456898993541953,0.49456898993541953,217,97,False
T13,unweighted,21360857,2,marg,0.10367462557180834,0.19721389438498513,67,52,False
T13,unweighted,21360857,3,good,0.15388787153928296,0.222218191363194,68,48,False
T13,unweighted,21360857,3,typ,0.2660366224929974,0.2707835983568889,229,101,False
T13,unweighted,21360857,3,marg,0.5758672125578307,0.5758672125578307,63,50,False
T18,unweighted,21360857,0,good,0.18219631098442096,0.18219631098442096,69,51,False
T18,unweighted,21360857,0,typ,0.26023070137258913,0.2870229831876304,213,98,False
T18,unweighted,21360857,0,marg,0.3160093956338677,0.3160093956338677,64,52,False
T18,unweighted,21360857,1,good,0.1650721089737735,0.1650721089737735,74,48,False
T18,unweighted,21360857,1,typ,0.2084654756817374,0.2084654756817374,204,97,False
T18,unweighted,21360857,1,marg,0.21915020842220945,0.21915020842220945,66,49,False
T18,unweighted,21360857,2,good,0.12179479234255035,0.12179479234255035,73,50,False
T18,unweighted,21360857,2,typ,0.21273457257698997,0.6672667551004535,206,98,False
T18,unweighted,21360857,2,marg,0.4551205209459857,0.6688030814723733,58,46,False
T18,unweighted,21360857,3,good,0.23793397429369237,0.23793397429369237,73,50,False
T18,unweighted,21360857,3,typ,0.22367946161520005,0.3782947043045017,207,96,False
T18,unweighted,21360857,3,marg,0.27986023434103585,0.27986023434103585,72,55,False
T21,unweighted,21360857,0,good,0.2468084373018082,0.3737664299394863,71,50,False
T21,unweighted,21360857,0,typ,0.18356157014422397,0.4605183219645866,226,99,False
T21,unweighted,21360857,0,marg,0.5482037971877527,0.5482037971877527,74,55,False
T21,unweighted,21360857,1,good,0.060360603088381794,0.060360603088381794,76,54,False
T21,unweighted,21360857,1,typ,0.032135413272003775,0.032135413272003775,218,98,False
T21,unweighted,21360857,1,marg,0.03452593839702603,0.03452593839702603,75,56,False
T21,unweighted,21360857,2,good,0.10315470097893972,0.10315470097893972,71,51,False
T21,unweighted,21360857,2,typ,0.14046188325501563,0.18349895360414123,214,100,False
T21,unweighted,21360857,2,marg,0.20014009099906663,0.20014009099906663,82,60,False
T21,unweighted,21360857,3,good,0.09728176203615467,0.14276198731781878,74,54,False
T21,unweighted,21360857,3,typ,0.29755425806069796,0.33061113000898573,216,97,False
T21,unweighted,21360857,3,marg,0.9152997992796469,0.9152997992796469,81,61,False
T13,group_class_weighted,21360857,0,good,0.6162709131121882,0.6517734209083637,78,54,False
T13,group_class_weighted,21360857,0,typ,0.7731766818156097,0.8885099536613782,216,97,False
T13,group_class_weighted,21360857,0,marg,0.7692360623997772,0.7692360623997772,61,51,False
T13,group_class_weighted,21360857,1,good,0.7477377128810626,0.7477377128810626,74,50,False
T13,group_class_weighted,21360857,1,typ,0.7520543542041945,0.7695785529923014,219,96,False
T13,group_class_weighted,21360857,1,marg,0.8491598630465331,0.8871738602766044,68,57,False
T13,group_class_weighted,21360857,2,good,0.843082370316393,0.843082370316393,77,52,False
T13,group_class_weighted,21360857,2,typ,0.903455013253578,0.903455013253578,217,97,False
T13,group_class_weighted,21360857,2,marg,0.8032115399926091,0.8101311555279995,67,52,False
T13,group_class_weighted,21360857,3,good,0.7779705322135704,0.782415524154425,68,48,False
T13,group_class_weighted,21360857,3,typ,0.8645070327553317,0.9231044906626757,229,101,False
T13,group_class_weighted,21360857,3,marg,0.9674119846558812,0.9674119846558812,63,50,False
T18,group_class_weighted,21360857,0,good,0.8602041507260875,0.8602041507260875,69,51,False
T18,group_class_weighted,21360857,0,typ,0.9073057616952857,0.9231377973182593,213,98,False
T18,group_class_weighted,21360857,0,marg,0.9231144169147784,0.9231144169147784,64,52,False
T18,group_class_weighted,21360857,1,good,0.7004218519643878,0.7004218519643878,74,48,False
T18,group_class_weighted,21360857,1,typ,0.8089623007249446,0.8318324258072087,204,97,False
T18,group_class_weighted,21360857,1,marg,0.8521097502928732,0.8521097502928732,66,49,False
T18,group_class_weighted,21360857,2,good,0.7085983857683736,0.7085983857683736,73,50,False
T18,group_class_weighted,21360857,2,typ,0.8045927592994004,0.9608507474211484,206,98,False
T18,group_class_weighted,21360857,2,marg,0.8222305192445997,0.9464578967071683,58,46,False
T18,group_class_weighted,21360857,3,good,0.7694269387439795,0.7694269387439795,73,50,False
T18,group_class_weighted,21360857,3,typ,0.7260542279302753,0.842433873684353,207,96,False
T18,group_class_weighted,21360857,3,marg,0.8459716610501757,0.8459716610501757,72,55,False
T21,group_class_weighted,21360857,0,good,0.9851566678486676,0.9851566678486676,71,50,False
T21,group_class_weighted,21360857,0,typ,0.9719245714263066,0.9885002747603541,226,99,False
T21,group_class_weighted,21360857,0,marg,0.9998826888926997,0.9998826888926997,74,55,False
T21,group_class_weighted,21360857,1,good,0.9896021608739528,0.9896021608739528,76,54,False
T21,group_class_weighted,21360857,1,typ,0.9705165461366715,0.9900274118442437,218,98,False
T21,group_class_weighted,21360857,1,marg,0.9946331853124025,0.9946331853124025,75,56,False
T21,group_class_weighted,21360857,2,good,0.8707388605229786,0.8707388605229786,71,51,False
T21,group_class_weighted,21360857,2,typ,0.8676491216832312,0.8774267500605089,214,100,False
T21,group_class_weighted,21360857,2,marg,0.9192157670222282,0.9192157670222282,82,60,False
T21,group_class_weighted,21360857,3,good,0.8883554387520011,0.8883554387520011,74,54,False
T21,group_class_weighted,21360857,3,typ,0.9856432301387472,0.9994250825918349,216,97,False
T21,group_class_weighted,21360857,3,marg,0.9999909420391787,0.9999909420391787,81,61,False
T13,unweighted,21460860,0,good,0.09225554296628352,0.09225554296628352,69,50,False
T13,unweighted,21460860,0,typ,0.10051584164770765,0.10340107996290882,219,98,False
T13,unweighted,21460860,0,marg,0.11863128181582544,0.1584452113316667,71,58,False
T13,unweighted,21460860,1,good,0.0714258484144547,0.0714258484144547,72,47,False
T13,unweighted,21460860,1,typ,0.07101291816276056,0.08305689779274097,220,97,False
T13,unweighted,21460860,1,marg,0.19982547083547142,0.19982547083547142,70,55,False
T13,unweighted,21460860,2,good,0.07416892842111347,0.07416892842111347,74,53,False
T13,unweighted,21460860,2,typ,0.14300540372420195,0.15807625079064472,224,99,False
T13,unweighted,21460860,2,marg,0.17337865690461632,0.17877287859612503,70,53,False
T13,unweighted,21460860,3,good,0.3385605301966138,0.3385605301966138,74,49,False
T13,unweighted,21460860,3,typ,0.1337827569909542,0.1337827569909542,221,98,False
T13,unweighted,21460860,3,marg,0.24077325636639352,0.24077325636639352,69,55,False
T18,unweighted,21460860,0,good,0.14704116863536362,0.14704116863536362,68,47,False
T18,unweighted,21460860,0,typ,0.15681650597713473,0.17667750437311494,217,94,False
T18,unweighted,21460860,0,marg,0.24950842465182244,0.24950842465182244,60,46,False
T18,unweighted,21460860,1,good,0.1701000601936935,0.1701000601936935,71,48,False
T18,unweighted,21460860,1,typ,0.34511499030967796,0.4250902876311138,213,97,False
T18,unweighted,21460860,1,marg,0.27444689458461125,0.27444689458461125,65,50,False
T18,unweighted,21460860,2,good,0.18249958079497308,0.18249958079497308,71,49,False
T18,unweighted,21460860,2,typ,0.3006074941848623,0.3238345236817268,209,97,False
T18,unweighted,21460860,2,marg,0.4394222189263889,0.4394222189263889,64,47,False
T18,unweighted,21460860,3,good,0.13331874970897628,0.13331874970897628,73,50,False
T18,unweighted,21460860,3,typ,0.1810651392285049,0.201799791988135,207,100,False
T18,unweighted,21460860,3,marg,0.2564526463965902,0.2564526463965902,65,49,False
T21,unweighted,21460860,0,good,0.11747077247848763,0.11747077247848763,76,56,False
T21,unweighted,21460860,0,typ,0.0767598211836609,0.1292598821737264,205,96,False
T21,unweighted,21460860,0,marg,0.11578335020390686,0.22729846255055736,76,57,False
T21,unweighted,21460860,1,good,0.23037253987758596,0.37814507410994647,75,51,False
T21,unweighted,21460860,1,typ,0.15367257703553788,0.15599539351610528,214,100,False
T21,unweighted,21460860,1,marg,0.3141405873655072,0.50388144276663,76,57,False
T21,unweighted,21460860,2,good,0.05892297326979595,0.08152490336718665,70,47,False
T21,unweighted,21460860,2,typ,0.14505270271194526,0.14505270271194526,221,99,False
T21,unweighted,21460860,2,marg,0.13562169996199538,0.13562169996199538,71,52,False
T21,unweighted,21460860,3,good,0.48208230369198163,0.5957565377843705,76,54,False
T21,unweighted,21460860,3,typ,0.40050688220252983,0.4821618950360759,217,97,False
T21,unweighted,21460860,3,marg,0.5111432720456348,0.5111432720456348,75,55,False
T13,group_class_weighted,21460860,0,good,0.7826794038256233,0.796655561325533,69,50,False
T13,group_class_weighted,21460860,0,typ,0.7778894867050762,0.8657933682550374,219,98,False
T13,group_class_weighted,21460860,0,marg,0.881394311475758,0.881394311475758,71,58,False
T13,group_class_weighted,21460860,1,good,0.7953091965503506,0.7953091965503506,72,47,False
T13,group_class_weighted,21460860,1,typ,0.7593693377676373,0.8059030342157848,220,97,False
T13,group_class_weighted,21460860,1,marg,0.9633885139557171,0.9659488697848578,70,55,False
T13,group_class_weighted,21460860,2,good,0.8098521751768679,0.8098521751768679,74,53,False
T13,group_class_weighted,21460860,2,typ,0.8193016361819089,0.945312056778652,224,99,False
T13,group_class_weighted,21460860,2,marg,0.9110412244269068,0.9267655899819083,70,53,False
T13,group_class_weighted,21460860,3,good,0.9246435161929045,0.9246435161929045,74,49,False
T13,group_class_weighted,21460860,3,typ,0.7767267879408045,0.7948651064328892,221,98,False
T13,group_class_weighted,21460860,3,marg,0.8599114790857822,0.8599114790857822,69,55,False
T18,group_class_weighted,21460860,0,good,0.7403562237351898,0.7403562237351898,68,47,False
T18,group_class_weighted,21460860,0,typ,0.7274012244648002,0.7695729275017862,217,94,False
T18,group_class_weighted,21460860,0,marg,0.8672135552786913,0.8672135552786913,60,46,False
T18,group_class_weighted,21460860,1,good,0.7458063027730836,0.7458063027730836,71,48,False
T18,group_class_weighted,21460860,1,typ,0.8620490384836377,0.8873355902405389,213,97,False
T18,group_class_weighted,21460860,1,marg,0.8573534986443151,0.8573534986443151,65,50,False
T18,group_class_weighted,21460860,2,good,0.7191218067288967,0.7191218067288967,71,49,False
T18,group_class_weighted,21460860,2,typ,0.8443370683415462,0.8615054174851257,209,97,False
T18,group_class_weighted,21460860,2,marg,0.9484448517775645,0.9484448517775645,64,47,False
T18,group_class_weighted,21460860,3,good,0.8226775268229861,0.8226775268229861,73,50,False
T18,group_class_weighted,21460860,3,typ,0.866624840444782,0.916547160630451,207,100,False
T18,group_class_weighted,21460860,3,marg,0.9147470384772846,0.9147470384772846,65,49,False
T21,group_class_weighted,21460860,0,good,0.9870591818192264,0.9870591818192264,76,56,False
T21,group_class_weighted,21460860,0,typ,0.9879334157359129,0.9883752696633955,205,96,False
T21,group_class_weighted,21460860,0,marg,0.9944273316598005,0.9993956521766718,76,57,False
T21,group_class_weighted,21460860,1,good,0.9741715119163741,0.984132235560877,75,51,False
T21,group_class_weighted,21460860,1,typ,0.9879252815731987,0.9885393264981669,214,100,False
T21,group_class_weighted,21460860,1,marg,0.9972975003029756,0.9975963099879873,76,57,False
T21,group_class_weighted,21460860,2,good,0.8388639287284452,0.8388639287284452,70,47,False
T21,group_class_weighted,21460860,2,typ,0.8628842530744014,0.9015910804438474,221,99,False
T21,group_class_weighted,21460860,2,marg,0.9692337920543637,0.9692337920543637,71,52,False
T21,group_class_weighted,21460860,3,good,0.9934494537906263,0.9968374990808181,76,54,False
T21,group_class_weighted,21460860,3,typ,0.9913068041262997,0.9913068041262997,217,97,False
T21,group_class_weighted,21460860,3,marg,0.9976537519755112,0.9976537519755112,75,55,False
T13,unweighted,21560863,0,good,0.05391791971072672,0.05391791971072672,77,50,False
T13,unweighted,21560863,0,typ,0.064876101789818,0.06972932876201857,216,97,False
T13,unweighted,21560863,0,marg,0.09583475673733752,0.09583475673733752,67,56,False
T13,unweighted,21560863,1,good,0.47981773949955125,0.47981773949955125,70,48,False
T13,unweighted,21560863,1,typ,0.180448544763528,0.3046859723542229,221,98,False
T13,unweighted,21560863,1,marg,0.172721747790568,0.172721747790568,70,54,False
T13,unweighted,21560863,2,good,0.11704810581655754,0.11704810581655754,80,55,False
T13,unweighted,21560863,2,typ,0.18174684224257878,0.2661623817374601,213,96,False
T13,unweighted,21560863,2,marg,0.22344178720004196,0.22806879191038526,69,55,False
T13,unweighted,21560863,3,good,0.07592228533385566,0.07592228533385566,70,51,False
T13,unweighted,21560863,3,typ,0.05836297742350372,0.08131841402674869,223,99,False
T13,unweighted,21560863,3,marg,0.07895667395882139,0.08227130279656945,73,58,False
T18,unweighted,21560863,0,good,0.15767187331587523,0.15767187331587523,71,50,False
T18,unweighted,21560863,0,typ,0.14341065272327413,0.19515015392089827,214,100,False
T18,unweighted,21560863,0,marg,0.1647352434980402,0.1647352434980402,63,51,False
T18,unweighted,21560863,1,good,0.23610584827448922,0.23610584827448922,70,50,False
T18,unweighted,21560863,1,typ,0.24961006735700722,0.29948349024148585,216,99,False
T18,unweighted,21560863,1,marg,0.46029812709208495,0.6219382593141842,66,52,False
T18,unweighted,21560863,2,good,0.3283726805652451,0.3283726805652451,66,45,False
T18,unweighted,21560863,2,typ,0.24955777469154297,0.3315202387348528,221,100,False
T18,unweighted,21560863,2,marg,0.5327824303397497,0.5327824303397497,61,48,False
T18,unweighted,21560863,3,good,0.23900810755256668,0.31607632856598156,73,51,False
T18,unweighted,21560863,3,typ,0.3478045042234907,0.4004408236760008,209,97,False
T18,unweighted,21560863,3,marg,0.5319252840065226,0.5319252840065226,61,47,False
T21,unweighted,21560863,0,good,0.11463271519430733,0.12022841468357985,70,52,False
T21,unweighted,21560863,0,typ,0.5618658392648918,0.5618658392648918,222,99,False
T21,unweighted,21560863,0,marg,0.41575593736732147,0.41575593736732147,74,54,False
T21,unweighted,21560863,1,good,0.18469020229683422,0.18469020229683422,70,49,False
T21,unweighted,21560863,1,typ,0.20966581438894988,0.24955010174986642,220,100,False
T21,unweighted,21560863,1,marg,0.2704838268918844,0.2704838268918844,73,58,False
T21,unweighted,21560863,2,good,0.048510800763978665,0.07001861708831696,76,53,False
T21,unweighted,21560863,2,typ,0.12301474227223713,0.2974029858185295,221,100,False
T21,unweighted,21560863,2,marg,0.21324206408939492,0.31181641457300247,74,54,False
T21,unweighted,21560863,3,good,0.03931316180216274,0.043641853389099663,69,46,False
T21,unweighted,21560863,3,typ,0.055168823012132856,0.08510778284357005,231,98,False
T21,unweighted,21560863,3,marg,0.06616053211003504,0.06616053211003504,73,56,False
T13,group_class_weighted,21560863,0,good,0.6659661726969235,0.6823495498884385,77,50,False
T13,group_class_weighted,21560863,0,typ,0.7895343562810815,0.8499811422912504,216,97,False
T13,group_class_weighted,21560863,0,marg,0.9057040682330111,0.9057040682330111,67,56,False
T13,group_class_weighted,21560863,1,good,0.931124152076835,0.931124152076835,70,48,False
T13,group_class_weighted,21560863,1,typ,0.8523489125210105,0.9365357433951266,221,98,False
T13,group_class_weighted,21560863,1,marg,0.748244066190487,0.748244066190487,70,54,False
T13,group_class_weighted,21560863,2,good,0.7994575849391331,0.7994575849391331,80,55,False
T13,group_class_weighted,21560863,2,typ,0.9144096034939152,0.9148177846640173,213,96,False
T13,group_class_weighted,21560863,2,marg,0.9533246297792909,0.9736959392220587,69,55,False
T13,group_class_weighted,21560863,3,good,0.8095052575301229,0.8095052575301229,70,51,False
T13,group_class_weighted,21560863,3,typ,0.7496761636587997,0.8197435141263818,223,99,False
T13,group_class_weighted,21560863,3,marg,0.8158289148726378,0.8298074601438408,73,58,False
T18,group_class_weighted,21560863,0,good,0.6777625308658901,0.7031549868234929,71,50,False
T18,group_class_weighted,21560863,0,typ,0.7188993046356351,0.804327756542326,214,100,False
T18,group_class_weighted,21560863,0,marg,0.7943107506189112,0.8601119227193676,63,51,False
T18,group_class_weighted,21560863,1,good,0.8319792363041149,0.8319792363041149,70,50,False
T18,group_class_weighted,21560863,1,typ,0.8385551739320877,0.8510119989853594,216,99,False
T18,group_class_weighted,21560863,1,marg,0.9266524433508387,0.9770466621529389,66,52,False
T18,group_class_weighted,21560863,2,good,0.8811296637697582,0.8811296637697582,66,45,False
T18,group_class_weighted,21560863,2,typ,0.8270795252940657,0.849163828203842,221,100,False
T18,group_class_weighted,21560863,2,marg,0.9266344807039198,0.9266344807039198,61,48,False
T18,group_class_weighted,21560863,3,good,0.8524449843596408,0.8746541800695418,73,51,False
