target,variant,seed,scope,mode,precision_w,recall_w,specificity_w,f1_w,accuracy_w,precision_raw,recall_raw,n,positive,predicted_positive,coverage_w,retest_rate_w,qc_fail_rate_w,negative_clear_rate_w,positive_call_rate_w,positive_precision_w,positive_recall_all_w,negative_npv_w,false_negative_clear_rate_w,followup_recall_w,followup_precision_w,negative_specific_clear_w,retest_records,negative_records,positive_call_records
T18,unweighted,21660866,overall,three_way,,,,,,,,,,,0.8258233452111005,0.1741766547888997,0.1652683295540438,0.8051884245761799,0.0206349206349206,0.3296703296703296,0.0867052023121387,0.9256522526267794,0.7630057803468207,0.2369942196531791,0.0954466092065515,0.808779761904762,110.0,483.0,12.0
T21,unweighted,21660866,overall_qcfail_negative,low,0.0,0.0,0.9808362369337978,0.0,0.9574829931972788,0.0,0.0,605.0,13.0,11.0,,,,,,,,,,,,,,,
T21,unweighted,21660866,overall_qcfail_negative,high,0.0,0.0,0.986062717770035,0.0,0.9625850340136054,0.0,0.0,605.0,13.0,8.0,,,,,,,,,,,,,,,
T21,unweighted,21660866,qc_pass,low,0.0,0.0,0.979591836734694,0.0,0.9589041095890412,0.0,0.0,501.0,10.0,11.0,,,,,,,,,,,,,,,
T21,unweighted,21660866,qc_pass,high,0.0,0.0,0.98600583090379,0.0,0.9651826484018264,0.0,0.0,501.0,10.0,8.0,,,,,,,,,,,,,,,
T21,unweighted,21660866,overall,three_way,,,,,,,,,,,0.8305366591080879,0.1694633408919123,0.1643613000755858,0.8169312169312172,0.0136054421768707,0.0,0.0,0.9784881569207994,0.738095238095238,0.2619047619047618,0.0340627580511973,0.8188540456833141,107.0,490.0,8.0
ANY,unweighted,21660866,overall_qcfail_negative,low,0.1247030878859857,0.0592885375494071,0.946062646370023,0.0803673938002296,0.8443148688046638,0.1212121212121212,0.0597014925373134,605.0,67.0,33.0,,,,,,,,,,,,,,,
ANY,unweighted,21660866,overall_qcfail_negative,high,0.1815038893690578,0.0592885375494071,0.9653468969555032,0.0893807193019791,0.8613864593456422,0.1818181818181818,0.0597014925373134,605.0,67.0,22.0,,,,,,,,,,,,,,,
ANY,unweighted,21660866,qc_pass,low,0.1117021276595744,0.0626959247648902,0.9388513575364784,0.0803136055072186,0.8431343770384859,0.125,0.074074074074074,491.0,54.0,32.0,,,,,,,,,,,,,,,
ANY,unweighted,21660866,qc_pass,high,0.1673306772908367,0.0626959247648902,0.9617363285183352,0.0912151156477359,0.8635192433137632,0.1904761904761904,0.074074074074074,491.0,54.0,21.0,,,,,,,,,,,,,,,
ANY,unweighted,21660866,overall,three_way,,,,,,,,,,,0.8042813950977219,0.1957186049022784,0.1803476946334089,0.7668016412914375,0.0374797538062844,0.1815038893690579,0.0592885375494071,0.8874791412900364,0.7519762845849804,0.2480237154150198,0.1220336628620378,0.7687231654957065,124.0,459.0,22.0
T13,group_class_weighted,21660866,overall_qcfail_negative,low,0.2803738317757009,0.081081081081081,0.990887573964497,0.1257861635220125,0.952721088435374,0.2857142857142857,0.0869565217391304,605.0,23.0,7.0,,,,,,,,,,,,,,,
T13,group_class_weighted,21660866,overall_qcfail_negative,high,0.4615384615384615,0.081081081081081,0.9958579881656804,0.1379310344827586,0.9574829931972788,0.5,0.0869565217391304,605.0,23.0,4.0,,,,,,,,,,,,,,,
T13,group_class_weighted,21660866,qc_pass,low,0.24,0.0996677740863787,0.9887693580801512,0.1408450704225352,0.9582191780821916,0.2857142857142857,0.1176470588235294,496.0,17.0,7.0,,,,,,,,,,,,,,,
T13,group_class_weighted,21660866,qc_pass,high,0.3999999999999999,0.0996677740863787,0.9946802222484928,0.1595744680851063,0.9639269406392692,0.5,0.1176470588235294,496.0,17.0,4.0,,,,,,,,,,,,,,,
T13,group_class_weighted,21660866,overall,three_way,,,,,,,,,,,0.8228269085411944,0.1771730914588057,0.172411186696901,0.8154572940287228,0.0073696145124716,0.4615384615384615,0.081081081081081,0.96482365481763,0.6837837837837836,0.3162162162162162,0.0718820397296743,0.8212228796844182,112.0,489.0,4.0
T18,group_class_weighted,21660866,overall_qcfail_negative,low,0.0970425138632162,0.0216763005780346,0.982828318335208,0.035437057036787,0.9074182053773888,0.0909090909090909,0.0217391304347826,605.0,46.0,11.0,,,,,,,,,,,,,,,
T18,group_class_weighted,21660866,overall_qcfail_negative,high,0.1074718526100307,0.0216763005780346,0.9846737907761528,0.0360762755540285,0.9091188856494976,0.1,0.0217391304347826,605.0,46.0,10.0,,,,,,,,,,,,,,,
T18,group_class_weighted,21660866,qc_pass,low,0.0821596244131455,0.0224887556221889,0.9792942754761612,0.0353119219774676,0.906441617742988,0.0909090909090909,0.0256410256410256,501.0,39.0,11.0,,,,,,,,,,,,,,,
T18,group_class_weighted,21660866,qc_pass,high,0.098314606741573,0.0224887556221889,0.9830011826799174,0.0366044971239323,0.9098662752772344,0.1,0.0256410256410256,501.0,39.0,10.0,,,,,,,,,,,,,,,
T18,group_class_weighted,21660866,overall,three_way,,,,,,,,,,,0.8330309901738475,0.1669690098261527,0.1652683295540438,0.8172065651657491,0.0158244250080984,0.1074718526100307,0.0216763005780346,0.920502368478426,0.8280346820809248,0.1719653179190751,0.0738104380187258,0.8162846831646045,105.0,490.0,10.0
T21,group_class_weighted,21660866,overall_qcfail_negative,low,0.0,0.0,0.9930313588850176,0.0,0.9693877551020408,0.0,0.0,605.0,13.0,4.0,,,,,,,,,,,,,,,
T21,group_class_weighted,21660866,overall_qcfail_negative,high,0.0,0.0,0.9930313588850176,0.0,0.9693877551020408,0.0,0.0,605.0,13.0,4.0,,,,,,,,,,,,,,,
T21,group_class_weighted,21660866,qc_pass,low,0.0,0.0,0.9930029154518952,0.0,0.9720319634703196,0.0,0.0,501.0,10.0,4.0,,,,,,,,,,,,,,,
T21,group_class_weighted,21660866,qc_pass,high,0.0,0.0,0.9930029154518952,0.0,0.9720319634703196,0.0,0.0,501.0,10.0,4.0,,,,,,,,,,,,,,,
T21,group_class_weighted,21660866,overall,three_way,,,,,,,,,,,0.8356386999244144,0.1643613000755858,0.1643613000755858,0.828835978835979,0.0068027210884353,0.0,0.0,0.978797136473485,0.738095238095238,0.2619047619047618,0.036431883417973,0.8310491676345335,104.0,497.0,4.0
ANY,group_class_weighted,21660866,overall_qcfail_negative,low,0.1543361097501225,0.0444664031620553,0.9684206674473068,0.0690410958904109,0.8624068675089077,0.15,0.044776119402985,605.0,67.0,20.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,21660866,overall_qcfail_negative,high,0.1803091013165426,0.0444664031620553,0.9737997658079623,0.0713395991393953,0.8671687722708125,0.1764705882352941,0.044776119402985,605.0,67.0,17.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,21660866,qc_pass,low,0.1417004048582996,0.0470219435736676,0.9650683802932936,0.0706119704102219,0.8647749510763203,0.1578947368421052,0.0555555555555555,491.0,54.0,19.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,21660866,qc_pass,high,0.1747088186356073,0.0470219435736676,0.9727577305431976,0.0741002117148905,0.8716242661448135,0.1875,0.0555555555555555,491.0,54.0,16.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,21660866,overall,three_way,,,,,,,,,,,0.8165910808767954,0.1834089191232049,0.1803476946334089,0.7882950005398986,0.0282960803368966,0.1803091013165426,0.0444664031620553,0.8883896772779574,0.7667984189723321,0.233201581027668,0.1263898806487809,0.7910811865729899,116.0,472.0,17.0
T13,unweighted,21760869,overall_qcfail_negative,low,0.0,0.0,0.9863229078613692,0.0,0.9449465500485906,0.0,0.0,605.0,23.0,8.0,,,,,,,,,,,,,,,
T13,unweighted,21760869,overall_qcfail_negative,high,0.0,0.0,0.9918850380388842,0.0,0.9502753482345316,0.0,0.0,605.0,23.0,5.0,,,,,,,,,,,,,,,
T13,unweighted,21760869,qc_pass,low,0.0,0.0,0.9841908594423684,0.0,0.94924983692107,0.0,0.0,501.0,18.0,8.0,,,,,,,,,,,,,,,
T13,unweighted,21760869,qc_pass,high,0.0,0.0,0.9912922915645132,0.0,0.9560991519895632,0.0,0.0,501.0,18.0,5.0,,,,,,,,,,,,,,,
T13,unweighted,21760869,overall,three_way,,,,,,,,,,,0.8306500377928951,0.169349962207105,0.164021164021164,0.8228754994061118,0.0077745383867832,0.0,0.0,0.9593538608911312,0.7972972972972973,0.2027027027027026,0.0480080470631267,0.8239954916877994,107.0,493.0,5.0
T18,unweighted,21760869,overall_qcfail_negative,low,0.3333333333333333,0.0433526011560693,0.9926181102362204,0.0767263427109974,0.9181405895691608,0.3333333333333333,0.0434782608695652,605.0,46.0,6.0,,,,,,,,,,,,,,,
T18,unweighted,21760869,overall_qcfail_negative,high,0.25,0.0216763005780346,0.9944635826771652,0.0398936170212766,0.9181405895691608,0.25,0.0217391304347826,605.0,46.0,4.0,,,,,,,,,,,,,,,
T18,unweighted,21760869,qc_pass,low,0.3157894736842105,0.0449775112443778,0.9919683677251944,0.0787401574803149,0.9198630136986296,0.3333333333333333,0.0512820512820512,500.0,39.0,6.0,,,,,,,,,,,,,,,
T18,unweighted,21760869,qc_pass,high,0.2307692307692307,0.0224887556221889,0.9938218213270726,0.040983606557377,0.9198630136986296,0.25,0.0256410256410256,500.0,39.0,4.0,,,,,,,,,,,,,,,
T18,unweighted,21760869,overall,three_way,,,,,,,,,,,0.8311035525321242,0.168896447467876,0.1654950869236583,0.8243008314436888,0.0068027210884353,0.25,0.0216763005780346,0.9225620099949566,0.8135838150289016,0.1864161849710982,0.0832437083243708,0.825213254593176,107.0,494.0,4.0
T21,unweighted,21760869,overall_qcfail_negative,low,0.0,0.0,0.981184668989547,0.0,0.9578231292517008,0.0,0.0,605.0,13.0,11.0,,,,,,,,,,,,,,,
T21,unweighted,21760869,overall_qcfail_negative,high,0.0,0.0,0.9878048780487804,0.0,0.9642857142857142,0.0,0.0,605.0,13.0,7.0,,,,,,,,,,,,,,,
T21,unweighted,21760869,qc_pass,low,0.0,0.0,0.9801749271137024,0.0,0.9594748858447486,0.0,0.0,503.0,10.0,11.0,,,,,,,,,,,,,,,
T21,unweighted,21760869,qc_pass,high,0.0,0.0,0.9877551020408164,0.0,0.9668949771689496,0.0,0.0,503.0,10.0,7.0,,,,,,,,,,,,,,,
T21,unweighted,21760869,overall,three_way,,,,,,,,,,,0.8325774754346185,0.1674225245653817,0.1609599395313681,0.8206727135298566,0.0119047619047619,0.0,0.0,0.9785862307160949,0.738095238095238,0.2619047619047618,0.0347734457323498,0.8226867982965544,106.0,492.0,7.0
ANY,unweighted,21760869,overall_qcfail_negative,low,0.0975383186251741,0.0296442687747035,0.9644503805620608,0.0454693082169535,0.8571914480077738,0.0952380952380952,0.0298507462686567,605.0,67.0,21.0,,,,,,,,,,,,,,,
ANY,unweighted,21760869,overall_qcfail_negative,high,0.0795454545454545,0.0148221343873517,0.9777700526932084,0.0249881009043312,0.8672821509556197,0.0769230769230769,0.0149253731343283,605.0,67.0,13.0,,,,,,,,,,,,,,,
ANY,unweighted,21760869,qc_pass,low,0.0886075949367088,0.031023784901758,0.9604040255907316,0.0459568880621512,0.8578114807566867,0.0952380952380952,0.037037037037037,492.0,54.0,21.0,,,,,,,,,,,,,,,
ANY,unweighted,21760869,qc_pass,high,0.0755395683453237,0.015511892450879,0.9764440615204122,0.0257384483392572,0.8703685583822576,0.0769230769230769,0.0185185185185185,492.0,54.0,13.0,,,,,,,,,,,,,,,
ANY,unweighted,21760869,overall,three_way,,,,,,,,,,,0.8075207860922149,0.1924792139077853,0.1789871504157218,0.7861408055285608,0.021379980563654,0.0795454545454545,0.0148221343873517,0.8859205131550935,0.781620553359684,0.2183794466403162,0.1171644240236298,0.7867266783762686,121.0,471.0,13.0
T13,group_class_weighted,21760869,overall_qcfail_negative,low,0.0,0.0,0.9911242603550297,0.0,0.9495464852607708,0.0,0.0,605.0,23.0,5.0,,,,,,,,,,,,,,,
T13,group_class_weighted,21760869,overall_qcfail_negative,high,0.0,0.0,0.9911242603550297,0.0,0.9495464852607708,0.0,0.0,605.0,23.0,5.0,,,,,,,,,,,,,,,
T13,group_class_weighted,21760869,qc_pass,low,0.0,0.0,0.9899396378269616,0.0,0.9547945205479452,0.0,0.0,501.0,18.0,5.0,,,,,,,,,,,,,,,
T13,group_class_weighted,21760869,qc_pass,high,0.0,0.0,0.9899396378269616,0.0,0.9547945205479452,0.0,0.0,501.0,18.0,5.0,,,,,,,,,,,,,,,
T13,group_class_weighted,21760869,overall,three_way,,,,,,,,,,,0.8359788359788362,0.164021164021164,0.164021164021164,0.827475434618292,0.0085034013605442,0.0,0.0,0.9595798127426352,0.7972972972972973,0.2027027027027026,0.0492880613362541,0.8287968441814596,104.0,496.0,5.0
T18,group_class_weighted,21760869,overall_qcfail_negative,low,0.15,0.0216763005780346,0.9895423228346456,0.0378787878787878,0.9136054421768706,0.1666666666666666,0.0217391304347826,605.0,46.0,6.0,,,,,,,,,,,,,,,
T18,group_class_weighted,21760869,overall_qcfail_negative,high,0.15,0.0216763005780346,0.9895423228346456,0.0378787878787878,0.9136054421768706,0.1666666666666666,0.0217391304347826,605.0,46.0,6.0,,,,,,,,,,,,,,,
T18,group_class_weighted,21760869,qc_pass,low,0.1428571428571428,0.0224887556221889,0.9888792783887308,0.038860103626943,0.9152968036529676,0.1666666666666666,0.0256410256410256,500.0,39.0,6.0,,,,,,,,,,,,,,,
T18,group_class_weighted,21760869,qc_pass,high,0.1428571428571428,0.0224887556221889,0.9888792783887308,0.038860103626943,0.9152968036529676,0.1666666666666666,0.0256410256410256,500.0,39.0,6.0,,,,,,,,,,,,,,,
T18,group_class_weighted,21760869,overall,three_way,,,,,,,,,,,0.8345049130763419,0.1654950869236583,0.1654950869236583,0.8231670445956162,0.0113378684807256,0.15,0.0216763005780346,0.9203893301501308,0.8352601156069364,0.1647398843930635,0.0730925411412695,0.8221374671916011,105.0,494.0,6.0
T21,group_class_weighted,21760869,overall_qcfail_negative,low,0.0,0.0,0.9883855981416956,0.0,0.9648526077097505,0.0,0.0,605.0,13.0,7.0,,,,,,,,,,,,,,,
T21,group_class_weighted,21760869,overall_qcfail_negative,high,0.0,0.0,0.9901277584204412,0.0,0.9665532879818594,0.0,0.0,605.0,13.0,6.0,,,,,,,,,,,,,,,
T21,group_class_weighted,21760869,qc_pass,low,0.0,0.0,0.98600583090379,0.0,0.9651826484018264,0.0,0.0,503.0,10.0,7.0,,,,,,,,,,,,,,,
T21,group_class_weighted,21760869,qc_pass,high,0.0,0.0,0.988338192419825,0.0,0.9674657534246572,0.0,0.0,503.0,10.0,6.0,,,,,,,,,,,,,,,
T21,group_class_weighted,21760869,overall,three_way,,,,,,,,,,,0.8373393801965233,0.1626606198034769,0.1609599395313681,0.8277021919879065,0.0096371882086167,0.0,0.0,0.9787680927811516,0.738095238095238,0.2619047619047618,0.0361921474007457,0.8298877274487031,103.0,496.0,6.0
ANY,group_class_weighted,21760869,overall_qcfail_negative,low,0.0612244897959183,0.0148221343873517,0.970543032786885,0.0238663484486873,0.860884353741496,0.0625,0.0149253731343283,605.0,67.0,16.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,21760869,overall_qcfail_negative,high,0.0652173913043478,0.0148221343873517,0.972464139344262,0.0241545893719806,0.8625850340136049,0.0666666666666666,0.0149253731343283,605.0,67.0,15.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,21760869,qc_pass,low,0.0599999999999999,0.015511892450879,0.9698447324522008,0.0246507806080525,0.8644977168949777,0.0666666666666666,0.0185185185185185,492.0,54.0,15.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,21760869,qc_pass,high,0.0652173913043478,0.015511892450879,0.9724111382009496,0.025062656641604,0.8667808219178087,0.0714285714285714,0.0185185185185185,492.0,54.0,14.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,21760869,overall,three_way,,,,,,,,,,,0.8210128495842784,0.1789871504157218,0.1789871504157218,0.7949357520786094,0.0260770975056689,0.0652173913043478,0.0148221343873517,0.88504326328801,0.7964426877470357,0.2035573122529645,0.1138960560265388,0.79474043715847,113.0,477.0,15.0
T13,unweighted,21860872,overall_qcfail_negative,low,0.2307692307692307,0.0405405405405405,0.9940828402366864,0.0689655172413793,0.9540816326530612,0.25,0.0434782608695652,605.0,23.0,4.0,,,,,,,,,,,,,,,
T13,unweighted,21860872,overall_qcfail_negative,high,0.2307692307692307,0.0405405405405405,0.9940828402366864,0.0689655172413793,0.9540816326530612,0.25,0.0434782608695652,605.0,23.0,4.0,,,,,,,,,,,,,,,
T13,unweighted,21860872,qc_pass,low,0.1875,0.0533807829181494,0.992334001651138,0.0831024930747922,0.962214611872146,0.25,0.0625,498.0,16.0,4.0,,,,,,,,,,,,,,,
T13,unweighted,21860872,qc_pass,high,0.1875,0.0533807829181494,0.992334001651138,0.0831024930747922,0.962214611872146,0.25,0.0625,498.0,16.0,4.0,,,,,,,,,,,,,,,
T13,unweighted,21860872,overall,three_way,,,,,,,,,,,0.8315570672713533,0.168442932728647,0.168442932728647,0.8241874527588816,0.0073696145124716,0.2307692307692307,0.0405405405405405,0.9647835656639766,0.6918918918918917,0.308108108108108,0.0735167669819432,0.8299802761341223,107.0,494.0,4.0
T18,unweighted,21860872,overall_qcfail_negative,low,0.0,0.0,0.9854647075365578,0.0,0.9081470683511496,0.0,0.0,605.0,46.0,9.0,,,,,,,,,,,,,,,
T18,unweighted,21860872,overall_qcfail_negative,high,0.0,0.0,0.9894720191226096,0.0,0.9118399740848716,0.0,0.0,605.0,46.0,6.0,,,,,,,,,,,,,,,
T18,unweighted,21860872,qc_pass,low,0.0,0.0,0.9841662106582408,0.0,0.909230267449445,0.0,0.0,500.0,39.0,9.0,,,,,,,,,,,,,,,
T18,unweighted,21860872,qc_pass,high,0.0,0.0,0.9881908527651764,0.0,0.9129484670580555,0.0,0.0,500.0,39.0,6.0,,,,,,,,,,,,,,,
T18,unweighted,21860872,overall,three_way,,,,,,,,,,,0.8314922794514634,0.1685077205485369,0.1648148148148148,0.8217903034229567,0.0097019760285066,0.0,0.0,0.9177725803484612,0.861271676300578,0.1387283236994219,0.0610761027629665,0.8184289463817023,108.0,491.0,6.0
T21,unweighted,21860872,overall_qcfail_negative,low,0.0,0.0,0.9885017421602788,0.0,0.9649659863945578,0.0,0.0,605.0,13.0,4.0,,,,,,,,,,,,,,,
T21,unweighted,21860872,overall_qcfail_negative,high,0.0,0.0,0.9885017421602788,0.0,0.9649659863945578,0.0,0.0,605.0,13.0,4.0,,,,,,,,,,,,,,,
T21,unweighted,21860872,qc_pass,low,0.0,0.0,0.98600583090379,0.0,0.9651826484018264,0.0,0.0,500.0,10.0,4.0,,,,,,,,,,,,,,,
T21,unweighted,21860872,qc_pass,high,0.0,0.0,0.98600583090379,0.0,0.9651826484018264,0.0,0.0,500.0,10.0,4.0,,,,,,,,,,,,,,,
T21,unweighted,21860872,overall,three_way,,,,,,,,,,,0.8350070186804882,0.1649929813195119,0.1649929813195119,0.8237825288845698,0.0112244897959183,0.0,0.0,0.9786670686389524,0.738095238095238,0.2619047619047618,0.0353871135757835,0.8258724628062607,105.0,496.0,4.0
ANY,unweighted,21860872,overall_qcfail_negative,low,0.2658227848101266,0.0741106719367589,0.973470433255269,0.115906832983773,0.8702785876255257,0.1176470588235294,0.0298507462686567,605.0,67.0,17.0,,,,,,,,,,,,,,,
ANY,unweighted,21860872,overall_qcfail_negative,high,0.3005151688609044,0.0741106719367589,0.9776419789227164,0.1188993318989921,0.8739714933592477,0.1428571428571428,0.0298507462686567,605.0,67.0,14.0,,,,,,,,,,,,,,,
ANY,unweighted,21860872,qc_pass,low,0.2275682704811443,0.0796178343949044,0.967437780945072,0.1179642736771149,0.8719667318982391,0.1176470588235294,0.037037037037037,492.0,54.0,17.0,,,,,,,,,,,,,,,
ANY,unweighted,21860872,qc_pass,high,0.2537457709038183,0.0796178343949044,0.9717867192924754,0.1212051252452961,0.8758480104370521,0.1428571428571428,0.037037037037037,492.0,54.0,14.0,,,,,,,,,,,,,,,
ANY,unweighted,21860872,overall,three_way,,,,,,,,,,,0.8187290789331608,0.1812709210668394,0.1775780153331174,0.7904329985962643,0.0282960803368966,0.3005151688609044,0.0741106719367589,0.8925644108084478,0.740118577075099,0.2598814229249012,0.1422866859027205,0.7969542837626854,116.0,475.0,14.0
T13,group_class_weighted,21860872,overall_qcfail_negative,low,0.1363636363636363,0.0405405405405405,0.988757396449704,0.0624999999999999,0.9489795918367344,0.1428571428571428,0.0434782608695652,605.0,23.0,7.0,,,,,,,,,,,,,,,
T13,group_class_weighted,21860872,overall_qcfail_negative,high,0.25,0.0405405405405405,0.9946745562130176,0.0697674418604651,0.9546485260770974,0.25,0.0434782608695652,605.0,23.0,4.0,,,,,,,,,,,,,,,
T13,group_class_weighted,21860872,qc_pass,low,0.1111111111111111,0.0533807829181494,0.9858473876636396,0.0721153846153846,0.9559360730593608,0.1428571428571428,0.0625,498.0,16.0,7.0,,,,,,,,,,,,,,,
T13,group_class_weighted,21860872,qc_pass,high,0.1999999999999999,0.0533807829181494,0.9929236938318198,0.0842696629213483,0.962785388127854,0.25,0.0625,498.0,16.0,4.0,,,,,,,,,,,,,,,
T13,group_class_weighted,21860872,overall,three_way,,,,,,,,,,,0.8258881330309904,0.1741118669690098,0.168442932728647,0.819085411942555,0.0068027210884353,0.25,0.0405405405405405,0.9645642043095096,0.6918918918918917,0.308108108108108,0.0714434927929809,0.8246548323471401,110.0,491.0,4.0
T18,group_class_weighted,21860872,overall_qcfail_negative,low,0.0,0.0,0.9773446287964004,0.0,0.9006640751538706,0.0,0.0,605.0,46.0,14.0,,,,,,,,,,,,,,,
T18,group_class_weighted,21860872,overall_qcfail_negative,high,0.0,0.0,0.9791901012373452,0.0,0.9023647554259796,0.0,0.0,605.0,46.0,13.0,,,,,,,,,,,,,,,
T18,group_class_weighted,21860872,qc_pass,low,0.0,0.0,0.975640324089601,0.0,0.9013535551206778,0.0,0.0,500.0,39.0,14.0,,,,,,,,,,,,,,,
T18,group_class_weighted,21860872,qc_pass,high,0.0,0.0,0.9774937776914792,0.0,0.9030658838878012,0.0,0.0,500.0,39.0,13.0,,,,,,,,,,,,,,,
T18,group_class_weighted,21860872,overall,three_way,,,,,,,,,,,0.8334845049130765,0.1665154950869236,0.1648148148148148,0.8143073102256778,0.0191771946873987,0.0,0.0,0.9170169599405936,0.861271676300578,0.1387283236994219,0.0586148746874454,0.8103088676415449,106.0,486.0,13.0
T21,group_class_weighted,21860872,overall_qcfail_negative,low,0.0,0.0,0.9864111498257838,0.0,0.962925170068027,0.0,0.0,605.0,13.0,5.0,,,,,,,,,,,,,,,
T21,group_class_weighted,21860872,overall_qcfail_negative,high,0.0,0.0,0.9895470383275262,0.0,0.9659863945578232,0.0,0.0,605.0,13.0,3.0,,,,,,,,,,,,,,,
T21,group_class_weighted,21860872,qc_pass,low,0.0,0.0,0.9842565597667636,0.0,0.963470319634703,0.0,0.0,500.0,10.0,5.0,,,,,,,,,,,,,,,
T21,group_class_weighted,21860872,qc_pass,high,0.0,0.0,0.9895043731778423,0.0,0.9686073059360728,0.0,0.0,500.0,10.0,3.0,,,,,,,,,,,,,,,
T21,group_class_weighted,21860872,overall,three_way,,,,,,,,,,,0.8319457941906924,0.1680542058093078,0.1649929813195119,0.8217417125580393,0.010204081632653,0.0,0.0,0.9786140877643672,0.738095238095238,0.2619047619047618,0.0349819789805251,0.823781870471766,107.0,495.0,3.0
ANY,group_class_weighted,21860872,overall_qcfail_negative,low,0.1824183460736622,0.0741106719367589,0.9569489168618264,0.1054005219835374,0.8556527372853896,0.0769230769230769,0.0298507462686567,605.0,67.0,26.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,21860872,overall_qcfail_negative,high,0.2350044762757386,0.0741106719367589,0.9687317037470724,0.1126851255634256,0.8660835762876573,0.1,0.0298507462686567,605.0,67.0,20.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,21860872,qc_pass,low,0.1710097719869706,0.0796178343949044,0.953495596243102,0.1086506622516556,0.85952380952381,0.0833333333333333,0.037037037037037,492.0,54.0,24.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,21860872,qc_pass,high,0.2248394004282655,0.0796178343949044,0.966926141139495,0.1175943554709374,0.871510110893673,0.1052631578947368,0.037037037037037,492.0,54.0,19.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,21860872,overall,three_way,,,,,,,,,,,0.815392506208833,0.1846074937911672,0.1775780153331174,0.7792085088003456,0.0361839974084872,0.2350044762757386,0.0741106719367589,0.8910168023557942,0.740118577075099,0.2598814229249012,0.1350531849859396,0.7842749804839969,117.0,468.0,20.0
T13,unweighted,21960875,overall_qcfail_negative,low,0.2019230769230769,0.081081081081081,0.9859678782755704,0.1157024793388429,0.9480077745383866,0.2,0.0869565217391304,605.0,23.0,10.0,,,,,,,,,,,,,,,
T13,unweighted,21960875,overall_qcfail_negative,high,0.3999999999999999,0.081081081081081,0.9946745562130176,0.1348314606741572,0.9563492063492062,0.4,0.0869565217391304,605.0,23.0,5.0,,,,,,,,,,,,,,,
T13,unweighted,21960875,qc_pass,low,0.1728395061728395,0.1048951048951049,0.983057419333086,0.1305564190239353,0.9543868232224396,0.2,0.125,497.0,16.0,10.0,,,,,,,,,,,,,,,
T13,unweighted,21960875,qc_pass,high,0.3529411764705882,0.1048951048951049,0.993509558649988,0.1617250673854447,0.9644977168949772,0.4,0.125,497.0,16.0,5.0,,,,,,,,,,,,,,,
T13,unweighted,21960875,overall,three_way,,,,,,,,,,,0.821563546053342,0.178436453946658,0.1700950221358385,0.813060144692798,0.0085034013605442,0.3999999999999999,0.081081081081081,0.9663933065506825,0.6513513513513512,0.3486486486486486,0.0782382671480144,0.8201408847562693,113.0,487.0,5.0
T18,unweighted,21960875,overall_qcfail_negative,low,0.1861702127659574,0.0216763005780346,0.9919326490438696,0.0388313609467455,0.9158082280531258,0.1666666666666666,0.0217391304347826,605.0,46.0,6.0,,,,,,,,,,,,,,,
T18,unweighted,21960875,overall_qcfail_negative,high,0.1861702127659574,0.0216763005780346,0.9919326490438696,0.0388313609467455,0.9158082280531258,0.1666666666666666,0.0217391304347826,605.0,46.0,6.0,,,,,,,,,,,,,,,
T18,unweighted,21960875,qc_pass,low,0.1521739130434782,0.0235478806907378,0.9897117532227712,0.0407846183724995,0.9194553163731244,0.1666666666666666,0.027027027027027,493.0,37.0,6.0,,,,,,,,,,,,,,,
T18,unweighted,21960875,qc_pass,high,0.1521739130434782,0.0235478806907378,0.9897117532227712,0.0407846183724995,0.9194553163731244,0.1666666666666666,0.027027027027027,493.0,37.0,6.0,,,,,,,,,,,,,,,
T18,unweighted,21960875,overall,three_way,,,,,,,,,,,0.8221466364323509,0.1778533635676493,0.1778533635676493,0.8130115538278805,0.0091350826044703,0.1861702127659574,0.0216763005780346,0.9234390979241098,0.7933526011560692,0.2066473988439306,0.0867067043945256,0.8146852737157856,112.0,487.0,6.0
T21,unweighted,21960875,overall_qcfail_negative,low,0.0,0.0,0.9850671976107516,0.0,0.9616132167152576,0.0,0.0,605.0,13.0,6.0,,,,,,,,,,,,,,,
T21,unweighted,21960875,overall_qcfail_negative,high,0.0,0.0,0.9912891986062716,0.0,0.967687074829932,0.0,0.0,605.0,13.0,2.0,,,,,,,,,,,,,,,
T21,unweighted,21960875,qc_pass,low,0.0,0.0,0.9842197545295148,0.0,0.961187214611872,0.0,0.0,503.0,11.0,6.0,,,,,,,,,,,,,,,
T21,unweighted,21960875,qc_pass,high,0.0,0.0,0.9906487434248976,0.0,0.9674657534246572,0.0,0.0,503.0,11.0,2.0,,,,,,,,,,,,,,,
