target,variant,model,n_features,roc_auc_w,pr_auc_w,precision_w,recall_w,specificity_w,npv_w,f1_w,balanced_accuracy_w,mcc_w,accuracy_w,brier_w,logloss_w,precision_raw,recall_raw,f1_raw,accuracy_raw,predicted_positive,n,positive,seed,mean_threshold,sd_threshold,mean_inner_f1
ANY,no_qc,elastic,87,0.6562613658540914,0.2742006209859566,0.24930491195551452,0.26581027667984203,0.8962602459016388,0.9040175687895615,0.257293161166906,0.5810352612907403,0.15763582897883147,0.8239229024943313,0.19196730224730937,0.5954738209508581,0.2465753424657534,0.26865671641791045,0.2571428571428571,0.828099173553719,73,605,67,20297865,0.7046478419769711,0.13540016792898052,0.35929651216445646
ANY,no_qc,elastic,87,0.6488189612048088,0.28617076721323886,0.2502164502164504,0.28557312252964445,0.8890881147540978,0.9056751467710367,0.26672819566220596,0.587330618641871,0.16500975489943848,0.8198412698412699,0.18049605490641488,0.5588423305481421,0.25,0.29850746268656714,0.272108843537415,0.8231404958677686,80,605,67,20310212,0.6946021603689498,0.11036314997277447,0.3425439289652632
ANY,no_qc,elastic,87,0.6657264586283878,0.29121660369330815,0.2622161046111498,0.3764822134387354,0.8627049180327863,0.9143477670693629,0.30912778904665356,0.6195935657357607,0.20550378582587642,0.8069160997732429,0.17350990727003884,0.5386575424451432,0.26,0.3880597014925373,0.31137724550898205,0.8099173553719008,100,605,67,20322559,0.6196803239427071,0.05879485030287439,0.3363588634388327
ANY,no_qc,elastic,87,0.6695488206703015,0.3005995738154655,0.36546610169491534,0.3409090909090911,0.9232838114754094,0.9153123412899945,0.3527607361963191,0.6320964511922502,0.2723594532583447,0.8564625850340137,0.18791404111653487,0.5923547679731668,0.359375,0.34328358208955223,0.3511450381679389,0.859504132231405,64,605,67,20334906,0.7554255983722605,0.049641974768157654,0.3799645378511046
ANY,no_qc,elastic,87,0.6975338073292233,0.30008467791094795,0.17956355236763774,0.4169960474308303,0.7530554742388755,0.9088078782927418,0.25103038028468294,0.5850257608348528,0.12258750448527136,0.7144962747003565,0.1807071323926904,0.5645555208533823,0.1761006289308176,0.417910447761194,0.24778761061946902,0.71900826446281,159,605,67,20347253,0.5780783642887246,0.21015841017470968,0.3220299622249024
ANY,no_qc,elastic,87,0.6362407513526213,0.23508014970159977,0.18387938532908144,0.447628458498024,0.7424985362997653,0.9120575345544438,0.2606765588392459,0.5950634973988945,0.13505627814955845,0.7086653709102689,0.19548059066276413,0.6039436292955194,0.18674698795180722,0.4626865671641791,0.26609442060085836,0.7173553719008264,166,605,67,20359600,0.5630293192000508,0.1830958130711887,0.36212413600704435
ANY,no_qc,elastic,87,0.6809636395359513,0.2874374592665652,0.23998306997742724,0.4802371541501979,0.8028761709601867,0.9225885123202417,0.3200376293508943,0.6415566625551922,0.21453713252663129,0.7658568189180435,0.19499308419595499,0.5942119578327268,0.22058823529411764,0.44776119402985076,0.2955665024630542,0.7636363636363637,136,605,67,20371947,0.5982593337992671,0.10624727563165169,0.3355779536542466
T13,z_only,extra_trees,9,0.324022275022277,0.030264106451515494,0.03188757312027405,0.4027027027027026,0.4646548323471403,0.9467127471467608,0.059095716552089034,0.43367876752492146,-0.05327763385253163,0.46205593348450497,0.11824758969405832,0.4575698202389575,0.03481012658227848,0.4782608695652174,0.06489675516224189,0.47603305785123967,316,605,23,20260824,0.2265747622624993,0.22539497416753856,0.09697707768734891
T13,z_only,extra_trees,9,0.37860328375713115,0.03574815782425329,0.0341790577266783,0.716216216216216,0.11381234150464974,0.9015668943350744,0.06524453511070506,0.41501427886043296,-0.10450527833720402,0.1390832523485585,0.11197136530380908,0.4146512373757147,0.03571428571428571,0.8260869565217391,0.06846846846846846,0.14545454545454545,532,605,23,20273171,0.01664303768337278,0.02665366555665607,0.08396277129687978
T13,z_only,extra_trees,9,0.3482562503331748,0.031638772021314994,0.04043172862771992,0.6378378378378375,0.33715976331360986,0.9550787797519275,0.07604317705816048,0.4874988005757238,-0.01059471850118202,0.3497732426303855,0.12333241456418957,0.41041740261677445,0.035623409669211195,0.6086956521739131,0.0673076923076923,0.3586776859504132,393,605,23,20285518,0.1111746182190988,0.13836137325710995,0.08475378559109353
