target,track,feature_set,model,n_features,seeds,roc_auc_w_mean,roc_auc_w_sd,roc_auc_w_q025,roc_auc_w_q975,pr_auc_w_mean,pr_auc_w_sd,pr_auc_w_q025,pr_auc_w_q975,precision_w_mean,precision_w_sd,precision_w_q025,precision_w_q975,recall_w_mean,recall_w_sd,recall_w_q025,recall_w_q975,specificity_w_mean,specificity_w_sd,specificity_w_q025,specificity_w_q975,f1_w_mean,f1_w_sd,f1_w_q025,f1_w_q975,balanced_accuracy_w_mean,balanced_accuracy_w_sd,balanced_accuracy_w_q025,balanced_accuracy_w_q975,mcc_w_mean,mcc_w_sd,mcc_w_q025,mcc_w_q975,accuracy_w_mean,accuracy_w_sd,accuracy_w_q025,accuracy_w_q975,precision_raw_mean,precision_raw_sd,precision_raw_q025,precision_raw_q975,recall_raw_mean,recall_raw_sd,recall_raw_q025,recall_raw_q975,f1_raw_mean,f1_raw_sd,f1_raw_q025,f1_raw_q975,accuracy_raw_mean,accuracy_raw_sd,accuracy_raw_q025,accuracy_raw_q975,predicted_positive_mean,predicted_positive_sd,predicted_positive_q025,predicted_positive_q975,mean_threshold_mean,mean_threshold_sd,mean_threshold_q025,mean_threshold_q975,selection_score
T18,woman,woman_compact,extra_trees,187,2,0.6538461538461539,0.0060436477024491024,0.6497863247863248,0.6579059829059829,0.3338413649934828,0.04416260621760791,0.3041750705787082,0.3635076594082575,0.2374585406301824,0.001905553100212505,0.23617848258706467,0.23873859867330016,0.55,0.02357022603955158,0.5341666666666667,0.5658333333333333,0.5470085470085471,0.02417459080979649,0.5307692307692308,0.5632478632478632,0.3316151202749141,0.0024299202102630413,0.3299828178694158,0.33324742268041235,0.5485042735042736,0.00030218238512245515,0.5483012820512821,0.548707264957265,0.07835707701770726,0.0006941341578055568,0.07789079139617161,0.0788233626392429,0.5476190476190477,0.01443075063646009,0.5379251700680272,0.557312925170068,0.2374585406301824,0.001905553100212505,0.23617848258706467,0.23873859867330016,0.55,0.02357022603955158,0.5341666666666667,0.5658333333333333,0.3316151202749141,0.0024299202102630413,0.3299828178694158,0.33324742268041235,0.5476190476190477,0.01443075063646009,0.5379251700680272,0.557312925170068,69.5,3.5355339059327378,67.125,71.875,0.2543968738793735,0.009384118648904854,0.24809307864387875,0.2607006691148683,0.3643917767216966
T18,record,engineered,lightgbm,64,2,0.7429396244183355,0.02533145904285826,0.7259231802751088,0.7599560685615621,0.3267214895854351,0.003199929143539427,0.3245719325685576,0.3288710466023127,0.2607836355387519,0.003028327583027935,0.25874935211761924,0.26281791895988454,0.46459537572254345,0.05415702225850731,0.4282153179190752,0.5009754335260117,0.8879710348706406,0.011309532671536749,0.8803738399887509,0.8955682297525303,0.3336317416697119,0.01651767729685483,0.3225359681249576,0.3447275152144662,0.6762832052965919,0.021423744793485244,0.6618917738358028,0.6906746367573812,0.27325552823309285,0.021223593812915404,0.2589985484821446,0.2875125079840411,0.8547538062844187,0.0061731544389299975,0.8506069808875933,0.858900631681244,0.2553050397877984,0.019693955444187648,0.24207559681697613,0.2685344827586207,0.45652173913043476,0.0,0.45652173913043476,0.45652173913043476,0.3272495755517827,0.016207031487297775,0.3163624787775891,0.3381366723259762,0.8570247933884297,0.010518943852361861,0.8499586776859505,0.864090909090909,82.5,6.363961030678928,78.225,86.775,0.43505969353969165,0.02948496264022277,0.41525312736505476,0.4548662597143285,0.3621744713040417
T18,record,longitudinal,histgb,157,2,0.7587575151484862,0.01655811822736523,0.7476345753503406,0.7698804549466318,0.36488735530059396,0.03675154018261403,0.34019945518252653,0.3895752554186614,0.25863658821745344,0.015422268670636681,0.24827665699707982,0.2689965194378271,0.4140173410404625,0.027589426433579183,0.3954841040462428,0.43255057803468216,0.8989911417322829,0.001391942482650603,0.8980561023622041,0.8999261811023616,0.31837889919306295,0.019842933881303794,0.3050493797422621,0.33170841864386386,0.6565042413863726,0.014490684458114913,0.6467701032042235,0.6662383795685218,0.2539655399517644,0.022754001836828117,0.2386805064037097,0.2692505734998191,0.8609410430839004,0.003447345985376703,0.8586252834467121,0.8632568027210886,0.27013698630136984,0.013948407738474392,0.2607671232876712,0.27950684931506853,0.43478260869565216,0.03074377309506726,0.4141304347826087,0.45543478260869563,0.3332175845544829,0.01964321914540033,0.32002222376553924,0.34641294534342665,0.8677685950413223,0.002337543078302566,0.866198347107438,0.8693388429752066,74.0,1.4142135623730951,73.05,74.95,0.2756901008709616,0.0238290223083867,0.2596829207708211,0.2916972809711021,0.3499069012527964
T18,record,engineered,rbf_svm,64,2,0.7615268625200756,0.009655224069095848,0.755040951827599,0.7680127732125522,0.2974452410976308,0.019060772371868012,0.2846411397687698,0.3102493424264918,0.25586594504773935,0.014346519094025728,0.24622865015682188,0.2655032399386568,0.4234104046242775,0.024523934607625916,0.4069364161849711,0.43988439306358385,0.8951683773903256,0.0018269245084790785,0.8939411382170972,0.896395616563554,0.3189755091459506,0.018107339618347526,0.3068118776442383,0.33113914064766287,0.6592893910073016,0.013175429558052535,0.6504387772010342,0.6681400048135689,0.2548557195936176,0.02087991545393444,0.24082960627594271,0.2688818329112925,0.8581551668286365,0.0036076876591150816,0.8557316974408813,0.8605786362163915,0.26136363636363635,0.01607060866333061,0.2505681818181818,0.2721590909090909,0.43478260869565216,0.03074377309506726,0.4141304347826087,0.45543478260869563,0.32646941223510595,0.021204721546977643,0.3122251099560176,0.34071371451419435,0.8636363636363636,0.003506314617454006,0.8612809917355372,0.8659917355371901,76.5,0.7071067811865476,76.025,76.975,0.5006336807425688,0.01908981329555507,0.4878100711313403,0.5134572903537973,0.3441931983511268
T18,record,engineered,histgb,64,2,0.7566797119674533,0.01508988327379308,0.7465430611167514,0.7668163628181551,0.37114069774254554,0.010149913563289144,0.36432247866893946,0.3779589168161517,0.23734378555043606,0.02896748080443342,0.21788483854526536,0.25680273255560676,0.4552023121387284,0.03065491825953245,0.43460982658959546,0.47579479768786137,0.8735675618672659,0.02854724895221978,0.8543909062148475,0.8927442175196844,0.31074599161444494,0.01782550541195069,0.29877168264732046,0.32272030058156936,0.6643849370029971,0.0010538346536563352,0.6636770220546399,0.6650928519513544,0.24753940762454532,0.01769030640614289,0.23565591878454645,0.2594228964645442,0.8407434402332363,0.02390236236372417,0.8246869938451573,0.8567998866213155,0.24664846077457797,0.041955938605656634,0.218464498510427,0.2748324230387289,0.4782608695652174,0.030743773095067303,0.4576086956521739,0.4989130434782609,0.3234469370146678,0.02943736168442702,0.3036723468507334,0.3432215271786022,0.8462809917355372,0.030388060017934298,0.8258677685950413,0.866694214876033,91.0,21.213203435596427,76.75,105.25,0.3022522791962391,0.035416200988882617,0.2784613951072897,0.32604316328518845,0.34340368503571184
T18,record,engineered,xgboost,64,2,0.7634289868503614,0.01915743815198004,0.7505599501443059,0.7762980235564171,0.3357295094287581,0.018520592334643902,0.3232882748189107,0.3481707440386055,0.2571358660066514,0.05328360354007231,0.22134252848687275,0.29292920352643,0.42268786127167635,0.015327459129766146,0.4123916184971099,0.43298410404624277,0.8924265326209219,0.03351847210454378,0.8699104506467936,0.9149426145950501,0.31752162301587306,0.03693647088829617,0.29270949542957003,0.34233375060217613,0.657557196946299,0.009095506487388777,0.6514472773465182,0.6636671165460799,0.2534390384944694,0.040818454192766265,0.2260191830250748,0.28085889396386404,0.8555717525105282,0.029686115595003663,0.8356300615484291,0.8755134434726272,0.2668997668997669,0.051096294211615316,0.2325757575757576,0.3012237762237762,0.44565217391304346,0.01537188654753363,0.43532608695652175,0.45597826086956517,0.3318561001042753,0.035760874752395776,0.30783368091762253,0.35587851929092806,0.8619834710743801,0.02688174540048037,0.8439256198347107,0.8800413223140496,78.5,17.67766952966369,66.625,90.375,0.4414300254061202,0.05450079773716361,0.4048190359290966,0.4780410148831438,0.3418604562366748
T18,record,engineered,extra_trees,64,2,0.7963881188555373,0.0049828669734115864,0.7930408707802199,0.7997353669308546,0.3984673970860706,0.0025341549484256343,0.3967650748448918,0.4001697193272493,0.27744666992346545,0.13412114944245046,0.18735059436573892,0.3675427454811919,0.44436416184971106,0.19312598503505427,0.31463150289017344,0.5740968208092487,0.867213863892013,0.1252996795543235,0.7830436234533177,0.9513841043307085,0.3074291340075964,0.041801460506865035,0.2793489426290858,0.335509325386107,0.6557890128708621,0.03391315274036536,0.633007803610441,0.6785702221312833,0.2555948490191956,0.04555028195202132,0.2249963814286238,0.28619331660976743,0.8340379008746357,0.10031662287678936,0.7666500647878199,0.9014257369614513,0.27688656081191687,0.12581847620719874,0.19236781797348176,0.36140530365035195,0.4673913043478261,0.19983452511793737,0.33315217391304347,0.6016304347826087,0.31600353669319187,0.040763361744794814,0.2886206896551724,0.34338638373121133,0.8380165289256198,0.09583926621040803,0.7736363636363637,0.902396694214876,95.0,76.36753236814714,43.7,146.3,0.2689200060377087,0.1372981261821903,0.1766897917734573,0.3611502203019601,0.33682550858948723
T18,record,longitudinal,random_forest,157,2,0.7860561908514148,0.004329759361386294,0.7831476687563398,0.7889647129464898,0.3005265784136481,0.03848204447576582,0.2746762095410486,0.3263769472862476,0.20843860007035137,0.009997831294230163,0.2017225424803076,0.21515465766039515,0.4956647398843932,0.006130983651906498,0.49154624277456654,0.4997832369942198,0.8394497562804643,0.011707230523722726,0.8315854072928377,0.8473141052680908,0.2933560153278143,0.008835229472108595,0.28742093718840045,0.2992910934672282,0.6675572480824287,0.0027881234359081334,0.6656843221435287,0.6694301740213287,0.23136356127102387,0.009226045741084734,0.2251659517393185,0.23756117080272923,0.8124770543137891,0.010307679026042921,0.8055528560630603,0.8194012525645179,0.20352564102564102,0.0022663678884184135,0.20200320512820513,0.20504807692307692,0.48913043478260865,0.046115659642600934,0.45815217391304347,0.5201086956521739,0.28723926380368103,0.01023786505276228,0.2803619631901841,0.29411656441717793,0.815702479338843,0.008181400774059216,0.8102066115702479,0.821198347107438,110.5,9.192388155425117,104.325,116.675,0.41269681491085464,0.040953127291338765,0.3851864925932782,0.4402071372284311,0.32119986580115195
T18,record,engineered,random_forest,64,2,0.7865547130849976,0.01011985144300997,0.7797566882840424,0.7933527378859527,0.37323804268433447,0.0023885819846086263,0.37163350929153455,0.3748425760771344,0.1745969077870869,0.019651976952419523,0.16139566392864818,0.1877981516455256,0.5036127167630059,0.0991175690391549,0.43703034682080927,0.5701950867052025,0.7929995078740152,0.0680187607816713,0.7473078072272211,0.8386912085208093,0.25690959455724827,0.008254382898640552,0.2513647009412162,0.2624544881732804,0.6483061123185105,0.015549404128741782,0.6378607776708093,0.6587514469662118,0.19140033968742848,0.0008755906917198212,0.19081216037755253,0.19198851899730446,0.770294784580499,0.05490557027872212,0.73341188856495,0.807177680596048,0.1824681905190857,0.01950694306842745,0.16936437338137597,0.1955720076567954,0.532608695652174,0.10760320583273554,0.4603260869565217,0.6048913043478261,0.26933037365889756,0.00732482052283514,0.26440991490935994,0.2742508324084351,0.7793388429752066,0.0525947192618093,0.7440082644628099,0.8146694214876032,136.5,41.71930009000631,108.475,164.525,0.4061097256447093,0.10857564870331812,0.33317387704835694,0.4790455742410617,0.2921698031010216
T18,record,longitudinal,rbf_svm,157,2,0.7104254656367923,0.022077469019172416,0.6955948939846442,0.7252560372889404,0.3225311563657339,0.014388309946852322,0.3128657884091624,0.33219652432230534,0.18247687687804282,0.08506911657281703,0.1253315751397644,0.23962217861632126,0.36994219653179194,0.05109153043255401,0.33562138728323704,0.40426300578034685,0.8440839426321703,0.06788205214498241,0.7984840762092232,0.8896838090551175,0.2414001769807529,0.08819057045733812,0.1821580340940138,0.300642319867492,0.6070130695819811,0.05948679128876817,0.5670527317462302,0.6469734074177321,0.1612628705357037,0.1076397727234002,0.08895569797851341,0.23357004309289403,0.8068837058632978,0.06656470055484637,0.7621687722708131,0.8515986394557824,0.1847692935892201,0.07882407156550734,0.13181910984075132,0.23771947733768886,0.3804347826086957,0.046115659642600934,0.34945652173913044,0.41141304347826085,0.24611764705882352,0.08185800855147797,0.19112941176470588,0.30110588235294117,0.8140495867768596,0.059607348496717234,0.7740082644628099,0.8540909090909091,101.5,31.81980515339464,80.125,122.875,0.441002316582478,0.019428849759867254,0.42795095873741407,0.45405367442754196,0.25160565000299173
T18,record,z_only,elastic,9,2,0.5839931163996485,0.01650174297637145,0.5729080467576582,0.5950781860416388,0.09806471077639012,0.008253787707144201,0.09252021698110409,0.10360920457167616,0.09824592172545493,0.01181782807731742,0.0903072786717054,0.10618456477920447,0.5361271676300579,0.10831404451701455,0.46336705202312145,0.6088872832369944,0.5719763545181851,0.14161771955182587,0.4768444471784778,0.6671082618578923,0.16491874332467765,0.0115120360302965,0.15718551651950544,0.17265197012984984,0.5540517610741215,0.016651837517405673,0.542865865207736,0.5652376569405069,0.060204074371997846,0.02067833543878287,0.04631337272020505,0.07409477602379064,0.5691636972249218,0.12200856073826186,0.48720427059712784,0.6511231238527158,0.08800813008130082,0.006611160962313252,0.0835670731707317,0.09244918699186992,0.5,0.12297509238026917,0.41739130434782606,0.582608695652174,0.14867018412835148,0.0038526545846925037,0.14608215785506623,0.1512582104016367,0.5628099173553719,0.12038346853258575,0.4819421487603306,0.6436776859504132,264.5,84.14570696119915,207.975,321.025,0.5113661387389197,0.03597683833340913,0.48719864570527427,0.5355336317725652,0.17184720539474255
T21,woman,woman_compact,extra_trees,187,2,0.43086419753086425,0.05936205076627808,0.39098765432098764,0.4707407407407408,0.07693802971556163,0.009591381245774083,0.07049500553172092,0.08338105389940234,0.08464285714285714,0.00656599153958937,0.08023214285714286,0.08905357142857143,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.1962962962962963,0.06809176411426013,0.15055555555555555,0.24203703703703702,0.1536378620202496,0.01082221351003664,0.14636802448787378,0.16090769955262538,0.5148148148148148,0.034045882057130036,0.49194444444444446,0.5376851851851852,0.01789330945481299,0.045405717211919494,-0.012608046563114678,0.04839466547274065,0.24829931972789115,0.06253325275799398,0.20629251700680273,0.2903061224489796,0.08464285714285714,0.00656599153958937,0.08023214285714286,0.08905357142857143,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.1536378620202496,0.01082221351003664,0.14636802448787378,0.16090769955262538,0.24829931972789115,0.06253325275799398,0.20629251700680273,0.2903061224489796,118.5,9.192388155425117,112.325,124.675,0.05301241572647651,0.003544957375383042,0.05063108549728343,0.05539374595566959,0.1586261116142966
T21,woman,woman_compact,lightgbm,187,2,0.442283950617284,0.051068823085695075,0.40797839506172845,0.4765895061728395,0.07725891306117819,0.008281268974219306,0.07169595868510296,0.08282186743725341,0.07907057395526271,0.00441405308179568,0.07610542743194035,0.08203572047858505,0.5,0.0,0.5,0.5,0.48148148148148145,0.03142696805273541,0.4603703703703704,0.5025925925925926,0.1365223012281836,0.0065819894305664374,0.13210084033613445,0.1409437621202327,0.4907407407407407,0.015713484026367668,0.48018518518518516,0.5012962962962962,-0.010172237448011191,0.017254061585497867,-0.021762678200621253,0.0014182033045988729,0.48299319727891155,0.0288615012729203,0.4636054421768708,0.5023809523809524,0.07907057395526271,0.00441405308179568,0.07610542743194035,0.08203572047858505,0.5,0.0,0.5,0.5,0.1365223012281836,0.0065819894305664374,0.13210084033613445,0.1409437621202327,0.48299319727891155,0.0288615012729203,0.4636054421768708,0.5023809523809524,76.0,4.242640687119285,73.15,78.85,0.25518627678864786,0.04824797703559959,0.22277562863526282,0.28759692494203287,0.1426026951766598
T21,woman,woman_compact,lda,187,2,0.36604938271604937,0.020078340700358722,0.3525617283950617,0.379537037037037,0.11963102453874676,0.0391288687522873,0.09334615052559105,0.14591589855190248,0.08061224489795918,0.027418426209274295,0.062193877551020404,0.09903061224489797,0.20833333333333331,0.05892556509887897,0.16874999999999998,0.24791666666666667,0.762962962962963,0.1466591842460988,0.6644444444444444,0.8614814814814815,0.11168032786885246,0.0188368609742318,0.0990266393442623,0.12433401639344262,0.48564814814814816,0.043866809573609944,0.45618055555555553,0.5151157407407407,-0.013041966193494786,0.056091473779141254,-0.05072149459567408,0.024637562208684502,0.717687074829932,0.12987675572814136,0.6304421768707483,0.8049319727891157,0.08061224489795918,0.027418426209274295,0.062193877551020404,0.09903061224489797,0.20833333333333331,0.05892556509887897,0.16874999999999998,0.24791666666666667,0.11168032786885246,0.0188368609742318,0.0990266393442623,0.12433401639344262,0.717687074829932,0.12987675572814136,0.6304421768707483,0.8049319727891157,34.5,20.506096654409877,20.725,48.275,0.37800514129603036,0.1680390324911788,0.2651246788864182,0.4908856037056425,0.11893421507916918
T21,woman,woman_compact,xgboost,187,2,0.44074074074074077,0.018332398030762292,0.42842592592592593,0.45305555555555554,0.07888404902946741,0.004612884309631359,0.07578533734210652,0.0819827607168283,0.06316489361702127,0.0009403015707267884,0.06253324468085106,0.06379654255319149,0.33333333333333337,0.11785113019775793,0.25416666666666665,0.41250000000000003,0.5592592592592592,0.16237266827246646,0.45018518518518513,0.6683333333333333,0.10519528371407516,0.004950268549205742,0.10186993367722919,0.10852063375092115,0.4462962962962963,0.022260769037354248,0.4313425925925926,0.46125,-0.060465827190671326,0.022471960324514772,-0.0755613989460898,-0.04537025543525286,0.5408163265306123,0.13949725615244818,0.447108843537415,0.6345238095238096,0.06316489361702127,0.0009403015707267884,0.06253324468085106,0.06379654255319149,0.33333333333333337,0.11785113019775793,0.25416666666666665,0.41250000000000003,0.10519528371407516,0.004950268549205742,0.10186993367722919,0.10852063375092115,0.5408163265306123,0.13949725615244818,0.447108843537415,0.6345238095238096,63.5,23.33452377915607,47.825,79.175,0.2558209502017822,0.1267878604726259,0.170651022085071,0.34099087831849345,0.11184612147972048
T21,woman,woman_compact,elastic,187,2,0.4302469135802469,0.0235702260395515,0.41441358024691366,0.44608024691358017,0.16660471372539204,0.011594863969174847,0.15881584713282987,0.17439358031795418,0.05867630700778643,0.014551140658455093,0.04890155728587319,0.06845105672969966,0.20833333333333331,0.05892556509887897,0.16874999999999998,0.24791666666666667,0.6814814814814816,0.1676104962812557,0.5688888888888889,0.7940740740740742,0.0893210283454186,0.011653045174465186,0.08149307844429796,0.09714897824653923,0.4449074074074074,0.05434246559118836,0.4084027777777778,0.48141203703703705,-0.06331756035518381,0.05710975083856288,-0.10168111784051463,-0.024954002869852974,0.6428571428571429,0.14911775657675494,0.5426870748299321,0.7430272108843538,0.05867630700778643,0.014551140658455093,0.04890155728587319,0.06845105672969966,0.20833333333333331,0.05892556509887897,0.16874999999999998,0.24791666666666667,0.0893210283454186,0.011653045174465186,0.08149307844429796,0.09714897824653923,0.6428571428571429,0.14911775657675494,0.5426870748299321,0.7430272108843538,45.5,23.33452377915607,29.825,61.175,0.48613475979795195,0.13472210608742477,0.395634990747308,0.5766345288485959,0.1030682384243415
T21,record,engineered,elastic,64,2,0.4222035891398779,0.0146980798729892,0.4123301327886963,0.4320770454910594,0.06266303499530321,0.039813243711416604,0.03591843111639663,0.08940763887420979,0.07692558302431468,0.0756734357639603,0.0260918434191528,0.12775932262947656,0.3333333333333333,0.3703892663358106,0.0845238095238095,0.5821428571428571,0.691455118632819,0.41992311120339954,0.4093711630993864,0.9735390741662517,0.06868390769310007,0.033409076596537204,0.04624131230923744,0.09112650307696268,0.5123942259830763,0.02476692243379443,0.4957570101211218,0.5290314418450306,0.03859666145520199,0.05909946135931112,-0.0011034869418571724,0.07829680985226116,0.6829284094590218,0.40110614983341875,0.41348477486232593,0.9523720440557176,0.07342896174863388,0.07293246172074364,0.024436475409836067,0.12242144808743169,0.34615384615384615,0.38074980525429486,0.0903846153846154,0.6019230769230769,0.06872722703857267,0.03749202935805039,0.04354190224902626,0.0939125518281191,0.684297520661157,0.4020574094680534,0.41421487603305784,0.9543801652892562,187.0,253.144227664784,16.950000000000003,357.05,0.5914734828460038,0.47613009692323377,0.2716324035976483,0.9113145620943591,0.06659794204349609
T21,record,engineered,lda,64,2,0.47742104972070276,0.012327127469736084,0.46914028406562147,0.48570181537578405,0.1890061770066226,0.0019380154083199468,0.1877043123612189,0.1903080416520263,0.02532514444127308,0.0030787376829731184,0.023256997962804473,0.02739329091974169,0.5476190476190476,0.10101525445522119,0.4797619047619046,0.6154761904761905,0.4879846247442069,0.030953764576580296,0.46719138875062266,0.5087778607377912,0.04840734358889205,0.006020636948880907,0.04436297203595688,0.05245171514182723,0.5178018361816272,0.03503074493932042,0.49426988274984796,0.5413337896134066,0.010889143471761937,0.021410705278176193,-0.003493528675813805,0.02527181561933768,0.4894044919555124,0.02781164507582333,0.4707219792678977,0.5080870046431272,0.022433774834437085,0.0036291904332422147,0.019995860927152317,0.024871688741721857,0.5384615384615385,0.10878565864408424,0.4653846153846154,0.6115384615384616,0.04307164307164307,0.007037699409492877,0.038344058344058345,0.0477992277992278,0.487603305785124,0.01636280154811847,0.4766115702479339,0.4985950413223141,311.0,12.727922061357855,302.45,319.55,0.37571255500910483,0.17693829596887897,0.2568539995244775,0.4945711104937322,0.06580280205233408
T21,record,longitudinal,extra_trees,157,2,0.5008305219106632,0.008471291982215846,0.495139919304929,0.5065211245163975,0.02570859378306284,0.002015210068583451,0.02435487351330261,0.027062314052823062,0.027376112347085146,0.0016615915151615836,0.026259935850549,0.028492288843621295,0.5595238095238095,0.25253813613805276,0.3898809523809524,0.7291666666666667,0.5073889718489022,0.24956203824256534,0.3397453127592505,0.6750326309385539,0.05186339991257902,0.0017783028737329283,0.05066882239260994,0.05305797743254809,0.5334563906863559,0.0014880489477437427,0.5324567916597531,0.5344559897129587,0.021805717431826258,0.0008257911320048373,0.021250991048006138,0.022360443815646374,0.5086302775078286,0.23760727218588454,0.3490172497570457,0.6682433052586114,0.024595117234711143,0.0011109968764110617,0.023848803480783175,0.02534143098863911,0.576923076923077,0.2719641466102106,0.3942307692307693,0.7596153846153847,0.046904212031232816,0.0010109301831546348,0.04622511822280875,0.04758330583965688,0.4933884297520661,0.24894833783923076,0.32615702479338843,0.6606198347107438,308.5,157.6848122046001,202.575,414.425,0.031794372803683135,0.028472111796245782,0.012668190644147597,0.05092055496321868,0.05398968357245207
T21,record,longitudinal,xgboost,157,2,0.5181646216365006,0.013550733703532025,0.509061896729271,0.5272673465437301,0.025910439215714915,2.870237210205198e-05,0.02589115835586289,0.02592972007556694,0.028004749425823296,0.004126026775906965,0.025233084988852267,0.030776413862794325,0.3928571428571428,0.218866384652979,0.24583333333333326,0.5398809523809524,0.677871799126154,0.13640774585358523,0.5862396991316848,0.7695038991206233,0.05196536684545999,0.009296617985712975,0.04572035030665145,0.05821038338426853,0.5353644709916484,0.04122931939969693,0.5076686162269782,0.5630603257563186,0.022182362809009634,0.024966746832743136,0.005410914618889226,0.03895381099913004,0.6710857358816542,0.12794883798438156,0.5851359194471439,0.7570355523161646,0.024582520979910146,0.004675284303852735,0.021441892006442316,0.027723149953377976,0.3846153846153846,0.21757131728816845,0.23846153846153847,0.5307692307692308,0.04599567099567099,0.009948472029680865,0.03931277056277056,0.05267857142857143,0.6710743801652892,0.1192146969934344,0.5909917355371901,0.7511570247933884,196.0,77.78174593052023,143.75,248.25,0.11171218691285978,0.07684976325487591,0.06008824761926143,0.1633361262064581,0.052232256270603246
T21,record,longitudinal,rbf_svm,157,2,0.47526566956631827,0.04976923612845517,0.4418331134234584,0.5086982257091782,0.025123304533587982,0.00252127820704035,0.023429632262004695,0.02681697680517127,0.027025003327785062,0.004813084754938555,0.023791806702574553,0.030258199952995574,0.41666666666666663,0.1515228816828316,0.3148809523809523,0.5184523809523809,0.6404319451357776,0.06720662593158996,0.5952857972457274,0.6855780930258278,0.05070456090351376,0.009632297568887987,0.04423405112061474,0.057175070686412775,0.5285493059012221,0.04215812787562087,0.50022952270339,0.5568690890990542,0.01767587299821728,0.026171096713452,9.54010389049466e-05,0.03525634495752961,0.6351042004103229,0.061998780512199106,0.5934564301911242,0.6767519706295216,0.02398627635882105,0.00520672114715722,0.020488653919463893,0.027483898798178207,0.4230769230769231,0.16317848796612633,0.31346153846153846,0.5326923076923077,0.04536340852130326,0.010278745190180386,0.03845864661654136,0.05226817042606516,0.6247933884297521,0.05843857695756587,0.5855371900826447,0.6640495867768594,225.0,39.59797974644666,198.4,251.6,0.27024374072578417,0.018765922148086735,0.2576377054599598,0.2828497759916086,0.05080881696465056
T21,record,engineered,lightgbm,64,2,0.54668719597789,0.011796100428313017,0.5387631485036931,0.5546112434520868,0.028021624976013067,0.00285909310933321,0.026101025056642486,0.02994222489538365,0.0243372987948108,6.2010495861736245e-06,0.024333133230808587,0.024341464358813018,0.36904761904761896,0.050507627227610555,0.3351190476190475,0.4029761904761904,0.6391571262651399,0.04929137697071638,0.6060455727006246,0.672268679829655,0.045638343244026325,0.000400747347054989,0.045369140635713484,0.04590754585233917,0.5041023726563794,0.0006081251284471074,0.5036938637243512,0.5045108815884075,0.0026071710933542012,0.00030926254158408463,0.002399423535049163,0.002814918651659239,0.632725947521866,0.04691521020408959,0.6012105874095671,0.6642413076341648,0.020146891738354163,0.0004877785781598473,0.01981922577503652,0.020474557701671805,0.34615384615384615,0.05439282932204212,0.3096153846153846,0.3826923076923077,0.038059904081078635,0.001202932538802561,0.03725183241335626,0.03886797574880101,0.6247933884297521,0.04675086156605273,0.5933884297520661,0.6561983471074381,223.0,29.698484809834994,203.05,242.95,0.10607774695925043,0.05230124788508079,0.07094430826739419,0.14121118565110666,0.04834031890486388
T21,record,longitudinal,histgb,157,2,0.47058547383336075,0.03305561858430276,0.44838031437894804,0.49279063328777345,0.02350106228226081,0.0024965266069848138,0.021824016933709788,0.025178107630811835,0.023390702594272665,0.0011244494607085044,0.02263535204744255,0.024146053141102776,0.369047619047619,0.08417937871268424,0.31249999999999994,0.4255952380952381,0.625850340136054,0.06730439524484512,0.580638515568829,0.6710621647032792,0.04395214369162634,0.0025958074097376604,0.042208406320650545,0.04569588106260213,0.49744897959183654,0.008437491733919599,0.49178108235163953,0.5031168768320335,-0.0017155416432655338,0.005408058138432813,-0.005348412496865625,0.0019173292103345579,0.6197359896339489,0.06369763872204709,0.5769470089623151,0.6625249703055827,0.021525368499741238,0.0025751909763171883,0.01979548024764716,0.02325525675183531,0.38461538461538464,0.10878565864408424,0.31153846153846154,0.45769230769230773,0.040740740740740744,0.005237828008789244,0.03722222222222222,0.04425925925925926,0.6148760330578512,0.05843857695756587,0.5756198347107438,0.6541322314049586,230.0,38.18376618407357,204.35,255.65,0.01466969975437469,0.008519577162280249,0.008946661509298804,0.02039273799945058,0.045653298067418004
T21,record,engineered,random_forest,64,2,0.41546407568060384,0.08585728635540497,0.35778931975423084,0.4731388316069768,0.02197961570481258,0.005075551627864526,0.018570106579203424,0.025389124830421737,0.022319609656917053,0.0006144441870996306,0.02190685588812619,0.02273236342570792,0.6428571428571428,0.0,0.6428571428571428,0.6428571428571428,0.3129168740667002,0.0193465917069289,0.29992077318732424,0.32591297494607624,0.043140846772672214,0.0011478032323234792,0.04236980829608063,0.043911885249263795,0.4778870084619215,0.00967329585346447,0.47138895802223346,0.48438505890160954,-0.014588794521107363,0.0065964825045385376,-0.019019991156498103,-0.010157597885716622,0.3207725947521866,0.01888595857104985,0.30808592484612896,0.33345926465824427,0.01923621587565821,0.0004577615905304026,0.01892871386706896,0.01954371788424746,0.6153846153846154,0.0,0.6153846153846154,0.6153846153846154,0.03730596982477499,0.0008608630754912537,0.03672768381233967,0.037884255837210314,0.3173553719008264,0.01636280154811847,0.30636363636363634,0.32834710743801654,416.0,9.899494936611665,409.35,422.65,0.06343780911439117,0.024381132501423226,0.04705974819586528,0.07981587003291706,0.045051857535072605
