target,track,feature_set,model,roc_auc_w,pr_auc_w,precision_w,recall_w,specificity_w,npv_w,f1_w,balanced_accuracy_w,mcc_w,accuracy_w,brier_w,logloss_w,precision_raw,recall_raw,f1_raw,accuracy_raw,predicted_positive,n,positive,seed,mean_threshold,sd_threshold,mean_inner_f1
T13,record,longitudinal,extra_trees,0.8759650453496608,0.24544385319335055,0.1821862348178139,0.6081081081081079,0.8804733727810644,0.9808833223467368,0.2803738317757011,0.7442907404445862,0.28226364577713114,0.8690476190476192,0.03616564459615724,0.13620394737851196,0.15853658536585366,0.5652173913043478,0.24761904761904763,0.8694214876033057,82,605,23,20530070,0.1551498600246837,0.07243397261461233,0.353561670895347
T13,record,longitudinal,extra_trees,0.7747531927531932,0.13378748911676724,0.19852432557067093,0.3324324324324324,0.9412341504649193,0.9698796230162186,0.24859246427024684,0.6368332914486758,0.21467774257289796,0.9156948493683189,0.04026198849508472,0.15631228614529058,0.21951219512195122,0.391304347826087,0.28125,0.9239669421487603,41,605,23,20537989,0.16479794804247325,0.03510488168500074,0.3633846102272297
T13,record,longitudinal,extra_trees,0.8126420689497615,0.20868070989650528,0.21265377855887516,0.3270270270270269,0.9469822485207097,0.9698218397769965,0.2577209797657081,0.6370046377738683,0.22360682455000605,0.9209750566893424,0.03733930672832872,0.1459719707508997,0.23076923076923078,0.391304347826087,0.2903225806451613,0.9272727272727272,39,605,23,20545908,0.27814205980915024,0.12575450122599968,0.30724680175046815
T13,record,longitudinal,extra_trees,0.812195182502875,0.18076476768553099,0.2066179897467764,0.5135135135135133,0.9136601859678778,0.977216425872014,0.29467154093275716,0.7135868497406956,0.2802306682215171,0.8968739876903143,0.03771052574805435,0.1470122800260088,0.1864406779661017,0.4782608695652174,0.2682926829268293,0.9008264462809917,59,605,23,20553827,0.1685957288228665,0.04668435543729552,0.3450590862266172
T13,record,longitudinal,extra_trees,0.8282107331338104,0.21549309944177958,0.13799707108257303,0.4729729729729729,0.8706339814032116,0.9741785369729298,0.21365657975058874,0.6718034771880923,0.19632707159036475,0.8539520570132816,0.03736267630611561,0.14541296052443134,0.15853658536585366,0.5652173913043478,0.24761904761904763,0.8694214876033057,82,605,23,20561746,0.15270420098330204,0.05544643490143169,0.3193301988927697
T13,record,longitudinal,extra_trees,0.8407985804908884,0.18010135591378737,0.18560179977502808,0.4459459459459458,0.9143195266272183,0.9741520615307021,0.26211278792692605,0.6801327362865821,0.23990373139802662,0.8946712018140589,0.03885243820693392,0.14626268325848577,0.16363636363636364,0.391304347826087,0.23076923076923078,0.9008264462809917,55,605,23,20569665,0.18875619268982746,0.07010170660239319,0.2807308306170278
T13,record,longitudinal,extra_trees,0.7956915613838694,0.1805186210072775,0.24278438030560265,0.3864864864864864,0.9472189349112424,0.97242133398129,0.29822732012513026,0.6668527106988644,0.2679837934900287,0.9236961451247165,0.0378218657320935,0.14815860871603678,0.2894736842105263,0.4782608695652174,0.36065573770491804,0.9355371900826446,38,605,23,20577584,0.1689718435040467,0.009207735443498436,0.3178512785182058
T13,record,longitudinal,extra_trees,0.8372953782184553,0.22263143345188982,0.2720097146326654,0.34594594594594597,0.9594590025359254,0.9710159805632549,0.3045547246770904,0.6527024742409357,0.27243577210249315,0.9337220602526727,0.03692080771121841,0.1421666984597897,0.2727272727272727,0.391304347826087,0.32142857142857145,0.9371900826446281,33,605,23,20585503,0.22115665404211984,0.0477552106611893,0.3074587361123386
T13,record,longitudinal,extra_trees,0.8124566493797267,0.2336348879488755,0.1758204956463498,0.6081081081081079,0.8751817413355868,0.9807699594558751,0.2727745064080362,0.7416449247218474,0.2750973963356859,0.8639779721412375,0.03694108451179837,0.14694385431123339,0.1566265060240964,0.5652173913043478,0.24528301886792453,0.8677685950413223,83,605,23,20593422,0.1337684461507254,0.04277227325725086,0.2924327376903825
T13,record,longitudinal,extra_trees,0.8243370877217034,0.2101767149746797,0.15822784810126608,0.6081081081081079,0.8583431952662715,0.9804001081373342,0.25111607142857173,0.7332256516871898,0.2542895807374379,0.8478458049886621,0.038268746433671445,0.14761977162057582,0.13978494623655913,0.5652173913043478,0.22413793103448276,0.8512396694214877,93,605,23,20601341,0.13436902716807705,0.04034872508664407,0.2680360324326863
T13,record,longitudinal,extra_trees,0.8329882342190038,0.18099049828235095,0.2117263843648208,0.35135135135135126,0.9427218934911241,0.9707531074823299,0.2642276422764227,0.6470366224212377,0.23165132480669712,0.9179138321995467,0.03856243968182893,0.1462979257153902,0.24390243902439024,0.43478260869565216,0.3125,0.9272727272727272,41,605,23,20609260,0.2108267307902166,0.048462678762890996,0.3582864765572436
T13,record,longitudinal,extra_trees,0.8274381972843514,0.18280902202771454,0.2327155045601647,0.30540540540540534,0.9559087066779373,0.9691640527244989,0.26415094339622636,0.6306570560416713,0.22968233989495163,0.9286200194363461,0.03849793683628001,0.14664140212916327,0.26666666666666666,0.34782608695652173,0.3018867924528302,0.9388429752066115,30,605,23,20617179,0.2288151937419389,0.046572720093723714,0.33842037636222516
T13,record,longitudinal,extra_trees,0.8461124945740333,0.19796535615825453,0.21058965102286398,0.3378378378378377,0.944547759932375,0.9702179386993139,0.2594514455151964,0.6411927988851064,0.22595897704027662,0.9190962099125366,0.037593672818132716,0.1427426718889065,0.23076923076923078,0.391304347826087,0.2903225806451613,0.9272727272727272,39,605,23,20625098,0.2127420284065758,0.05910194886107651,0.31875161368858024
T13,record,longitudinal,extra_trees,0.8395277695277699,0.2784123512013625,0.162095895386851,0.689189189189189,0.8440067624683003,0.9841310518845606,0.2624614027348923,0.7665979758287447,0.27922681874839683,0.8375121477162295,0.03578127644960803,0.14143383744881435,0.13274336283185842,0.6521739130434783,0.22058823529411764,0.824793388429752,113,605,23,20633017,0.13224294727748892,0.04226865425789705,0.3000918072588737
T13,record,longitudinal,extra_trees,0.8374711110095729,0.27233442231186794,0.16928018137162285,0.34594594594594597,0.9256635672020284,0.9699895477173276,0.22732462260560693,0.6358047565739872,0.194491602168579,0.9013443472627146,0.03530063901466366,0.14010585519120977,0.19148936170212766,0.391304347826087,0.2571428571428571,0.9140495867768595,47,605,23,20640936,0.18829939061299966,0.06661937383220523,0.332462164456743
T13,record,longitudinal,extra_trees,0.8538275570583265,0.21566318497049083,0.20355411954765745,0.3405405405405404,0.9416568047337276,0.9702475307889281,0.25480283114256813,0.641098672637134,0.22146413779497548,0.9164399092970522,0.03774818328886907,0.14172117051986374,0.21951219512195122,0.391304347826087,0.28125,0.9239669421487603,41,605,23,20648855,0.20587300598226077,0.05204234827562907,0.38907777622781353
T13,record,longitudinal,extra_trees,0.8605800644262185,0.26014048169828774,0.2636413742421458,0.5540540540540538,0.9322400676246827,0.9794838090839653,0.35727623552844506,0.7431470608393683,0.34384640100421865,0.9163751214771625,0.03629293687823577,0.13817390790729464,0.23529411764705882,0.5217391304347826,0.32432432432432434,0.9173553719008265,51,605,23,20656774,0.15643485905520735,0.026039467902833846,0.3066120821092919
T13,record,longitudinal,extra_trees,0.8306318795549568,0.17027274287100888,0.2651515151515151,0.32432432432432423,0.9606424344885882,0.9701222427098272,0.29176797499131635,0.6424833794064563,0.2589308792158256,0.9339488176222873,0.038156782625911066,0.14681222555662424,0.3,0.391304347826087,0.33962264150943394,0.9421487603305785,30,605,23,20664693,0.21172149842152635,0.05532028150902027,0.3193794349056401
T13,record,longitudinal,extra_trees,0.8215878549724707,0.1533210874280898,0.225598526703499,0.3783783783783783,0.9431276415891797,0.9719492647571257,0.28266512835304286,0.6607530099837791,0.25201746801736974,0.9194363459669584,0.03877822416229373,0.14795437856346363,0.2222222222222222,0.43478260869565216,0.29411764705882354,0.9206611570247933,45,605,23,20672612,0.18530414451611904,0.04628623273088617,0.3757261748019308
T13,record,longitudinal,extra_trees,0.8434408626716322,0.20335422496768207,0.18896713615023467,0.435135135135135,0.9182248520710055,0.973770080321285,0.26350245499181657,0.6766799936030703,0.2398016278725818,0.8979591836734695,0.03703232230384578,0.14242549272657215,0.14285714285714285,0.34782608695652173,0.20253164556962025,0.8958677685950414,56,605,23,20680531,0.20856791988635742,0.0919017375295756,0.3113215226945757
T13,record,longitudinal,extra_trees,0.8568173905096985,0.2897140069325792,0.1468169106760983,0.689189189189189,0.8246322907861363,0.9837642692912749,0.24206672091131035,0.7569107399876627,0.2590278269757126,0.8189504373177843,0.035344829078405776,0.13692133286598834,0.13043478260869565,0.6521739130434783,0.21739130434782608,0.8214876033057851,115,605,23,20688450,0.10879338406737127,0.04606281007042565,0.28227992753736997
T13,record,longitudinal,extra_trees,0.8645788764250304,0.29426988477880284,0.22696629213483135,0.27297297297297285,0.9592899408284022,0.9678805970149253,0.2478527607361962,0.6161314569006876,0.2127338859210151,0.930498866213152,0.03528508302384086,0.13556760115616465,0.25,0.30434782608695654,0.27450980392156865,0.9388429752066115,28,605,23,20696369,0.23198018964720474,0.04945909526113436,0.3074939580533385
T13,record,longitudinal,extra_trees,0.8648923716616027,0.3092298357348304,0.21766423357664239,0.5756756756756756,0.9093998309382919,0.9799781380943704,0.3158898305084746,0.7425377533069837,0.3096311895896512,0.8954000647878201,0.0351619022383201,0.13571822251161617,0.2,0.5217391304347826,0.2891566265060241,0.9024793388429752,60,605,23,20704288,0.1516987136987761,0.039870847397717075,0.35328229927390287
T13,record,longitudinal,extra_trees,0.8523796120719199,0.2621125268144144,0.2796420581655481,0.6756756756756754,0.9237869822485204,0.9848599545798638,0.39556962025316456,0.799731328962098,0.3981947759409498,0.9133786848072564,0.035370732510068656,0.13684996409071534,0.25,0.6521739130434783,0.3614457831325301,0.912396694214876,60,605,23,20712207,0.15450354126194793,0.01627582712260032,0.3035789722472795
T13,record,longitudinal,extra_trees,0.86483955130109,0.343012101204154,0.2834061965405816,0.5756756756756756,0.9362637362637358,0.9805414401813063,0.3798242262132212,0.7559697059697057,0.36759379473299136,0.9211370262390671,0.03385941113049611,0.13330455557220341,0.2553191489361702,0.5217391304347826,0.34285714285714286,0.9239669421487603,47,605,23,20720126,0.1720954570738121,0.04475391328887955,0.3637241347844758
T13,record,longitudinal,extra_trees,0.8625023874254646,0.22188910343091828,0.2053333333333333,0.47567567567567554,0.9193913778529158,0.9756368855400069,0.28684516880093125,0.6975335267642957,0.26738618353743465,0.9007774538386784,0.03603425102997101,0.13699044131282034,0.16981132075471697,0.391304347826087,0.23684210526315788,0.9041322314049587,53,605,23,20728045,0.16690060274045798,0.050601796039562434,0.28762605517987905
T13,record,longitudinal,extra_trees,0.8757016289323981,0.27690742800997725,0.2690317812269032,0.281081081081081,0.9665595942519019,0.9684588542196021,0.2749244712990936,0.6238203376664915,0.2425125591536068,0.9378036929057338,0.034923199069325526,0.13337639271354945,0.2916666666666667,0.30434782608695654,0.2978723404255319,0.9454545454545454,24,605,23,20735964,0.2442371962724357,0.05131729341309477,0.3158389606641584
T13,record,longitudinal,extra_trees,0.7999858201396667,0.16592467951120898,0.13061797752808987,0.25135135135135134,0.926745562130177,0.9658362111494817,0.1719038817005545,0.5890484567407641,0.13106560683810287,0.8984126984126986,0.038947964890445816,0.15179634407582254,0.14285714285714285,0.30434782608695654,0.19444444444444445,0.9041322314049587,49,605,23,20743883,0.23587805560778494,0.10195555207436206,0.30307544540186193
T13,record,longitudinal,extra_trees,0.8582853487468874,0.2692542804906205,0.22020460358056268,0.3324324324324324,0.948453085376162,0.9701020231713643,0.26492307692307693,0.6404427589042972,0.23120202290988118,0.9226109491415616,0.03559518492661193,0.1370118020058858,0.24324324324324326,0.391304347826087,0.3,0.9305785123966942,37,605,23,20751802,0.22216092628708078,0.05777974126780943,0.3072044742137575
T13,record,longitudinal,extra_trees,0.8966534006534008,0.3364314866988159,0.2872180451127818,0.516216216216216,0.9439053254437867,0.9780502759043531,0.3690821256038646,0.7300607708300014,0.3493646645268594,0.9259637188208617,0.03318503326546129,0.12603151904952667,0.23809523809523808,0.43478260869565216,0.3076923076923077,0.9256198347107438,42,605,23,20759721,0.21752901540893474,0.0648154371483921,0.3212409142841177
T13,record,longitudinal,extra_trees,0.846493066185374,0.2084692570942886,0.23089200212803684,0.5027027027027026,0.9266779374471679,0.9770414074615424,0.3164418519868756,0.7146903200749353,0.29880190849142724,0.9088921282798834,0.037736227829559404,0.14300466688892569,0.2,0.43478260869565216,0.273972602739726,0.912396694214876,50,605,23,20767640,0.18658209466627387,0.044883514969843344,0.3479625033448237
T13,record,longitudinal,extra_trees,0.8416009229855386,0.20367591884506103,0.24353448275862066,0.30540540540540534,0.9584615384615383,0.9692436572522737,0.2709832134292565,0.6319334719334718,0.23694960967760204,0.9310657596371883,0.03740170055590458,0.14251772899799933,0.27586206896551724,0.34782608695652173,0.3076923076923077,0.9404958677685951,29,605,23,20775559,0.217329476169788,0.027945334565792762,0.39525447775352607
T13,record,longitudinal,extra_trees,0.8805985241369858,0.25009757468409627,0.23034362259755384,0.30540540540540534,0.9553169907016059,0.9691455424827632,0.26261620185922974,0.6303611980535057,0.2280598454729089,0.9280531260123098,0.03670766963496024,0.13736398965669885,0.24242424242424243,0.34782608695652173,0.2857142857142857,0.9338842975206612,33,605,23,20783478,0.220039874921856,0.05397409287322091,0.2988338915417455
T13,record,longitudinal,extra_trees,0.8576543373466453,0.20279076063423176,0.2698650674662667,0.48648648648648635,0.9423668639053252,0.9766956948362565,0.3471552555448407,0.7144266751959059,0.3251744285588834,0.9232426303854876,0.03736343451681284,0.1413099640586981,0.29545454545454547,0.5652173913043478,0.3880597014925373,0.9322314049586777,44,605,23,20791397,0.18771463165884042,0.06625778109392243,0.2607383189579128
T13,record,longitudinal,extra_trees,0.8602553288707138,0.2572175138219183,0.2207260951082324,0.4999999999999998,0.9227049873203714,0.976822436597283,0.3062551732292774,0.7113524936601856,0.28897188373566296,0.904972465176547,0.0352501244119663,0.13516651475314526,0.17543859649122806,0.43478260869565216,0.25,0.9008264462809917,57,605,23,20799316,0.1923375393741889,0.08583765201578485,0.305846882329632
T13,record,longitudinal,extra_trees,0.8463750428365815,0.19690341528523433,0.22997946611909648,0.34594594594594597,0.949281487743026,0.970714335108222,0.2762873882207832,0.647613716844486,0.2434138777753362,0.9239714933592486,0.036920860701818436,0.14024919085510065,0.2571428571428571,0.391304347826087,0.3103448275862069,0.9338842975206612,35,605,23,20807235,0.24528567691897032,0.10698395352830084,0.2867387168618109
T13,record,longitudinal,extra_trees,0.8175047558124484,0.14974659810974925,0.18202502844141066,0.4324324324324323,0.9149112426035498,0.9735549678881751,0.2562049639711769,0.6736718375179911,0.23246446542902657,0.8946712018140591,0.039290434276580355,0.15002611618656161,0.2,0.5217391304347826,0.2891566265060241,0.9024793388429752,60,605,23,20815154,0.20337581623740175,0.1175469045012992,0.3082268230959838
T13,record,longitudinal,extra_trees,0.872060450983528,0.2974885385704917,0.20624999999999996,0.2675675675675675,0.9549112426035501,0.9675059952038367,0.23294117647058818,0.6112394050855589,0.1966139035598654,0.9260770975056692,0.03451607409101736,0.13273218093055825,0.2413793103448276,0.30434782608695654,0.2692307692307692,0.9371900826446281,29,605,23,20823073,0.23242591692975936,0.10858814516067852,0.38891638243048193
T13,record,longitudinal,extra_trees,0.829133931903163,0.19406491063949555,0.19167579408543264,0.4054054054054053,0.9251394759087064,0.9726280615690873,0.2602875557759048,0.6652724406570558,0.23304462762907688,0.9033365727243279,0.03856663984678124,0.14702597608644502,0.21568627450980393,0.4782608695652174,0.2972972972972973,0.9140495867768595,51,605,23,20830992,0.17696608809061304,0.019183385820142604,0.3317751904313658
T13,record,longitudinal,extra_trees,0.8415986231370849,0.24410697521448724,0.2847965738758029,0.616216216216216,0.9322400676246827,0.9822930027077098,0.3895533317061264,0.7742281419204494,0.3827361449166157,0.9189828312277295,0.03660452901510807,0.1416638879337433,0.26,0.5652173913043478,0.3561643835616438,0.9223140495867769,50,605,23,20838911,0.1742371712749584,0.0427191922892946,0.3146516265109137
T13,record,longitudinal,extra_trees,0.8824682095451327,0.23488762205652727,0.20023510971786848,0.5918918918918918,0.896483516483516,0.9804563271947341,0.299238727308218,0.744187704187704,0.29706102789179745,0.8837058632977001,0.03594877059275367,0.13543202709436958,0.1643835616438356,0.5217391304347826,0.25,0.8809917355371901,73,605,23,20846830,0.14952731757619467,0.06164081736680569,0.3292912214500893
T13,record,longitudinal,extra_trees,0.842028146489685,0.19045572068413655,0.24969770253929868,0.31891891891891894,0.9580388841927302,0.9698110624315441,0.2800949474398101,0.6384789015558245,0.24656574236920223,0.931227729186913,0.037561129462721554,0.14309728548140993,0.2903225806451613,0.391304347826087,0.3333333333333333,0.9404958677685951,31,605,23,20854749,0.26142645838659306,0.0823809145138942,0.3595502922867306
T13,record,longitudinal,extra_trees,0.8348360329898794,0.2775437355553119,0.2903154643723802,0.5081081081081079,0.9456128486897716,0.9777299980771583,0.369507230099677,0.7268604783989399,0.3487374996869934,0.9272594752186591,0.03554412106019089,0.16250856055748977,0.2631578947368421,0.43478260869565216,0.32786885245901637,0.9322314049586777,38,605,23,20862668,0.1968992975544931,0.01751182095393742,0.3168058045591216
T13,record,longitudinal,extra_trees,0.8812098878252725,0.2800342638622547,0.21968787515005997,0.49459459459459443,0.9230769230769227,0.9765869537999248,0.3042394014962593,0.7088357588357586,0.28631871347897925,0.9051020408163267,0.03525887384670972,0.13323691431186385,0.2,0.43478260869565216,0.273972602739726,0.912396694214876,50,605,23,20870587,0.21182605711450284,0.08858104591391097,0.34054661573545825
T13,record,longitudinal,extra_trees,0.8453448630371709,0.2358502188093518,0.2796372273806952,0.4999999999999998,0.9436010143702449,0.977324064508221,0.35867608364492437,0.7218005071851223,0.3376215184727008,0.9249919015225139,0.03727792772790529,0.14252693629981414,0.24390243902439024,0.43478260869565216,0.3125,0.9272727272727272,41,605,23,20878506,0.2254354734861853,0.06937378088684948,0.2877081844743528
T13,record,longitudinal,extra_trees,0.8274620639236028,0.2600271960491596,0.2820970042796005,0.30540540540540534,0.9659678782755704,0.9694753631057417,0.29328883945124207,0.6356866418404878,0.2612853218624355,0.938257207644963,0.036556771872108346,0.14337281962002688,0.2857142857142857,0.34782608695652173,0.3137254901960784,0.9421487603305785,28,605,23,20886425,0.23992098647504834,0.03128957576737553,0.36488710556399984
T13,record,longitudinal,extra_trees,0.8292884939038788,0.2243638642675552,0.172027972027972,0.3324324324324323,0.9299408284023666,0.9695249845774213,0.2267281105990783,0.6311866304173995,0.19271665938720467,0.9048752834467121,0.03724403551875644,0.146108760982606,0.16981132075471697,0.391304347826087,0.23684210526315788,0.9041322314049587,53,605,23,20894344,0.2524496033369045,0.1003687303029691,0.3546475580211614
T13,record,longitudinal,extra_trees,0.8602079915926071,0.2535771971815315,0.2372372372372372,0.427027027027027,0.9398816568047333,0.9740004905567818,0.30501930501930496,0.6834543419158802,0.2783971204601727,0.9183673469387756,0.036190534844364665,0.13819093526993664,0.2558139534883721,0.4782608695652174,0.3333333333333333,0.9272727272727272,43,605,23,20902263,0.21190783555920262,0.07350880372863863,0.2950321549929022
T13,record,longitudinal,extra_trees,0.8439780981319445,0.31884510814270023,0.2809096120772023,0.5675675675675673,0.9363820794590022,0.9801794467942023,0.3758149047679917,0.7519748235132848,0.36273370268110433,0.9209102688694527,0.03501798892149693,0.1380060422432065,0.24,0.5217391304347826,0.3287671232876712,0.9190082644628099,50,605,23,20910182,0.18841816232274539,0.06075692836605254,0.3276425157874834
T13,record,longitudinal,extra_trees,0.8665372049987436,0.26270504595196525,0.3184115523465703,0.5108108108108107,0.9521217244294166,0.9779977424676565,0.3922905856189769,0.7314662676201136,0.3704288141021399,0.9336086815678654,0.03545694630575531,0.1361755083374803,0.2631578947368421,0.43478260869565216,0.32786885245901637,0.9322314049586777,38,605,23,20918101,0.18394011707950023,0.027128594857206905,0.2903756784727968
T13,record,longitudinal,extra_trees,0.8246476434168746,0.17128827223933513,0.1603053435114504,0.4054054054054053,0.9070160608622141,0.9720963942743249,0.22975929978118162,0.6562107331338097,0.2033842301050224,0.8859734369938452,0.039320057340160045,0.1498737818653297,0.1774193548387097,0.4782608695652174,0.25882352941176473,0.8958677685950414,62,605,23,20926020,0.17920827060029126,0.07173293831237662,0.3533850749871362
T13,record,longitudinal,extra_trees,0.8296264650110807,0.24422190034873262,0.36242884250474366,0.516216216216216,0.9602366863905324,0.9784155311708669,0.42586399108138223,0.7382264513033743,0.4029842319184775,0.9416099773242632,0.03621588685732222,0.1422733264218826,0.30303030303030304,0.43478260869565216,0.35714285714285715,0.9404958677685951,33,605,23,20933939,0.20820937051038557,0.044184408744407724,0.35621066796954515
T13,record,longitudinal,extra_trees,0.8324257461180542,0.2730212229775077,0.22016222479721897,0.5135135135135133,0.9203550295857983,0.9773784089480958,0.308191403081914,0.7169342715496558,0.2927570101056411,0.9032879818594105,0.03591845529393129,0.1423381103901253,0.19642857142857142,0.4782608695652174,0.27848101265822783,0.9057851239669421,56,605,23,20941858,0.22830542915728944,0.0967178777499591,0.30545583940265186
T13,record,longitudinal,extra_trees,0.8505174659020815,0.25272570597849503,0.1946713341112407,0.38648648648648637,0.9299915469146235,0.9719248029965721,0.2589239524055871,0.658239016700555,0.22961711139220845,0.9071914480077747,0.03605333361362255,0.13841705780311905,0.2,0.43478260869565216,0.273972602739726,0.912396694214876,50,605,23,20949777,0.18250200878666584,0.05737399985453483,0.31180095679575554
T13,record,longitudinal,extra_trees,0.8402395193164425,0.17505794996687518,0.1601097895699908,0.27027027027027023,0.9379205409974637,0.9670548040719563,0.2010916403332375,0.604095405633867,0.1627098642210995,0.9099125364431488,0.03845742298184256,0.14470385316073942,0.18604651162790697,0.34782608695652173,0.24242424242424243,0.9173553719008265,43,605,23,20957696,0.19472919543378395,0.06435987863167016,0.37331400127374464
T13,record,longitudinal,extra_trees,0.8654093349477967,0.2754346264532479,0.2518828451882844,0.5810810810810809,0.9244294167371087,0.9805433515646013,0.3514302393461762,0.7527552489090947,0.3427738065058934,0.9100259151279562,0.03548103405238136,0.13713882763489682,0.2222222222222222,0.5217391304347826,0.3116883116883117,0.912396694214876,54,605,23,20965615,0.17762968208372854,0.033167808077618655,0.31800916493644354
T13,record,longitudinal,extra_trees,0.8374385323616096,0.253968491446012,0.2578484721640854,0.47567567567567554,0.9400507185122567,0.9761595449597976,0.3344191096634093,0.7078631970939662,0.3119027238899645,0.9205701328150309,0.03588194428195956,0.13998414257564748,0.1956521739130435,0.391304347826087,0.2608695652173913,0.915702479338843,46,605,23,20973534,0.1736938186280807,0.029220619532800828,0.2851304438118107
T13,record,longitudinal,extra_trees,0.8244758858605015,0.17946053074716803,0.23056653491436097,0.40540540540540526,0.9407607776838544,0.9730703318994158,0.2939529675251959,0.6730830915446299,0.26550366649291623,0.9183025591188859,0.038079545425212205,0.14686562588377963,0.1951219512195122,0.34782608695652173,0.25,0.9206611570247933,41,605,23,20981453,0.19952571714194672,0.05202168296584378,0.34325288977847296
T13,record,longitudinal,extra_trees,0.8376299985530757,0.16508128745448017,0.21227197346600327,0.34594594594594597,0.9437869822485204,0.970548862115127,0.26310380267214795,0.6448664640972332,0.23015042043820014,0.9187074829931973,0.03909856455073432,0.1468593890267151,0.225,0.391304347826087,0.2857142857142857,0.9256198347107438,40,605,23,20989372,0.20939138023048748,0.031091548214125242,0.3591614887019062
T13,record,longitudinal,extra_trees,0.8348133695826006,0.20675469997831125,0.14858490566037733,0.3405405405405404,0.914556213017751,0.9693928750627192,0.20689655172413787,0.6275483767791458,0.17348126369863093,0.8904761904761905,0.03819075658274648,0.14747574771625532,0.16363636363636364,0.391304347826087,0.23076923076923078,0.9008264462809917,55,605,23,20997291,0.17218038945520017,0.05420399411725127,0.37298902847435755
T13,record,longitudinal,extra_trees,0.7938156770464466,0.1675278195615947,0.23243243243243236,0.2324324324324323,0.9663905325443786,0.9663905325443786,0.23243243243243233,0.5994114824884055,0.19882296497681215,0.9356009070294784,0.03896638992297522,0.1519828926428925,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.943801652892562,23,605,23,21005210,0.22448509805734143,0.02650801778100127,0.34784389161765505
T13,record,longitudinal,extra_trees,0.8596240890087046,0.2527374297428484,0.20378457059679778,0.5945945945945944,0.8982755705832624,0.9806212280604616,0.3035379915245886,0.7464350825889284,0.3014765603557894,0.8855361192095887,0.03607242473826253,0.13865797664671609,0.18309859154929578,0.5652173913043478,0.2765957446808511,0.8876033057851239,71,605,23,21013129,0.18844123827650525,0.0788726546802456,0.30713105920924466
T13,record,longitudinal,extra_trees,0.8390348861118095,0.19621341754642635,0.14889336016096574,0.19999999999999996,0.9499408284023666,0.9644359005166404,0.17070357554786617,0.5749704142011833,0.13035598654541244,0.918480725623583,0.03767165306886757,0.1432858114651391,0.16666666666666666,0.21739130434782608,0.18867924528301888,0.9289256198347108,30,605,23,21021048,0.2575031496709406,0.07262483244928447,0.3816455440609031
T13,record,longitudinal,extra_trees,0.8523392657238813,0.1984512723784372,0.11519198664440729,0.18648648648648644,0.9372781065088753,0.9633864493370634,0.14241486068111447,0.5618822964976808,0.09861657136333135,0.9057823129251702,0.03754263299147587,0.14144075820360405,0.1111111111111111,0.21739130434782608,0.14705882352941177,0.9041322314049587,45,605,23,21028967,0.2732614308493252,0.12340988939147671,0.34049920363466996
T13,record,longitudinal,extra_trees,0.8401052294898452,0.1837154180715731,0.12256809338521399,0.17027027027027022,0.9466272189349111,0.9630387671562723,0.14253393665158368,0.5584487446025906,0.10003612875375643,0.9140589569160997,0.03756205519947703,0.14294929323976197,0.14705882352941177,0.21739130434782608,0.17543859649122806,0.9223140495867769,34,605,23,21036886,0.19923847505344106,0.02515365202109945,0.3885602381687799
T13,record,longitudinal,extra_trees,0.8316243174704714,0.17321401467276368,0.15609756097560967,0.2594594594594593,0.9385798816568044,0.9666057282145031,0.1949238578680202,0.5990196705581319,0.15588482461102007,0.9100907029478459,0.03856263087621006,0.1465782504784857,0.16279069767441862,0.30434782608695654,0.21212121212121213,0.9140495867768595,43,605,23,21044805,0.23028634560001454,0.09532134669592524,0.2706012195469928
T18,record,engineered,elastic,0.818619851777018,0.44866318199626326,0.4415915660601938,0.5361271676300579,0.9422806524184473,0.9597737159634075,0.4842890442890443,0.7392039100242526,0.43819663350608273,0.9104146420472953,0.13428768302379615,0.4310991950079408,0.41509433962264153,0.4782608695652174,0.4444444444444444,0.9090909090909091,53,605,46,20260824,0.7347318046757615,0.03339137138927473,0.5065743593895742
T18,record,engineered,elastic,0.8506346840315484,0.5347979128125321,0.36552402014989593,0.6141618497109828,0.9092379077615292,0.9651312475513515,0.45829161210814173,0.761699878736256,0.4160106812593172,0.8860868156786527,0.12252208675469543,0.38992050452205573,0.33766233766233766,0.5652173913043478,0.42276422764227645,0.8826446280991735,77,605,46,20268743,0.6530523656733178,0.04691933481054411,0.4370109210346161
T18,record,engineered,elastic,0.835789408413905,0.5019443912449065,0.4704301075268818,0.5419075144508672,0.9480631327334079,0.9604878917378915,0.5036454336147353,0.7449853235921375,0.4594966495885617,0.9161969549724654,0.11898247826224738,0.3862965324229449,0.4423076923076923,0.5,0.46938775510204084,0.9140495867768595,52,605,46,20276662,0.7282554368318875,0.050479580676365356,0.4714057256133376
T18,record,engineered,elastic,0.8292875934538171,0.49378307468831084,0.43221022086087385,0.5534682080924856,0.9380975815523056,0.9610529916992273,0.4853806463293203,0.7457828948223956,0.4396757232556207,0.9079203109815357,0.1249271131357429,0.3979569935315056,0.40350877192982454,0.5,0.44660194174757284,0.9057851239669421,57,605,46,20284581,0.7171240820143858,0.0625957126794591,0.4828497525014478
T18,record,engineered,elastic,0.8150530644019933,0.46913098919989865,0.3099790304674974,0.5187861271676302,0.9016802587176597,0.9565379523800643,0.3880781406841172,0.7102331929426449,0.33475578046535115,0.8716391318432136,0.13185762000610823,0.415566291028191,0.28,0.45652173913043476,0.34710743801652894,0.8694214876033057,75,605,46,20292500,0.6738275207111265,0.09849725056033119,0.46339389673575665
