target,replicate,roc_auc_w,pr_auc_w,precision_w,recall_w,specificity_w,npv_w,f1_w,balanced_accuracy_w,mcc_w,accuracy_w,brier_w,logloss_w,precision_raw,recall_raw,f1_raw,accuracy_raw,predicted_positive,n,positive
T21,435,0.42407018006768443,0.045377254011699696,0.07462686567164176,0.08219178082191779,0.9560023654642221,0.9602043240674742,0.07822685788787481,0.51909707314307,0.03647392981591514,0.9198412698412697,0.11626248644329183,0.3940337319809498,0.07692307692307693,0.09090909090909091,0.08333333333333333,0.9290322580645162,26,620,22
T21,436,0.3075759249972372,0.02381361501728628,0.035714285714285705,0.06122448979591835,0.9527696793002915,0.9726190476190476,0.0451127819548872,0.506997084548105,0.010798984943122763,0.9280045351473923,0.10363005948023092,0.36416405106545874,0.03571428571428571,0.06666666666666667,0.046511627906976744,0.9300341296928327,28,586,15
T21,437,0.6439519008980519,0.047096179717969915,0.21802325581395357,0.7142857142857143,0.9691336775674124,0.9964605946201038,0.3340757238307351,0.8417096959265633,0.38286083976552043,0.9660997732426305,0.08486666043157039,0.2878884715919713,0.20833333333333334,0.7142857142857143,0.3225806451612903,0.9654605263157895,24,608,7
T21,438,0.38061032072478435,0.026637126230855564,0.06036217303822937,0.11320754716981131,0.94541203974284,0.9717649885858463,0.07874015748031496,0.5293097934563257,0.04339678493943088,0.9204081632653062,0.10919155408306344,0.37055457235108075,0.06060606060606061,0.11764705882352941,0.08,0.9250814332247557,33,614,17
T21,439,0.37365114067091537,0.01404640265688658,0.04261363636363636,0.10344827586206896,0.9611527377521613,0.9846480869154465,0.06036217303822938,0.5323005068071152,0.041965878481204255,0.9470521541950115,0.09697305354456319,0.3289146218492431,0.041666666666666664,0.1111111111111111,0.06060606060606061,0.9471890971039182,24,587,9
T21,440,0.35634317291155687,0.037697946407980736,0.09933774834437085,0.16,0.9355831853167557,0.9616601752677703,0.12257405515832483,0.5477915926583778,0.07635689776671668,0.9026077097505669,0.12206241429166238,0.42146217434399486,0.10256410256410256,0.18181818181818182,0.13114754098360656,0.9126853377265239,39,607,22
T21,441,0.5245333474898694,0.03887135264920686,0.13677811550151983,0.2307692307692308,0.967072463768116,0.9823342362501473,0.17175572519083976,0.5989208472686733,0.15351022607917109,0.9507936507936507,0.0862583632660994,0.296712056013387,0.13043478260869565,0.25,0.17142857142857143,0.9538950715421304,23,629,12
T21,442,0.3347125771604944,0.019913890455348544,0.07246376811594207,0.16666666666666666,0.9555555555555556,0.9821556031406139,0.10101010101010105,0.5611111111111111,0.08170496270947282,0.9394557823129251,0.10027140649054211,0.34681097386560805,0.07142857142857142,0.18181818181818182,0.10256410256410256,0.9408783783783784,28,592,11
T21,443,0.35683929665903824,0.03372158620010148,0.0,0.0,0.9566193853427897,0.9574115698568555,0.0,0.47830969267139484,-0.042982697412975224,0.9175736961451246,0.10678241017665259,0.3739009716540835,0.0,0.0,0.0,0.9243697478991597,23,595,22
T21,444,0.40269951369054835,0.030814022298385015,0.026690391459074727,0.05660377358490567,0.9360607831677382,0.9697263259869219,0.03627569528415961,0.49633227837632193,-0.00512688656146813,0.9096371882086169,0.11007383907623822,0.371918084315093,0.027777777777777776,0.06666666666666667,0.0392156862745098,0.9165247018739353,36,587,15
T21,445,0.4106595750574822,0.03287818234619774,0.05338078291814949,0.1333333333333333,0.9381035485747526,0.9763865342697989,0.07623888182973318,0.535718440954043,0.04611381921589217,0.9175736961451249,0.1074469140615721,0.36164657566999203,0.05405405405405406,0.14285714285714285,0.0784313725490196,0.9235772357723577,37,615,14
T21,446,0.5025793045766209,0.037311083865106655,0.0961538461538461,0.31578947368421056,0.9346465816917727,0.9841386041971694,0.14742014742014736,0.6252180276879916,0.14180311894447326,0.9213151927437642,0.101250962026045,0.3394834536824961,0.0975609756097561,0.36363636363636365,0.15384615384615385,0.9285714285714286,41,616,11
T21,447,0.503117643245032,0.02789533328630409,0.07317073170731704,0.1621621621621622,0.9559930515344527,0.9815695600475624,0.10084033613445376,0.5590776068483074,0.08042294989685665,0.9393424036281179,0.12704592187614838,0.3985056056204852,0.07142857142857142,0.18181818181818182,0.10256410256410256,0.9418604651162791,28,602,11
T21,448,0.4164862042272409,0.02601958654958817,0.11952191235059761,0.2790697674418604,0.9486345148169668,0.9813657129117577,0.16736401673640167,0.6138521411294136,0.15156696308616088,0.932312925170068,0.1137825881551323,0.3762575096444712,0.12121212121212122,0.2857142857142857,0.1702127659574468,0.9335604770017035,33,587,14
T21,449,0.3220806609833294,0.022918124318654365,0.03157894736842106,0.06521739130434782,0.9464493597206055,0.9742360695026961,0.04255319148936171,0.5058333755124766,0.008236647014488079,0.923469387755102,0.11760239077945284,0.3921783373884599,0.03225806451612903,0.07142857142857142,0.044444444444444446,0.9303079416531604,31,617,14
T21,450,0.2800802879291264,0.018606590290041466,0.07832898172323764,0.1363636363636364,0.958953488372093,0.9774801469716725,0.09950248756218912,0.5476585623678647,0.07293535275300422,0.9384353741496597,0.10372905351250426,0.36293807857793126,0.07407407407407407,0.14285714285714285,0.0975609756097561,0.9392446633825944,27,609,14
T21,451,0.2937951678921636,0.018431651093535256,0.08522727272727271,0.1395348837209302,0.9625798954096456,0.978153046764289,0.10582010582010579,0.5510573895652879,0.08044915988440393,0.9425170068027211,0.1131022795466525,0.3785048353635293,0.08,0.14285714285714285,0.10256410256410256,0.9438202247191011,25,623,14
T21,452,0.3959136595814793,0.021339199822608824,0.06741573033707866,0.2,0.9521337946943484,0.9856716417910448,0.10084033613445378,0.5760668973471742,0.0898687007372566,0.9393424036281179,0.09994305967162859,0.3368837788936045,0.06666666666666667,0.2,0.1,0.9387755102040817,30,588,10
