target,track,feature_set,model,n_features,roc_auc_w,pr_auc_w,precision_w,recall_w,specificity_w,npv_w,f1_w,balanced_accuracy_w,mcc_w,accuracy_w,brier_w,logloss_w,precision_raw,recall_raw,f1_raw,accuracy_raw,predicted_positive,n,positive,seed,mean_threshold,sd_threshold,mean_inner_f1
T21,record,engineered,elastic,64,0.5118728947250613,0.09858525727651984,0.02157193772275381,0.5476190476190474,0.39419279907084814,0.9727715677844654,0.04150875293268382,0.47090592334494785,-0.0181422426602581,0.3978458049886622,0.11918503251001068,0.3964771185275703,0.018867924528301886,0.5384615384615384,0.036458333333333336,0.3884297520661157,371,605,13,20807235,0.2768610487304665,0.42119682980343837,0.12738415726972852
T21,record,engineered,elastic,64,0.49319846405461293,0.09473947697043222,0.02117298327334327,0.4761904761904761,0.4630662020905922,0.9731510861606053,0.04054327995134817,0.4696283391405342,-0.018568114509233274,0.4633786848072564,0.14228446284467,0.4486383481289583,0.018575851393188854,0.46153846153846156,0.03571428571428571,0.4644628099173554,323,605,13,20815154,0.3908813125593415,0.4165857686955916,0.1416881449961513
T21,record,engineered,elastic,64,0.3086813045001215,0.017461468416597774,0.007184891200218983,0.07142857142857141,0.7592666334826608,0.9710350973984635,0.013056453618502887,0.4153476024556161,-0.06072446267634834,0.7428895367670878,0.1299121217332278,0.4742437197370369,0.0070921985815602835,0.07692307692307693,0.012987012987012988,0.7487603305785124,141,605,13,20823073,0.7020327193457954,0.4100877416578838,0.1447870727636639
T21,record,engineered,elastic,64,0.47200020542479637,0.09522210647010308,0.023815194093831916,0.4761904761904761,0.5239256678281065,0.976195628651807,0.0453617600362895,0.5000580720092913,3.5454155899330015e-05,0.5227891156462586,0.1131241698822567,0.36851921703921253,0.020905923344947737,0.46153846153846156,0.04,0.5239669421487604,287,605,13,20830992,0.5024109511528007,0.4993793680168873,0.1130629229016258
T21,record,engineered,elastic,64,0.4653212659434674,0.09372639792450588,0.021508680288830906,0.3809523809523809,0.5773021403683423,0.9745126596459779,0.040718388715189506,0.4791272606603616,-0.012887632401784706,0.572627146096534,0.13402866897657817,0.4286344829920475,0.019305019305019305,0.38461538461538464,0.03676470588235294,0.5669421487603306,259,605,13,20838911,0.5090015977327571,0.48902815788548454,0.10913170602671815
T21,record,engineered,elastic,64,0.4590497523051048,0.0953368573522152,0.02702702702702712,0.5952380952380952,0.4773519163763068,0.9797377830750894,0.05170630816959686,0.536295005807201,0.022159820483971596,0.4801587301587302,0.11563564182542792,0.3853491881844119,0.025559105431309903,0.6153846153846154,0.049079754601226995,0.48760330578512395,313,605,13,20846830,0.4142734915059253,0.4191052568303855,0.09380775675987656
T21,record,engineered,elastic,64,0.47780082222591097,0.10332039190409259,0.023148148148148216,0.23809523809523805,0.7549361207897787,0.9759759759759759,0.042194092827004336,0.49651567944250835,-0.0024705595803906116,0.7426303854875285,0.11611086496201226,0.38390209155558275,0.02,0.23076923076923078,0.03680981595092025,0.740495867768595,150,605,13,20854749,0.7378474081268672,0.4242187204309505,0.16977249290642107
T21,record,engineered,elastic,64,0.3431493464594527,0.018312941705778164,0.016477944904512515,0.619047619047619,0.09879984514130913,0.9140401146131805,0.03210140752325311,0.3589237320944641,-0.14001609086157515,0.11118669690098261,0.13899195854918123,0.48293272473165577,0.014705882352941176,0.6153846153846154,0.02872531418312388,0.10578512396694215,544,605,13,20862668,0.010280311422360933,0.016994378752582077,0.047216453358082285
T21,record,engineered,elastic,64,0.447097452995912,0.09293950309264709,0.028916428344455108,0.3095238095238095,0.7464741994358712,0.9779371807412236,0.05289160127869818,0.5279990044798404,0.019590519722203183,0.7360706187236801,0.12507388972108743,0.40280045545710946,0.026490066225165563,0.3076923076923077,0.04878048780487805,0.7421487603305785,151,605,13,20870587,0.71167005023146,0.4102722517111428,0.21258402629281853
T21,record,engineered,elastic,64,0.286564691691623,0.01654507678534692,0.023041474654377905,0.23809523809523803,0.7537746806039481,0.97593984962406,0.04201680672268912,0.4959349593495931,-0.002877831898402819,0.7414965986394559,0.12449054858001847,0.41860267822194247,0.019867549668874173,0.23076923076923078,0.036585365853658534,0.7388429752066116,151,605,13,20878506,0.7429657372725148,0.4268840992067158,0.17634946401223997
T21,record,engineered,elastic,64,0.4277505194877042,0.05582281907132443,0.024019849370028917,0.3095238095238095,0.6932525855870798,0.9762835690697238,0.044580162644109966,0.5013881975554446,0.0009178286728379389,0.6841161861570025,0.13097512432913733,0.420929422079157,0.021505376344086023,0.3076923076923077,0.04020100502512563,0.684297520661157,186,605,13,20886425,0.5206513462584285,0.4233056251323231,0.1331676897395673
T21,record,engineered,elastic,64,0.47843408366056595,0.0946585021223092,0.0,0.0,0.9912891986062717,0.9759862778730702,0.0,0.49564459930313587,-0.014463013661472722,0.9676870748299321,0.12097722499465799,0.38846470820807844,0.0,0.0,0.0,0.968595041322314,6,605,13,20894344,0.9335955909377364,0.09297575287739704,0.20008695295544857
T21,record,engineered,elastic,64,0.24916500088227533,0.015897807497028307,0.006626696118649433,0.07142857142857141,0.7388418782146999,0.9702581980607907,0.012128212532486313,0.40513522482163566,-0.06622400345632237,0.7229510851959832,0.13477700590477923,0.4932750358101753,0.006329113924050633,0.07692307692307693,0.011695906432748537,0.7206611570247934,158,605,13,20902263,0.5473003399950209,0.4486404592880947,0.1609639398017923
T21,record,engineered,elastic,64,0.448125630430261,0.09699218048119175,0.013880320789636033,0.07142857142857141,0.8762291908633366,0.9748040313549832,0.023243801652892568,0.473828881145954,-0.02433693345241699,0.8570672713529859,0.11736323098352108,0.387521381344177,0.0136986301369863,0.07692307692307693,0.023255813953488372,0.8611570247933884,73,605,13,20910182,0.7605704287127139,0.40495733584578564,0.18456405838412593
T21,record,engineered,elastic,64,0.3994457481017977,0.0905267558251395,0.023068050749711726,0.47619047619047605,0.5081300813008132,0.975473801560758,0.04400440044004414,0.4921602787456446,-0.004781520978433632,0.5073696145124718,0.12181779905196206,0.4021110432277207,0.020134228187919462,0.46153846153846156,0.03858520900321544,0.5057851239669422,298,605,13,20918101,0.49276121443170545,0.4905898413952639,0.20509505918143492
T21,record,engineered,elastic,64,0.4183362698544398,0.031046893293872987,0.02429230082792139,0.6666666666666667,0.3469055915048952,0.9771006636134218,0.046876494786186,0.5067861290857809,0.004348065434387666,0.35451895043731785,0.1349145101434283,0.46696210922540066,0.022670025188916875,0.6923076923076923,0.04390243902439024,0.35206611570247937,397,605,13,20926020,0.26261528822163815,0.42732540656613355,0.12540753683775113
T21,record,engineered,elastic,64,0.4813321534575908,0.06532340830156302,0.024230536244843903,0.5714285714285713,0.4387423261987726,0.976729582979352,0.046489747350361314,0.505085448813672,0.0031249438937909274,0.44190152251376746,0.14287964865605512,0.4628611097147599,0.020527859237536656,0.5384615384615384,0.03954802259887006,0.4380165289256198,341,605,13,20933939,0.27619423161846474,0.3768737197982801,0.07148722242821968
T21,record,engineered,elastic,64,0.34729563524984347,0.018245553873672344,0.021206980126030117,0.3571428571428571,0.5979591836734692,0.9744484101232965,0.040036604895904944,0.4775510204081632,-0.013966535406274069,0.5922254616132168,0.13279670252241085,0.4488939776283656,0.020161290322580645,0.38461538461538464,0.038314176245210725,0.5851239669421487,248,605,13,20941858,0.43278069281260345,0.4137942645882306,0.07937978415319587
T21,record,engineered,elastic,64,0.5129091047956175,0.09664330731816313,0.02992220227408742,0.23809523809523803,0.8117305458768868,0.9776192474471953,0.053163211057947975,0.5249128919860624,0.019384494954711836,0.7980725623582767,0.12137179533612032,0.38692064405726584,0.02608695652173913,0.23076923076923078,0.046875,0.7983471074380165,115,605,13,20949777,0.7215819055287367,0.3951746241528001,0.1758734691136923
T21,record,engineered,elastic,64,0.44182870205767283,0.09291660195676602,0.021160822249093193,0.3333333333333333,0.6239256678281068,0.9746008708272859,0.03979533826037537,0.47862950058072007,-0.0134591779578081,0.6170068027210885,0.14157818719722287,0.4448682260166595,0.01762114537444934,0.3076923076923077,0.03333333333333333,0.6165289256198347,227,605,13,20957696,0.5276742970407752,0.4758703546229756,0.13475521075030836
T21,record,engineered,elastic,64,0.4571112533282784,0.0931120540282432,0.027234636871508427,0.3095238095238095,0.7303523035230346,0.977461139896373,0.05006418485237492,0.5199380565234221,0.0136839075281434,0.7203325774754348,0.13818632328256328,0.44777919285765494,0.024539877300613498,0.3076923076923077,0.045454545454545456,0.7223140495867768,163,605,13,20965615,0.6004048149912591,0.4203318120812522,0.10055717616390233
T21,record,engineered,elastic,64,0.39377865741728557,0.09022360852474715,0.016528925619834746,0.14285714285714282,0.7926829268292678,0.9743040685224839,0.029629629629629683,0.4677700348432053,-0.02430852851923322,0.7772108843537416,0.12124857142476508,0.39987727926925654,0.016,0.15384615384615385,0.028985507246376812,0.7785123966942149,125,605,13,20973534,0.7075000455323524,0.4064683534288546,0.19861117200309894
T21,record,engineered,elastic,64,0.48562302969968674,0.09604294014684711,0.025125628140703585,0.3809523809523809,0.6394889663182343,0.9769339957416606,0.0471420153211551,0.5102206736353077,0.006488565868222723,0.6333333333333334,0.12950738475921114,0.4148461343151193,0.0228310502283105,0.38461538461538464,0.04310344827586207,0.6330578512396694,219,605,13,20981453,0.5423737949379928,0.4452474431461767,0.11299298739040262
T21,record,engineered,elastic,64,0.44868975852052173,0.0970584297754768,0.02232471419459306,0.3095238095238095,0.6693877551020404,0.9754587876882902,0.041645691272710735,0.48945578231292497,-0.006836847029131196,0.6608195659216068,0.13791422020711322,0.4414611426530886,0.019801980198019802,0.3076923076923077,0.037209302325581395,0.6578512396694215,202,605,13,20989372,0.5113119294982587,0.42386416680453637,0.09760306431111535
T21,record,engineered,elastic,64,0.406042122617535,0.09464189510755518,0.022222222222222306,0.4761904761904761,0.48896631823461106,0.974537037037037,0.04246284501061586,0.48257839721254364,-0.010626278551055773,0.4886621315192744,0.11766021834767464,0.3914486290330656,0.019867549668874173,0.46153846153846156,0.0380952380952381,0.4991735537190083,302,605,13,20997291,0.492795335001107,0.4924781993596306,0.15999315174282175
T21,record,engineered,elastic,64,0.3960142322511683,0.04263842594752164,0.022371364653243894,0.23809523809523805,0.7462253193960506,0.9757023538344721,0.04089979550102257,0.49216027874564433,-0.00549572745207246,0.7341269841269842,0.1280607293490378,0.42496593282665784,0.01935483870967742,0.23076923076923078,0.03571428571428571,0.7322314049586777,155,605,13,21005210,0.7221114186160373,0.4156092356523507,0.17586676004429488
T21,record,engineered,elastic,64,0.43333754717527856,0.049415064441122036,0.017015070491006368,0.16666666666666666,0.7651567944250866,0.9741239095076148,0.030877812086457953,0.4659117305458766,-0.02457872402893869,0.7509070294784582,0.13577384803433656,0.46163999721060134,0.014388489208633094,0.15384615384615385,0.02631578947368421,0.7553719008264462,139,605,13,21013129,0.7233290045625883,0.41826524644551566,0.17733302677608587
T21,record,engineered,elastic,64,0.4392144081790691,0.09219360088888578,0.027426160337552807,0.3095238095238095,0.7322880371660854,0.9775193798449611,0.050387596899224917,0.5209059233449475,0.014379922388872078,0.7222222222222223,0.12325142782340852,0.3994236643409182,0.024691358024691357,0.3076923076923077,0.045714285714285714,0.7239669421487603,162,605,13,21021048,0.6759353449517564,0.3976163383767051,0.1508677906289994
T21,record,engineered,elastic,64,0.5321626753682518,0.09872390518222923,0.023079011675264795,0.40476190476190466,0.5821138211382113,0.9756667315553825,0.043668122270742474,0.49343786295005804,-0.004057241628572467,0.577891156462585,0.12567722623735375,0.3967460467164801,0.01968503937007874,0.38461538461538464,0.03745318352059925,0.5752066115702479,254,605,13,21028967,0.40142587602838176,0.3865717562404,0.1166960127301393
T21,record,engineered,elastic,64,0.4465484684001378,0.09348981318789566,0.022962865765647617,0.23809523809523803,0.752911896465903,0.9759129424921501,0.04188606988989958,0.4955035672805705,-0.003179576239862894,0.7406543569808877,0.13056795933444681,0.4375511991937433,0.020134228187919462,0.23076923076923078,0.037037037037037035,0.7421487603305785,149,605,13,21036886,0.6709608715844773,0.39543240279231184,0.20433205615968783
T21,record,engineered,elastic,64,0.3261837603798798,0.0183697744077706,0.00684931506849316,0.07142857142857141,0.7473867595818808,0.9705882352941174,0.012500000000000016,0.4094076655052261,-0.06393723460663395,0.7312925170068029,0.11425915256685427,0.41963638450600543,0.00684931506849315,0.07692307692307693,0.012578616352201259,0.740495867768595,146,605,13,21044805,0.7350394169351525,0.42537155820729916,0.2526380907225782
