target,seed,precision_w_challenger,recall_w_challenger,f1_w_challenger,pr_auc_w_challenger,roc_auc_w_challenger,specificity_w_challenger,accuracy_w_challenger,precision_w_incumbent,recall_w_incumbent,f1_w_incumbent,pr_auc_w_incumbent,roc_auc_w_incumbent,specificity_w_incumbent,accuracy_w_incumbent,delta_precision_w,delta_recall_w,delta_f1_w,delta_pr_auc_w,delta_roc_auc_w,delta_specificity_w,delta_accuracy_w
T13,20530070,0.16327396098388466,0.4459459459459459,0.2390314569536424,0.22934662192208483,0.8375190118267044,0.8999323753169902,0.8808875931324912,0.1821862348178139,0.6081081081081079,0.2803738317757011,0.2454438531933505,0.8759650453496608,0.8804733727810644,0.8690476190476192,-0.01891227383392924,-0.162162162162162,-0.041342374822058686,-0.016097231271265666,-0.03844603352295639,0.019459002535925807,0.01183997408487203
T13,20537989,0.19529206625980816,0.2594594594594594,0.22284861548665225,0.19702773506354695,0.8168983345137194,0.9531868131868131,0.9240848720440559,0.1985243255706709,0.3324324324324324,0.2485924642702468,0.1337874891167672,0.7747531927531932,0.9412341504649192,0.9156948493683188,-0.0032322593108627395,-0.072972972972973,-0.025743848783594564,0.06324024594677977,0.042145141760526195,0.01195266272189388,0.008390022675737074
T13,20545908,0.3264540337711069,0.4702702702702702,0.38538205980066437,0.22237237450386638,0.8317298820375745,0.9575147928994081,0.9370748299319729,0.2126537785588751,0.3270270270270269,0.2577209797657081,0.2086807098965052,0.8126420689497615,0.9469822485207096,0.9209750566893424,0.11380025521223178,0.14324324324324328,0.12766108003495624,0.013691664607361181,0.019087813087812933,0.01053254437869855,0.016099773242630455
T13,20553827,0.07362221287336979,0.06756756756756754,0.0704650694584256,0.18029064279902754,0.8331506248429329,0.962772612003381,0.9252186588921284,0.2066179897467764,0.5135135135135133,0.2946715409327571,0.1807647676855309,0.812195182502875,0.9136601859678778,0.8968739876903143,-0.1329957768734066,-0.4459459459459457,-0.2242064714743315,-0.00047412488650336315,0.02095544234005786,0.049112426035503254,0.028344671201814053
T13,20561746,0.20764667106130524,0.6081081081081079,0.3095823095823096,0.18451602927708874,0.8175996207534673,0.8983939137785285,0.8862163913184323,0.137997071082573,0.4729729729729729,0.2136565797505887,0.2154930994417795,0.8282107331338104,0.8706339814032116,0.8539520570132816,0.06964959997873224,0.13513513513513498,0.0959257298317209,-0.030977070164690756,-0.01061111238034318,0.02775993237531693,0.032264334305150744
T13,20569665,0.2297493936944219,0.5486486486486485,0.32387464387464376,0.16339703078657145,0.8195861643553956,0.9194590025359252,0.9039034661483641,0.185601799775028,0.4459459459459458,0.262112787926926,0.1801013559137873,0.8407985804908884,0.9143195266272184,0.8946712018140589,0.04414759391939391,0.10270270270270271,0.06176185594771777,-0.01670432512721584,-0.02121241613549285,0.005139475908706781,0.00923226433430524
T13,20577584,0.27683615819209034,0.5675675675675673,0.3721518987341771,0.20742869128037397,0.8425063626602093,0.9350803043110733,0.9196631033365729,0.2427843803056026,0.3864864864864864,0.2982273201251302,0.1805186210072775,0.7956915613838694,0.9472189349112424,0.9236961451247164,0.03405177788648775,0.1810810810810809,0.07392457860904689,0.02691007027309647,0.04681480127633986,-0.012138630600169176,-0.004033041788143565
T13,20585503,0.20834943950521836,0.20810810810810804,0.20822870388255743,0.24705312148568634,0.8295609117147582,0.9653761622992391,0.9336086815678654,0.2720097146326654,0.3459459459459459,0.3045547246770904,0.2226314334518898,0.8372953782184553,0.9594590025359254,0.9337220602526728,-0.06366027512744701,-0.13783783783783787,-0.09632602079453295,0.024421688033796546,-0.007734466503697135,0.00591715976331364,-0.0001133786848074303
T13,20593422,0.15424836601307185,0.31891891891891894,0.20792951541850216,0.196459461156948,0.830875785337324,0.9234319526627215,0.8980725623582766,0.1758204956463498,0.6081081081081079,0.2727745064080362,0.2336348879488755,0.8124566493797267,0.8751817413355868,0.8639779721412375,-0.021572129633277953,-0.28918918918918896,-0.06484499098953403,-0.03717542679192748,0.018419135957597255,0.048250211327134696,0.03409459021703909
T13,20601341,0.25985504684461724,0.5675675675675673,0.35649327028010175,0.24820397354507082,0.8475930182084029,0.9292138630600165,0.9140427599611274,0.158227848101266,0.6081081081081079,0.2511160714285717,0.2101767149746797,0.8243370877217034,0.8583431952662715,0.8478458049886621,0.10162719874335124,-0.04054054054054057,0.10537719885153007,0.038027258570391104,0.023255930486699494,0.07087066779374507,0.06619695497246525
T13,20609260,0.31539210910862137,0.4999999999999998,0.3867980884109915,0.24790208225787927,0.8214388979004368,0.9524767540152154,0.9334953028830582,0.2117263843648208,0.3513513513513512,0.2642276422764227,0.1809904982823509,0.8329882342190038,0.942721893491124,0.9179138321995468,0.10366572474380056,0.14864864864864857,0.1225704461345688,0.06691158397552838,-0.011549336318567027,0.009754860524091358,0.015581470683511345
T13,20617179,0.18781725888324866,0.2999999999999999,0.23100936524453686,0.17699146399775534,0.8322606596452753,0.9431952662721891,0.9162131519274378,0.2327155045601647,0.3054054054054053,0.2641509433962263,0.1828090220277145,0.8274381972843514,0.9559087066779371,0.928620019436346,-0.044898245676916054,-0.005405405405405406,-0.033141578151689444,-0.0058175580299591745,0.004822462360923874,-0.012713440405748067,-0.012406867508908181
T13,20625098,0.20006080875646093,0.5081081081081079,0.28708551483420586,0.20361582247447454,0.8418318521395447,0.9110397295012674,0.8941367022999678,0.2105896510228639,0.3378378378378377,0.2594514455151964,0.1979653561582545,0.8461124945740333,0.944547759932375,0.9190962099125366,-0.010528842266402966,0.1702702702702702,0.02763406931900947,0.005650466316220043,-0.004280642434488557,-0.033508030431107616,-0.02495950761256882
T13,20633017,0.30666392431098305,0.5756756756756756,0.4001610305958131,0.2902805804411429,0.8046555938863637,0.9430092983939136,0.9275996112730809,0.162095895386851,0.689189189189189,0.2624614027348923,0.2784123512013625,0.8395277695277699,0.8440067624683003,0.8375121477162295,0.14456802892413204,-0.11351351351351346,0.13769962786092077,0.011868229239780426,-0.03487217564140621,0.09900253592561326,0.09008746355685138
T13,20640936,0.2973451327433627,0.6486486486486485,0.407766990291262,0.2766269415526586,0.8186806789883719,0.932882502113271,0.9209588597343701,0.1692801813716228,0.3459459459459459,0.2273246226056069,0.2723344223118679,0.8374711110095729,0.9256635672020284,0.9013443472627146,0.12806495137173993,0.30270270270270255,0.1804423676856551,0.004292519240790715,-0.01879043202120101,0.007218934911242592,0.019614512471655465
T13,20648855,0.2005534755005697,0.4756756756756755,0.2821481735944119,0.20701814740924102,0.829434054510978,0.9169737954353335,0.898461289277616,0.2035541195476574,0.3405405405405404,0.2548028311425681,0.2156631849704908,0.8538275570583265,0.9416568047337276,0.9164399092970522,-0.0030006440470876916,0.1351351351351351,0.027345342451843835,-0.008645037561249791,-0.02439350254734851,-0.024683009298394065,-0.017978620019436176
T13,20656774,0.21504237288135583,0.47027027027027013,0.2951296341167917,0.20963249389135152,0.830470585547509,0.9248351648351645,0.9057661159701976,0.2636413742421458,0.5540540540540538,0.357276235528445,0.2601404816982877,0.8605800644262185,0.9322400676246828,0.9163751214771624,-0.048599001360789956,-0.0837837837837837,-0.06214660141165329,-0.05050798780693616,-0.030109478878709517,-0.007404902789518331,-0.010609005506964753
T13,20664693,0.04358655043586549,0.04054054054054053,0.04200840168033606,0.19271693591293473,0.8133473761166072,0.961048182586644,0.9224327826368646,0.2651515151515151,0.3243243243243242,0.2917679749913163,0.1702727428710088,0.8306318795549568,0.9606424344885882,0.9339488176222872,-0.2215649647156496,-0.28378378378378366,-0.24975957331098023,0.022444193041925936,-0.01728450343834953,0.0004057480980558248,-0.01151603498542264
T13,20672612,0.1774834437086092,0.3621621621621621,0.23822222222222214,0.15785397784589678,0.8092509652509656,0.9265088757396445,0.9028344671201816,0.225598526703499,0.3783783783783783,0.2826651283530428,0.1533210874280898,0.8215878549724707,0.9431276415891796,0.9194363459669584,-0.04811508299488981,-0.01621621621621616,-0.044442906130820664,0.004532890417806967,-0.01233688972150504,-0.016618765849535144,-0.016601878846776885
T13,20680531,0.27397573815518417,0.46216216216216205,0.3440149446759591,0.19206608522892707,0.7998340453725075,0.9463736263736262,0.9260609005506967,0.1889671361502346,0.435135135135135,0.2635024549918165,0.203354224967682,0.8434408626716322,0.9182248520710056,0.8979591836734695,0.08500860200494956,0.02702702702702703,0.0805124896841426,-0.011288139738754921,-0.043606817299124745,0.02814877430262064,0.02810171687722718
T13,20688450,0.22594226142742574,0.4351351351351349,0.29743995777249926,0.211947636716673,0.8193094743094745,0.9347252747252743,0.9137674117265956,0.1468169106760983,0.689189189189189,0.2420667209113103,0.2897140069325792,0.8568173905096985,0.8246322907861363,0.8189504373177843,0.07912535075132743,-0.2540540540540541,0.055373236861188974,-0.07776637021590621,-0.03750791620022398,0.11009298393913802,0.09481697440881132
T13,20696369,0.22748585286984635,0.543243243243243,0.3206837606837606,0.2447376518061939,0.8423433323433327,0.9192223161453926,0.9034499514091352,0.2269662921348313,0.2729729729729728,0.2478527607361962,0.2942698847788028,0.8645788764250304,0.9592899408284022,0.930498866213152,0.0005195607350150511,0.27027027027027023,0.0728309999475644,-0.04953223297260889,-0.0222355440816977,-0.04006762468300962,-0.027048914804016833
T13,20704288,0.3133712939328489,0.616216216216216,0.41546270987895345,0.2807750673856093,0.8435142902835213,0.9408791208791205,0.9272594752186591,0.2176642335766423,0.5756756756756756,0.3158898305084746,0.3092298357348304,0.8648923716616027,0.909399830938292,0.8954000647878201,0.0957070603562066,0.04054054054054046,0.09957287937047887,-0.028454768349221116,-0.021378081378081393,0.03147928994082849,0.031859410430839064
T13,20712207,0.19608595548733684,0.39459459459459445,0.26198410663932314,0.20713945525234626,0.8260092755477376,0.9291631445477595,0.9067379332685456,0.2796420581655481,0.6756756756756754,0.3955696202531645,0.2621125268144144,0.8523796120719199,0.9237869822485204,0.9133786848072564,-0.08355610267821126,-0.281081081081081,-0.13358551361384136,-0.054973071562068127,-0.026370336524182303,0.005376162299239096,-0.0066407515387107985
T13,20720126,0.2636298421807747,0.5675675675675673,0.3600293901542982,0.2640818204560083,0.8132612841074385,0.9305832628909548,0.9153547133138972,0.2834061965405816,0.5756756756756756,0.3798242262132212,0.343012101204154,0.86483955130109,0.9362637362637358,0.9211370262390672,-0.019776354359806902,-0.008108108108108247,-0.019794836058923015,-0.07893028074814568,-0.05157826719365155,-0.005680473372780992,-0.005782312925170063
T13,20728045,0.3136061946902654,0.4378378378378377,0.36545278762487904,0.22339500734734075,0.842735372735373,0.9580388841927302,0.9362163913184323,0.2053333333333333,0.4756756756756755,0.2868451688009312,0.2218891034309182,0.8625023874254646,0.9193913778529158,0.9007774538386784,0.10827286135693209,-0.037837837837837784,0.07860761882394784,0.0015059039164225518,-0.019767014690091567,0.0386475063398144,0.03543893747975391
T13,20735964,0.296802594995366,0.49459459459459443,0.37098175499565583,0.28406762433012056,0.8571815128738209,0.9486897717666946,0.9296404275996114,0.2690317812269032,0.281081081081081,0.2749244712990936,0.2769074280099772,0.8757016289323981,0.966559594251902,0.9378036929057338,0.0277708137684628,0.21351351351351344,0.09605728369656225,0.007160196320143364,-0.018520116058577174,-0.01786982248520741,-0.008163265306122436
T13,20743883,0.10169491525423727,0.1135135135135135,0.10727969348659003,0.15027590601864654,0.7964691690845541,0.9560946745562129,0.920748299319728,0.1306179775280898,0.2513513513513513,0.1719038817005545,0.1659246795112089,0.7999858201396667,0.926745562130177,0.8984126984126986,-0.028923062273852523,-0.13783783783783776,-0.06462418821396448,-0.015648773492562357,-0.003516651055112563,0.029349112426035884,0.022335600907029463
T13,20751802,0.2789585547290116,0.6081081081081079,0.3824672170956774,0.24934515662486167,0.8284631376939072,0.9311749788672862,0.9176222870100421,0.2202046035805626,0.3324324324324324,0.2649230769230769,0.2692542804906205,0.8582853487468874,0.948453085376162,0.9226109491415616,0.058753951148449,0.27567567567567547,0.11754414017260051,-0.019909123865758827,-0.02982221105298022,-0.017278106508875846,-0.0049886621315194946
T13,20759721,0.2768361581920903,0.5675675675675673,0.3721518987341771,0.2737733974814827,0.8519157889927124,0.9350803043110733,0.9196631033365729,0.2872180451127818,0.516216216216216,0.3690821256038646,0.3364314866988159,0.8966534006534008,0.9439053254437868,0.9259637188208616,-0.01038188692069153,0.05135135135135127,0.003069773130312481,-0.06265808921733318,-0.04473761166068846,-0.00882502113271355,-0.00630061548428873
T13,20767640,0.26359832635983255,0.535135135135135,0.3532110091743118,0.18912935979808965,0.8337825500902426,0.9345393068469988,0.9177842565597669,0.2308920021280368,0.5027027027027026,0.3164418519868756,0.2084692570942886,0.846493066185374,0.926677937447168,0.9088921282798834,0.03270632423179576,0.032432432432432434,0.03676915718743623,-0.01933989729619895,-0.012710516095131408,0.007861369399830842,0.008892128279883504
T13,20775559,0.17329624478442274,0.24054054054054044,0.2014551333872271,0.173642442620571,0.827877498800576,0.9497548605240911,0.9200032393909947,0.2435344827586206,0.3054054054054053,0.2709832134292565,0.203675918845061,0.8416009229855386,0.9584615384615384,0.9310657596371884,-0.07023823797419787,-0.06486486486486484,-0.06952808004202943,-0.030033476224490013,-0.01372342418496253,-0.008706677937447282,-0.011062520246193697
T13,20783478,0.2881168400088514,0.5027027027027026,0.36629624419749607,0.21754234334889083,0.8280160837083919,0.9456128486897716,0.9270327178490446,0.2303436225975538,0.3054054054054053,0.2626162018592297,0.2500975746840962,0.8805985241369858,0.955316990701606,0.9280531260123098,0.057773217411297595,0.19729729729729728,0.10368004233826639,-0.03255523133520538,-0.052582440428593946,-0.009704142011834449,-0.0010204081632652073
T13,20791397,0.20102240264621862,0.516216216216216,0.28936262309273886,0.2034476922390039,0.8163309040232123,0.9101606086221466,0.8936345966958212,0.2698650674662667,0.4864864864864863,0.3471552555448407,0.2027907606342317,0.8576543373466453,0.9423668639053252,0.9232426303854876,-0.06884266482004808,0.02972972972972976,-0.057792632452101866,0.000656931604772204,-0.04132343332343302,-0.03220625528317855,-0.029608033689666358
T13,20799316,0.2661115133960897,0.5675675675675673,0.36233670199654905,0.23322715056550872,0.8331803096418486,0.9314623837700756,0.9161969549724652,0.2207260951082324,0.4999999999999998,0.3062551732292774,0.2572175138219183,0.8602553288707138,0.9227049873203714,0.904972465176547,0.045385418287857276,0.06756756756756754,0.05608152876727163,-0.023990363256409603,-0.027075019228865127,0.008757396449704191,0.01122448979591828
T13,20807235,0.22630992196209582,0.31351351351351336,0.2628682421495629,0.20145648614163833,0.8272167873706338,0.9530684699915467,0.9262390670553937,0.2299794661190964,0.3459459459459459,0.2762873882207832,0.1969034152852343,0.8463750428365815,0.949281487743026,0.9239714933592486,-0.003669544157000576,-0.032432432432432545,-0.0134191460712203,0.004553070856404023,-0.019158255465947738,0.0037869822485206983,0.0022675736961451642
T13,20815154,0.227287635290259,0.2675675675675675,0.24578826032984563,0.20981072485854588,0.8049101307562853,0.960169061707523,0.9311143505021057,0.1820250284414106,0.4324324324324323,0.2562049639711769,0.1497465981097492,0.8175047558124484,0.9149112426035498,0.8946712018140591,0.04526260684884839,-0.1648648648648648,-0.010416703641331293,0.06006412674879669,-0.012594625056163156,0.045257819103973196,0.036443148688046545
T13,20823073,0.23116883116883105,0.24054054054054044,0.23576158940397343,0.266526005729136,0.8690132736286584,0.9649704142011832,0.9345804988662133,0.2062499999999999,0.2675675675675675,0.2329411764705881,0.2974885385704917,0.872060450983528,0.95491124260355,0.9260770975056692,0.024918831168831146,-0.027027027027027056,0.0028204129333853356,-0.030962532841355694,-0.00304717735486959,0.010059171597633254,0.00850340136054406
T13,20830992,0.26324152542372875,0.5756756756756756,0.3612793796946934,0.23079720979745416,0.8418431838431842,0.929450549450549,0.9146096533851636,0.1916757940854326,0.4054054054054053,0.2602875557759048,0.1940649106394955,0.829133931903163,0.9251394759087064,0.903336572724328,0.07156573133829616,0.17027027027027025,0.10099182391878864,0.03673229915795867,0.01270925194002126,0.004311073541842569,0.011273080660835655
T13,20838911,0.1951421473916643,0.27297297297297285,0.22758731691614348,0.18183107468234036,0.8219968929199702,0.9507016060862212,0.9222708130871397,0.2847965738758029,0.616216216216216,0.3895533317061264,0.2441069752144872,0.8415986231370849,0.9322400676246828,0.9189828312277296,-0.08965442648413863,-0.3432432432432432,-0.1619660147899829,-0.06227590053214685,-0.019601730217114643,0.018461538461538418,0.0032879818594100385
T13,20846830,0.2034132841328413,0.5108108108108107,0.2909610732351,0.16195294815557956,0.8223895273126047,0.9124091293322057,0.8955620343375447,0.2002351097178684,0.5918918918918918,0.299238727308218,0.2348876220565272,0.8824682095451327,0.896483516483516,0.8837058632977001,0.003178174414972895,-0.08108108108108114,-0.00827765407311798,-0.07293467390094763,-0.06007868223252799,0.015925612848689763,0.011856171039844599
T13,20854749,0.3753943217665614,0.41351351351351334,0.3935329781370566,0.22346604778962834,0.8464786426324891,0.9698732037193574,0.9465338516358925,0.2496977025392986,0.3189189189189189,0.2800949474398101,0.1904557206841365,0.842028146489685,0.9580388841927302,0.931227729186913,0.1256966192272628,0.09459459459459446,0.1134380306972465,0.03301032710549184,0.004450496142804017,0.011834319526627168,0.015306122448979553
T13,20862668,0.21141911460488202,0.3945945945945945,0.2753232758620689,0.2506561917665371,0.8444350064350068,0.9355536770921383,0.9128603822481374,0.2903154643723802,0.5081081081081079,0.369507230099677,0.2775437355553119,0.8348360329898794,0.9456128486897716,0.9272594752186591,-0.07889634976749818,-0.11351351351351341,-0.09418395423760811,-0.026887543788774837,0.00959897344512739,-0.010059171597633254,-0.014399092970521776
T13,20870587,0.19178082191780824,0.5243243243243242,0.28083962361699927,0.23394852999379462,0.8420114687806999,0.9032459847844458,0.8873501781665047,0.2196878751500599,0.4945945945945944,0.3042394014962593,0.2800342638622547,0.8812098878252725,0.9230769230769228,0.9051020408163268,-0.027907053232251677,0.029729729729729815,-0.02339977787926001,-0.0460857338684601,-0.03919841904457266,-0.01983093829247695,-0.017751862649822092
T13,20878506,0.174693520140105,0.308108108108108,0.22296730930427489,0.2246079532974548,0.8483000312231084,0.9362637362637358,0.9099125364431488,0.2796372273806952,0.4999999999999998,0.3586760836449243,0.2358502188093518,0.8453448630371709,0.9436010143702448,0.924991901522514,-0.10494370724059018,-0.19189189189189176,-0.13570877434064943,-0.011242265511896998,0.00295516818593744,-0.007337278106508971,-0.015079365079365137
T13,20886425,0.2504192286193403,0.34594594594594585,0.2905317769130998,0.2433083129766939,0.8146824152978005,0.9546576500422652,0.9291221250404925,0.2820970042796005,0.3054054054054053,0.293288839451242,0.2600271960491596,0.8274620639236028,0.9659678782755704,0.938257207644963,-0.0316777756602602,0.04054054054054057,-0.00275706253814223,-0.01671888307246569,-0.012779648625802276,-0.011310228233305186,-0.00913508260447049
T13,20894344,0.1970954356846473,0.5135135135135133,0.28485757121439276,0.22843818253315862,0.8379490225644075,0.9084023668639049,0.8918367346938777,0.172027972027972,0.3324324324324323,0.2267281105990783,0.2243638642675552,0.8292884939038788,0.9299408284023666,0.904875283446712,0.02506746365667531,0.18108108108108095,0.05812946061531446,0.004074318265603422,0.008660528660528688,-0.02153846153846173,-0.013038548752834278
T13,20902263,0.2982090071291949,0.662162162162162,0.4112216760580265,0.20132512807030958,0.8282203285280211,0.9317666948436175,0.9204567541302238,0.2372372372372372,0.427027027027027,0.3050193050193049,0.2535771971815315,0.8602079915926071,0.9398816568047332,0.9183673469387756,0.06097176989195771,0.23513513513513495,0.1062023710387216,-0.052252069111221905,-0.031987663064586,-0.008114961961115719,0.0020894071914481227
T13,20910182,0.37196356275303627,0.5675675675675673,0.44940385203301725,0.26567737080880843,0.8346603458911157,0.9580388841927302,0.9416585681891805,0.2809096120772023,0.5675675675675673,0.3758149047679917,0.3188451081427002,0.8439780981319445,0.9363820794590022,0.9209102688694528,0.091053950675834,0.0,0.07358894726502557,-0.05316773733389174,-0.009317752240828758,0.021656804733727997,0.02074829931972766
T13,20918101,0.1589444614912549,0.19999999999999996,0.17712429475123947,0.1765945125586715,0.8036622421237811,0.953660185967878,0.9220440557175252,0.3184115523465703,0.5108108108108107,0.3922905856189769,0.2627050459519652,0.8665372049987436,0.9521217244294166,0.9336086815678654,-0.1594670908553154,-0.31081081081081074,-0.21516629086773742,-0.08611053339329369,-0.06287496287496253,0.0015384615384614886,-0.011564625850340127
T13,20926020,0.21700753498385353,0.3891891891891891,0.27864547339322726,0.18602629372015103,0.8316404468712164,0.938512256973795,0.9154680919987043,0.1603053435114504,0.4054054054054053,0.2297592997811816,0.1712882722393351,0.8246476434168746,0.907016060862214,0.8859734369938452,0.05670219147240313,-0.016216216216216217,0.04888617361204567,0.014738021480815933,0.006992803454341834,0.031496196111581054,0.02949465500485904
T13,20933939,0.2542039355992843,0.5486486486486484,0.3474327628361856,0.18822875905619224,0.8123030164568631,0.9295181741335583,0.913540654356981,0.3624288425047436,0.516216216216216,0.4258639910813822,0.2442219003487326,0.8296264650110807,0.9602366863905324,0.9416099773242632,-0.10822490690545933,0.03243243243243232,-0.07843122824519655,-0.05599314129254035,-0.017323448554217635,-0.030718512256974084,-0.028069322967282262
T13,20941858,0.28760211436809213,0.46216216216216194,0.35456161137440745,0.24162085829308894,0.838603276141738,0.9498732037193574,0.929413670229997,0.2201622247972189,0.5135135135135133,0.308191403081914,0.2730212229775077,0.8324257461180542,0.9203550295857984,0.9032879818594104,0.06743988957087324,-0.051351351351351326,0.04637020829249344,-0.03140036468441876,0.006177530023683819,0.02951817413355895,0.026125688370586597
T13,20949777,0.24830760898998094,0.35405405405405393,0.2918987744707941,0.23515864969656797,0.83971771264079,0.9530684699915467,0.9279397473275025,0.1946713341112407,0.3864864864864863,0.2589239524055871,0.252725705978495,0.8505174659020815,0.9299915469146236,0.9071914480077748,0.05363627487874023,-0.03243243243243238,0.03297482206520702,-0.017567056281927007,-0.010799753261291567,0.023076923076923106,0.02074829931972766
T13,20957696,0.24021052631578937,0.44054054054054037,0.3108991825613078,0.19773337287533063,0.8343332343332347,0.9389856297548602,0.9180758017492713,0.1601097895699908,0.2702702702702702,0.2010916403332375,0.1750579499668751,0.8402395193164425,0.9379205409974636,0.9099125364431488,0.08010073674579857,0.1702702702702702,0.10980754222807027,0.022675422908455534,-0.005906284983207777,0.0010650887573966372,0.008163265306122436
T13,20965615,0.2835195530726256,0.5486486486486484,0.37384898710865544,0.2553425001693964,0.822732524578679,0.939289940828402,0.9229024943310659,0.2518828451882844,0.5810810810810809,0.3514302393461762,0.2754346264532479,0.8654093349477967,0.9244294167371088,0.9100259151279562,0.0316367078843412,-0.032432432432432545,0.022418747762479263,-0.020092126283851486,-0.042676810369117746,0.014860524091293237,0.012876579203109695
T13,20973534,0.23345556137593848,0.516216216216216,0.32151015991343024,0.3376209183645162,0.8384663818509975,0.9257819103972946,0.908600583090379,0.2578484721640854,0.4756756756756755,0.3344191096634093,0.253968491446012,0.8374385323616096,0.9400507185122569,0.9205701328150308,-0.024392910788146926,0.04054054054054057,-0.012908949749979082,0.08365242691850416,0.0010278494893879442,-0.014268808114962228,-0.011969549724651696
T13,20981453,0.14778820375335117,0.3405405405405404,0.20612292591727033,0.2126161912237321,0.8271575548498629,0.9140152155536766,0.8899578879170718,0.2305665349143609,0.4054054054054052,0.2939529675251959,0.179460530747168,0.8244758858605015,0.9407607776838544,0.918302559118886,-0.08277833116100974,-0.06486486486486481,-0.08783004160792557,0.0331556604765641,0.0026816689893613965,-0.026745562130177758,-0.028344671201814275
T13,20989372,0.25851511672407185,0.5216216216216215,0.34570112589559865,0.17132315419142624,0.7841547066931687,0.9344885883347419,0.9171687722708133,0.2122719734660032,0.3459459459459459,0.2631038026721479,0.1650812874544801,0.8376299985530757,0.9437869822485204,0.9187074829931972,0.046243143258068636,0.1756756756756756,0.08259732322345076,0.006241866736946128,-0.05347529185990707,-0.009298393913778513,-0.0015387107223838736
T13,20997291,0.2780551334925113,0.49459459459459443,0.3559816590245935,0.2495846676201354,0.8341566333874031,0.9437700760777682,0.9249271137026241,0.1485849056603773,0.3405405405405404,0.2068965517241378,0.2067546999783112,0.8348133695826006,0.914556213017751,0.8904761904761905,0.12947022783213402,0.15405405405405403,0.1490851073004557,0.0428299676418242,-0.0006567361951974604,0.029213863060017164,0.034450923226433616
T13,21005210,0.22395243488108713,0.30540540540540534,0.25841228356746154,0.2112692614372753,0.8161337415183574,0.953660185967878,0.9264658244250082,0.2324324324324323,0.2324324324324323,0.2324324324324323,0.1675278195615947,0.7938156770464466,0.9663905325443786,0.9356009070294784,-0.00847999755134518,0.07297297297297303,0.025979851135029236,0.0437414418756806,0.02231806447191076,-0.012730346576500517,-0.009135082604470157
T13,21013129,0.2463704355477343,0.6486486486486485,0.357104899564247,0.250994065635629,0.8567291128829593,0.9131191885038032,0.9020246193715584,0.2037845705967977,0.5945945945945944,0.3035379915245886,0.2527374297428484,0.8596240890087046,0.8982755705832624,0.8855361192095887,0.04258586495093661,0.05405405405405406,0.05356690803965841,-0.001743364107219425,-0.0028949761257452966,0.014843617920540897,0.016488500161969677
T13,21021048,0.256544502617801,0.3972972972972972,0.31177094379639436,0.23271691956143414,0.8509642914258302,0.9495857988165679,0.9264172335600908,0.1488933601609657,0.1999999999999999,0.1707035755478661,0.1962134175464263,0.8390348861118095,0.9499408284023666,0.918480725623583,0.1076511424568353,0.19729729729729728,0.14106736824852825,0.03650350201500785,0.011929405314020647,-0.00035502958579869404,0.007936507936507797
T13,21028967,0.18506817426005984,0.4297297297297296,0.25871687587168757,0.21832785297156995,0.8178367869137103,0.9171428571428566,0.8966958211856173,0.1151919866444072,0.1864864864864864,0.1424148606811144,0.1984512723784372,0.8523392657238813,0.9372781065088752,0.9057823129251702,0.06987618761565263,0.2432432432432432,0.11630201519057318,0.019876580593132742,-0.03450247881017099,-0.020135249366018626,-0.009086491739552893
T13,21036886,0.26022954091816364,0.4027027027027026,0.31615641103364645,0.2050073115881306,0.8388694341002036,0.9498732037193574,0.9269193391642373,0.1225680933852139,0.1702702702702702,0.1425339366515836,0.1837154180715731,0.8401052294898452,0.9466272189349112,0.9140589569160996,0.13766144753294973,0.2324324324324324,0.17362247438206285,0.021291893516557497,-0.0012357953896415808,0.0032459847844461542,0.01286038224813768
T13,21044805,0.17535070140280581,0.6081081081081079,0.27220877981334274,0.21056335892486852,0.8301080624157552,0.8747759932375311,0.8635892452218985,0.1560975609756096,0.2594594594594593,0.1949238578680202,0.1732140146727636,0.8316243174704714,0.9385798816568044,0.910090702947846,0.019253140427196225,0.3486486486486486,0.07728492194532255,0.03734934425210493,-0.001516255054716198,-0.06380388841927331,-0.04650145772594749
T18,20260824,0.4974701011959521,0.4465317919075145,0.4706266318537859,0.5040611982297488,0.853267161826954,0.9615965973003372,0.9211856171039845,0.4415915660601938,0.5361271676300579,0.4842890442890443,0.4486631819962632,0.818619851777018,0.9422806524184472,0.9104146420472952,0.0558785351357583,-0.08959537572254334,-0.013662412435258398,0.055398016233485614,0.03464731004993593,0.019315944881890035,0.010770975056689336
T18,20268743,0.42289010321797216,0.5751445086705204,0.4874037788663402,0.5607942388604217,0.857619261307113,0.9331763217097858,0.9050858438613543,0.3655240201498959,0.6141618497109828,0.4582916121081417,0.5347979128125321,0.8506346840315484,0.9092379077615292,0.8860868156786527,0.05736608306807628,-0.039017341040462394,0.0291121667581985,0.025996326047889595,0.006984577275564563,0.023938413948256576,0.018999028182701605
T18,20276662,0.510548523206751,0.5245664739884394,0.5174625801853172,0.5433204360091848,0.8542494750249789,0.9571850393700785,0.9232426303854876,0.4704301075268818,0.5419075144508672,0.5036454336147353,0.5019443912449065,0.835789408413905,0.948063132733408,0.9161969549724654,0.040118415679869235,-0.017341040462427793,0.013817146570581862,0.04137604476427825,0.01846006661107391,0.009121906636670452,0.0070456754130221455
